	URL		B&W	COLUMNS	GENRE	SOUS-GENRE	TRAD	ACTES	RECUEIL	GENDER	FONT	DOUBLE	ARK CATALOGUE	DATES	AUTEURS	WD	TITRE	CONTRIBUTEURS	EDITEURS	DESCRIPTIONS	SUJETS	PROVENANCE		DROITS	NOMBRE DE VUES	CODE(S) PROJET(S)	NQA Moyen (%)	SOURCE
https://gallica.bnf.fr/ark:/12148/bpt6k1090172g/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090172g												http://catalogue.bnf.fr/ark:/12148/cb447296087	1662	Chevalier, Jean (16..-1674). Auteur du texte		Les Galans ridicules, ou les Amours de Guillot et de Ragotin, comédie	Bienfait, Pierre (163.?-1690). 3290	(Paris)			Gallica		domaine public ¤ public domain	52		0	Bibliothèque Carré d'art / Nîmes, 8344_43_02
https://gallica.bnf.fr/ark:/12148/bpt6k1090173w/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090173w												http://catalogue.bnf.fr/ark:/12148/cb44729609k	1708	Abeille. Auteur du texte		La Fausse Alarme de l'Opéra, comédie	Amaulry, Thomas (1650?-1725). 3290	(Lyon)			Gallica		domaine public ¤ public domain	60		0	Bibliothèque Carré d'art / Nîmes, 8344_43_03
https://gallica.bnf.fr/ark:/12148/bpt6k10901764/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10901764												http://catalogue.bnf.fr/ark:/12148/cb447296114	1606	Le Breton, Guillaume. Auteur du texte		Adonis, tragédie francoyse	Du Petit Val, Raphaël (15..-1613). 3290. 3060	Petit Val, Raphaël du (Rouen)			Gallica		domaine public ¤ public domain	48		0	Bibliothèque Carré d'art / Nîmes, 8344_44_02
https://gallica.bnf.fr/ark:/12148/bpt6k1090178z/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090178z												http://catalogue.bnf.fr/ark:/12148/cb44729613t	1660	Somaize, Antoine Beaudeau (1630?-16.. , sieur de). Auteur du texte		Les Veritables Pretieuses, comédie	Ribou, Jean (1630-1702). 3290	(Paris)			Gallica		domaine public ¤ public domain	90		0	Bibliothèque Carré d'art / Nîmes, 8344_45_01
https://gallica.bnf.fr/ark:/12148/bpt6k1090179c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090179c												http://catalogue.bnf.fr/ark:/12148/cb447296145	1656	Nicole, Claude (1611-1685). Auteur du texte		Le Phantosme, comédie	Blageart, Claude (163.?-1685). 3060 ¤ Sercy, Charles de (1623-1700?). 3290	(Paris)			Gallica		domaine public ¤ public domain	120		0	Bibliothèque Carré d'art / Nîmes, 8344_45_02
https://gallica.bnf.fr/ark:/12148/bpt6k10901801/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10901801												http://catalogue.bnf.fr/ark:/12148/cb44729615h	1620	Heudon, Jean. Auteur du texte		Saint Clouaud, tragédie	Du Petit Val, David (159.?-1658). 3290 ¤ Du Petit Val, Raphaël (15..-1613). 3060	(Rouen)			Gallica		domaine public ¤ public domain	70		0	Bibliothèque Carré d'art / Nîmes, 8344_45_03
https://gallica.bnf.fr/ark:/12148/bpt6k1090181f/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090181f												http://catalogue.bnf.fr/ark:/12148/cb44729616v	1668	Donneau de Vizé, Jean (1638-1710). Auteur du texte		La Veufve à la mode, comédie	Ribou, Jean (1630-1702). 3290	(Paris)			Gallica		domaine public ¤ public domain	66		0	Bibliothèque Carré d'art / Nîmes, 8344_45_04
https://gallica.bnf.fr/ark:/12148/bpt6k1090182v/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090182v				Tragi-comédie	–							http://catalogue.bnf.fr/ark:/12148/cb447296176	1658	Morel (09). Auteur du texte		Timoclée, ou la Générosité d'Alexandre, tragi-comédie	Blageart, Claude (163.?-1685). 3060 ¤ Sercy, Charles de (1623-1700?). 3290	(Paris)			Gallica		domaine public ¤ public domain	92		0	Bibliothèque Carré d'art / Nîmes, 8344_46_01
https://gallica.bnf.fr/ark:/12148/bpt6k10901838/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10901838				Tragi-comédie	–				M			http://catalogue.bnf.fr/ark:/12148/cb44729618j	1700	Mairet, Jean (1604-1686). Auteur du texte		L'Athénaïs, ou la Fille sage, docte et vertueuse, tragi-comédie spirituelle et moralle	Godes, Jean-Jacques (1659?-1732). 3290	(Caen)			Gallica		domaine public ¤ public domain	70		0	Bibliothèque Carré d'art / Nîmes, 8344_46_02
https://gallica.bnf.fr/ark:/12148/bpt6k1090184p/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090184p		No	1	Tragédie	–	No		No	M		Yes	http://catalogue.bnf.fr/ark:/12148/cb44729619w	1598	Ollenix du Mont-Sacré (1561?-1608?). Auteur du texte	Q3340957	Cleopatre, tragédie		[s.n.]			Gallica		domaine public ¤ public domain	100		0	Bibliothèque Carré d'art / Nîmes, 8344_46_03
https://gallica.bnf.fr/ark:/12148/bpt6k10901853/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10901853												http://catalogue.bnf.fr/ark:/12148/cb447296203	1648	Auger, Jacques (16..-16..). Auteur du texte		La Mort de Caton, ou l'Illustre Désespéré, tragédie	Besongne, Cardin (159.?-1671). 3290 ¤ Maurry, Laurent. 3060	(Paris)			Gallica		domaine public ¤ public domain	96		0	Bibliothèque Carré d'art / Nîmes, 8344_46_04
https://gallica.bnf.fr/ark:/12148/bpt6k1090186h/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090186h												http://catalogue.bnf.fr/ark:/12148/cb44729621f	1660	Magnon, Jean (1620-1662). Auteur du texte		Zénobie, Reyne de Palmire, tragédie	Journel, Christophe (1628-1704?). 3060. 3290	(Paris)			Gallica		domaine public ¤ public domain	100		0	Bibliothèque Carré d'art / Nîmes, 8344_47_01
https://gallica.bnf.fr/ark:/12148/bpt6k1090187x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090187x												http://catalogue.bnf.fr/ark:/12148/cb44729622s	1699	Brueys, David-Augustin de (1640-1723). Auteur du texte		Gabinie, tragédie chrétienne	Ribou, Pierre (1654?-1719). 3290	(Paris)			Gallica		domaine public ¤ public domain	84		0	Bibliothèque Carré d'art / Nîmes, 8344_47_02
https://gallica.bnf.fr/ark:/12148/bpt6k1090188b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090188b												http://catalogue.bnf.fr/ark:/12148/cb447296234	1682	Saint-Glas, Pierre de (16..-1699). Auteur du texte		Les Bouts-Rimez, comédie	Trabouillet, Pierre (1635?-1706?). 3290	Traboüillet, Pierre (Paris)			Gallica		domaine public ¤ public domain	66		0	Bibliothèque Carré d'art / Nîmes, 8344_47_03
https://gallica.bnf.fr/ark:/12148/bpt6k1090189r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090189r												http://catalogue.bnf.fr/ark:/12148/cb44729624g	1661	Somaize, Antoine Baudeau (1630?-16.. , sieur de). Auteur du texte		Le Procez des pretieuses, en vers burlesques, comédie	Smith, Raphael. 3290	(Amsteldam = [?])			Gallica		domaine public ¤ public domain	80		0	Bibliothèque Carré d'art / Nîmes, 8344_47_04
https://gallica.bnf.fr/ark:/12148/bpt6k1090190d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090190d												http://catalogue.bnf.fr/ark:/12148/cb44729625t	1683	Corneille, Thomas (1625-1709). Auteur du texte		Festin de Pierre, comédie mise en vers sur la prose de feu Mr de Molière	Ribou, Pierre (1654?-1719). 3290	(Paris)			Gallica		domaine public ¤ public domain	126		0	Bibliothèque Carré d'art / Nîmes, 8344_47_05
https://gallica.bnf.fr/ark:/12148/bpt6k1090191t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090191t												http://catalogue.bnf.fr/ark:/12148/cb447296265	1664	Robinet, Charles (1608?-1698). Auteur du texte		Panégyrique de l'École des femmes, ou Conversation comique sur les œuvres de Mr de Molière	Pépingué, Nicolas (162.?-1688). 3290	(Paris)			Gallica		domaine public ¤ public domain	110		0	Bibliothèque Carré d'art / Nîmes, 8344_48_01
https://gallica.bnf.fr/ark:/12148/bpt6k10901927/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10901927												http://catalogue.bnf.fr/ark:/12148/cb44729627h	1661	Dorimond (1626?-1664). Auteur du texte		L'Escole des cocus, ou la Précaution inutille, comédie	Ribou, Jean (1630-1702). 3290	(Paris)			Gallica		domaine public ¤ public domain	46		0	Bibliothèque Carré d'art / Nîmes, 8344_48_02
https://gallica.bnf.fr/ark:/12148/bpt6k1090193n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090193n												http://catalogue.bnf.fr/ark:/12148/cb44729628v	1660	Somaize, Antoine Baudeau (1630?-16.. , sieur de). Auteur du texte		Les Veritables Pretieuses, comédie	Bessin, Jean (159.-166. , imprimeur-libraire). 3060 ¤ Ribou, Jean (1630-1702). 3290	(Paris)			Gallica		domaine public ¤ public domain	86		0	Bibliothèque Carré d'art / Nîmes, 8344_48_03
https://gallica.bnf.fr/ark:/12148/bpt6k10901942/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10901942												http://catalogue.bnf.fr/ark:/12148/cb447296296	1660	Somaize, Antoine Baudeau (1630?-16.. , sieur de). Auteur du texte		Les Veritables Pretieuses, comédie, Seconde édition reveuë, corrigée et augmentée d'un dialogue des deux Pretieuses, sur les affaires de leur communauté	Journel, Christophe (1628-1704?). 3060 ¤ Ribou, Jean (1630-1702). 3290	(Paris)			Gallica		domaine public ¤ public domain	84		0	Bibliothèque Carré d'art / Nîmes, 8344_48_04
https://gallica.bnf.fr/ark:/12148/bpt6k1090195g/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090195g												http://catalogue.bnf.fr/ark:/12148/cb44729630d	1663	Villiers, Claude Deschamps (1600?-1681 , sieur de). Auteur du texte		Zélinde, comédie, ou la Véritable Critique de l'Escole des femmes, et la Critique de la Critique	Barbin, Claude (1628?-1698). 3290	(Paris)			Gallica		domaine public ¤ public domain	144		0	Bibliothèque Carré d'art / Nîmes, 8344_48_05
https://gallica.bnf.fr/ark:/12148/bpt6k10901979/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10901979												http://catalogue.bnf.fr/ark:/12148/cb44729631r	1647	Rotrou, Jean de (1609-1650). Auteur du texte		La Sœur genereuse, comédie. [1] titre, [2] bl., [3] Acteurs, [4] bl., 5-104 pièce [p. 53 pag. 35, 74 pag. 64]	Mangeant, Jacques (1571-1639). 3060 ¤ Quinet, Toussaint (160.?-1652). 3290	Quinet, Toussainct (Paris)			Gallica		domaine public ¤ public domain	110		0	Bibliothèque Carré d'art / Nîmes, 8344_49_01
https://gallica.bnf.fr/ark:/12148/bpt6k1090198q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090198q												http://catalogue.bnf.fr/ark:/12148/cb447296323	1661	Rotrou, Jean de (1609-1650). Auteur du texte		La Célimene, comédie [...], accommodée au théâtre sous le tiltre d'Amarillis, pastorale	Luynes, Guillaume de (1627?-171.?). 3290	Luyne, Guillaume de (Paris)			Gallica		domaine public ¤ public domain	82		0	Bibliothèque Carré d'art / Nîmes, 8344_49_02
https://gallica.bnf.fr/ark:/12148/bpt6k10901994/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10901994												http://catalogue.bnf.fr/ark:/12148/cb44729633f	1657	Gillet de La Tessonerie (1619?-1660?). Auteur du texte		Le Campagnard, comédie	Luynes, Guillaume de (1627?-171.?). 3290 ¤ Maurry. 3060	Luynes, Guillaume de (Paris)			Gallica		domaine public ¤ public domain	98		0	Bibliothèque Carré d'art / Nîmes, 8344_49_03
https://gallica.bnf.fr/ark:/12148/bpt6k1090200b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090200b												http://catalogue.bnf.fr/ark:/12148/cb44729634s	1665	Claveret, Jean (1590-1666). Auteur du texte		L'Écuyer, ou les Faux Nobles mis au billon, comedie du temps, dediée aux vrais nobles de France		[s.n.] (Paris)			Gallica		domaine public ¤ public domain	118		0	Bibliothèque Carré d'art / Nîmes, 8344_49_04
https://gallica.bnf.fr/ark:/12148/bpt6k1090201r/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090201r												http://catalogue.bnf.fr/ark:/12148/cb447296354	1638	La Calprenède, Gautier de Coste (1609?-1663 , sieur de). Auteur du texte		Jeanne, Reyne d'Angleterre, tragédie	Coulon, Antoine (160.-1648). 3060 ¤ Sommaville, Antoine de (1597-1664). 3290	(Paris)			Gallica		domaine public ¤ public domain	116		0	Bibliothèque Carré d'art / Nîmes, 8344_49_05
https://gallica.bnf.fr/ark:/12148/bpt6k10902025/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10902025												http://catalogue.bnf.fr/ark:/12148/cb44729636g	1700	Les Isles Le Bas (16..-1682). Auteur du texte		Saint-Hermenegilde, Royal Martyr, tragédie	Godes, Jean-Jacques (1659?-1732). 3290	(Caen)			Gallica		domaine public ¤ public domain	70		0	Bibliothèque Carré d'art / Nîmes, 8344_49_06
https://gallica.bnf.fr/ark:/12148/bpt6k1090203k/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090203k												http://catalogue.bnf.fr/ark:/12148/cb44729637t	1682	Champmeslé (1642-1701). Auteur du texte		Les Fragmens de Molière, comédie	Moetjens, Adriaen (1651?-1717). 3290	Moetjens, Adrian (La Haye)			Gallica		domaine public ¤ public domain	50		0	Bibliothèque Carré d'art / Nîmes, 8344_50_01
https://gallica.bnf.fr/ark:/12148/bpt6k1090205d/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090205d		No	1	Tragédie	–	Yes		No			Yes	http://catalogue.bnf.fr/ark:/12148/cb44729639h	1587	Buchanan, George (1506-1582). Auteur du texte	Q715169	Jephté, ou le Vœu, tragédie traduite du latin [de...] par Florent Chrestian	Patisson, Mamert (1530?-1602?). 3290	Patisson, Mamert (Paris)			Gallica		domaine public ¤ public domain	60		0	Bibliothèque Carré d'art / Nîmes, 8344_50_03
https://gallica.bnf.fr/ark:/12148/bpt6k1090206t/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090206t		No	1	Tragédie	–	No		No	M		Yes	http://catalogue.bnf.fr/ark:/12148/cb44729640q	1587	Des Masures, Louis (1515-1574). Auteur du texte	Q3261709	David combatant, David triomphant, David fugitif, tragédies sainctes		[s.n.]			Gallica		domaine public ¤ public domain	226		0	Bibliothèque Carré d'art / Nîmes, 8344_50_04
https://gallica.bnf.fr/ark:/12148/bpt6k10902077/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10902077												http://catalogue.bnf.fr/ark:/12148/cb447296412	1681	Crosnier (16..-....). Auteur du texte		L'Ombre de son rival, comédie meslée de musique et de dances	Rammazeyn, Gérard. 3290	(La Haye)			Gallica		domaine public ¤ public domain	50		0	Bibliothèque Carré d'art / Nîmes, 8344_50_05
https://gallica.bnf.fr/ark:/12148/bpt6k1090208n/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090208n												http://catalogue.bnf.fr/ark:/12148/cb44729643r	1621	Mainfray, Pierre (1580?-1630?). Auteur du texte		La Rhodienne, ou la Cruauté de Solyman, tragédie	Du Petit Val, David (159.?-1658). 3290	Petit Val, David du (Rouen)			Gallica		domaine public ¤ public domain	52		0	Bibliothèque Carré d'art / Nîmes, 8344_51_01
https://gallica.bnf.fr/ark:/12148/bpt6k10902092/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10902092												http://catalogue.bnf.fr/ark:/12148/cb447296443	1618	Mainfray, Pierre (1580?-1630?). Auteur du texte		Cyrus triomphant, ou la Fureur d'Astiages, Roy de Mede, tragédie [in Le Théâtre des tragédies françoises nouvellement mis en lumiere ?]	Du Petit Val, David (159.?-1658). 3290. 3060	[Petit Val, David du ?] (Rouen)			Gallica		domaine public ¤ public domain	48		0	Bibliothèque Carré d'art / Nîmes, 8344_51_02
https://gallica.bnf.fr/ark:/12148/bpt6k1090210q/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090210q												http://catalogue.bnf.fr/ark:/12148/cb44729645f	1620	Heudon, Jean. Auteur du texte		Pyrrhe, tragédie [...], reveuë et recorrigée de nouveau, [in Le Théâtre des tragédies françoises nouvellement mis en lumiere ?]	Du Petit Val, David (159.?-1658). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	70		0	Bibliothèque Carré d'art / Nîmes, 8344_51_03
https://gallica.bnf.fr/ark:/12148/bpt6k10902114/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10902114												http://catalogue.bnf.fr/ark:/12148/cb44729646s	1620	Heudon, Jean. Auteur du texte		Saint Clouaud, in Le Théâtre des tragédies françoises nouvellement mis en lumiere	Du Petit Val, David (159.?-1658). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	70		0	Bibliothèque Carré d'art / Nîmes, 8344_51_04
https://gallica.bnf.fr/ark:/12148/bpt6k1090212j/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090212j												http://catalogue.bnf.fr/ark:/12148/cb447296474	1615	Troterel, Pierre (15..-1620?). Auteur du texte		Tragedie de Sainte Agnes	Du Petit Val, David (159.?-1658). 3060. 3290	(Rouen)			Gallica		domaine public ¤ public domain	92		0	Bibliothèque Carré d'art / Nîmes, 8344_51_05
https://gallica.bnf.fr/ark:/12148/bpt6k1090213z/f20.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090213z		No	1	Tragédie	–	No		No	M		Yes	http://catalogue.bnf.fr/ark:/12148/cb44729648g	1611	Virey, Jean de. Auteur du texte	ark:/12148/cb13010457v	La Machabee, tragedie du martyre des sept freres, & de Solomone leur mere	Du Petit Val, Raphaël (15..-1613). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	72		0	Bibliothèque Carré d'art / Nîmes, 8344_51_06
https://gallica.bnf.fr/ark:/12148/bpt6k1090214c/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090214c		No	1	Tragédie	–	No		No	M		Yes	http://catalogue.bnf.fr/ark:/12148/cb44729649t	1611	Virey, Jean de. Auteur du texte	ark:/12148/cb13010457v	Tragedie de la divine et heureuse victoire des Macabees sur le roy Antiochus, Avecques la Repurgation du Temple de Hierusalem	Du Petit Val, Raphaël (15..-1613). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	46		0	Bibliothèque Carré d'art / Nîmes, 8344_51_07
https://gallica.bnf.fr/ark:/12148/bpt6k1090215s/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090215s												http://catalogue.bnf.fr/ark:/12148/cb447296501	1620	Coignée de Bourron, Hélie de. Auteur du texte		Iris, pastorale, [in Le Théâtre des tragédies françoises nouvellement mis en lumiere ?]	Du Petit Val, David (159.?-1658). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	54		0	Bibliothèque Carré d'art / Nîmes, 8344_51_08
https://gallica.bnf.fr/ark:/12148/bpt6k10902166/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10902166												http://catalogue.bnf.fr/ark:/12148/cb44729651c	1611	Berthrand, François. Auteur du texte		La Tragédie de Pryam, Roy de Troye, [in Le Théâtre des tragédies françoises nouvellement mis en lumiere ?]	Du Petit Val, Raphaël (15..-1613). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	54		0	Bibliothèque Carré d'art / Nîmes, 8344_52_01
https://gallica.bnf.fr/ark:/12148/bpt6k1090217m/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090217m												http://catalogue.bnf.fr/ark:/12148/cb44729652q	1621	Bellone, Étienne (1580?-16..). Auteur du texte		Les Amours de Dalcmeon et de Flore, tragédie, [in Le Théâtre des tragédies françoises nouvellement mis en lumiere ?]	Du Petit Val, David (159.?-1658). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	68		0	Bibliothèque Carré d'art / Nîmes, 8344_52_02
https://gallica.bnf.fr/ark:/12148/bpt6k10902181/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10902181												http://catalogue.bnf.fr/ark:/12148/cb447296532	1611	Du Hamel, Jacques (15..-16.. , auteur dramatique). Auteur du texte		Acoubar, tragédie tirée des Amours de Pistion & Fortunie, en leur voyage de Canada	Du Petit Val, Raphaël (15..-1613). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	72		0	Bibliothèque Carré d'art / Nîmes, 8344_52_03
https://gallica.bnf.fr/ark:/12148/bpt6k10902203/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k10902203												http://catalogue.bnf.fr/ark:/12148/cb44729655r	1620	Troterel, Pierre (15..-1620?). Auteur du texte		Gillette, comédie facetieuse, [in Le Théâtre des tragédies françoises nouvellement mis en lumiere ?]	Du Petit Val, David (159.?-1658). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	48		0	Bibliothèque Carré d'art / Nîmes, 8344_52_05
https://gallica.bnf.fr/ark:/12148/bpt6k1090221h/f20.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090221h		No	1	Tragédie	–	No		No	M		No	http://catalogue.bnf.fr/ark:/12148/cb447296563	1611	Virey, Jean de. Auteur du texte	ark:/12148/cb13010457v	Tragedie de Jeanne d'Arques, dite la Pucelle d'Orleans	Du Petit Val, Raphaël (15..-1613). 3290. 3060	(Rouen)			Gallica		domaine public ¤ public domain	54		0	Bibliothèque Carré d'art / Nîmes, 8344_52_06
https://gallica.bnf.fr/ark:/12148/bpt6k1090222x/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090222x												http://catalogue.bnf.fr/ark:/12148/cb44729657f	1678	Boyer, Claude (1618-1698). Auteur du texte		Le Comte d'Essex, tragédie. [i] titre, [ii] bl., [iii-v] Au Lecteur, [vi] privilège (extrait), [vii] errata, [viii] Acteurs, 1-74 pièce	Osmont, Charles (1634-1690?). 3290	Osmont, Charles (Paris)			Gallica		domaine public ¤ public domain	88		0	Bibliothèque Carré d'art / Nîmes, 8344_53_01
https://gallica.bnf.fr/ark:/12148/bpt6k1090223b/f10.thumbnail	https://gallica.bnf.fr/ark:/12148/bpt6k1090223b												http://catalogue.bnf.fr/ark:/12148/cb44729658s	1705	Morand (Le père). Auteur du texte		Neon, tragédie	Lions, Jacques (1652?-1724?). 3290	(Lyon)			Gallica		domaine public ¤ public domain	84		0	Bibliothèque Carré d'art / Nîmes, 8344_53_02
