La Nature qui vous a fait le Prince le plus genereux du monde, n’a pas voulu que la Fortune vous ait rendu capable d’vne ambition déreglée, ny que voſtre ALTESSE ROYALE ait entrepris de conquerir le monde par la force, puiſque elle auoit dans ſon admirable bonté dequoy le conquerir par la douceur.	La Nature qui vous a fait le Prince le plus généreux du monde, n'a pas voulu que la Fortune vous ait rendu capable d'une ambition déréglée, ni que votre ALTESSE ROYALE ait entrepris de conquérir le monde par la force, puisque elle avait dans son admirable bonté dequoy le conquérir par la douceur.
Nous croyons cependant que voſtre courage eſt auſſi grand que celuy des plus fameux Conquerans, ou pluſtoſt que rien ne l’égale que cette extreme complaiſance que vous auez pour les tendreſſes d’vne Mere, qui prefere voſtre gloire à ſon repos, & qui ne peut ſouffrir que vous hazardiez vne vie qu’elle eſtime infiniment plus que toutes les grandeurs de la terre.	Nous croyons cependant que votre courage est aussi grand que celui des plus fameux Conquérants, ou plutôt que rien ne l'égale que cette extrême complaisance que vous avez pour les tendresses d'une Mère, qui préfère votre gloire à son repos, et qui ne peut souffrir que vous hasardiez une vie qu'elle estime infiniment plus que toutes les grandeurs de la terre.
C’eſt cette ſeule conſideration, MONSEIGNEVR, qui ſuſpend l’vſage de voſtre valeur, & qui donne inceſſamment a penſer aux plus redoutables de vos voiſins, que voſtre ALTESSE ROYALE eſtant libre les pourroit aſſujettir ſi elle le vouloit;	C'est cette seule considération, MONSEIGNEUR, qui suspend l'usage de votre valeur, et qui donne incessamment a penser aux plus redoutables de vos voisins, que votre ALTESSE ROYALE étant libre les pourrait assujettir si elle le voulait;
& que ſi dans vos ſimples diuertiſſemens de chaſſe, vous forcez tous les iours les Alpes, vous pourriez forcer les Pyrenées, & trouuer toute ſorte d’obſtacles bien au deſſous de voſtre courage.	et que si dans vos simples divertissements de chasse, vous forcez tous les jours les Alpes, vous pourriez forcer les Pyrénées, et trouver toute sorte d'obstacles bien au dessous de votre courage.
Que ne feriez vous pas dans cette ardante impetuoſité qui vous fait forcer les rochers, & franchir les precipices;	Que ne feriez vous pas dans cette ardante impétuosité qui vous fait forcer les rochers, et franchir les précipices;
les Ceſars & les Ambtus qurinettoient le paſſage des Alpes au rang des miracles de leur valeur, ne verroient aujourd huy qu’à leur confuſion, que vous les parcourez comme ſi c’eſtoient des plaines.	les Césars et les Ambtus qurinettaient le passage des Alpes au rang des miracles de leur valeur, ne verraient aujourd 'à leur confusion, que vous les parcourez comme si c'étaient des plaines.
Ce n’eſt donc pas touſiours que le meſtier della guerre eſt le plus perilleux, & qu’il ſuppoſe plus de courage que les autres:	Ce n'est donc pas toujours que le métier della guerre est le plus périlleux, et qu'il suppose plus de courage que les autres:
Cependant la iuſte contrainte où vous eſtes, par vne vie qu’elle vous conſerue, eſpargnant vn million de morts,ne peut ſouffrir que vous expoſiez dans des combats vn ſang-ſi precieux que le voſtre.	Cependant la juste contrainte où vous êtes, par une vie qu'elle vous conserve, épargnant un million de morts,ne peut souffrir que vous exposiez dans des combats un sangsi précieux que le vôtre.
C’eſt à quoy la Paix, dont l’Europe doit joüir, ſe veut oppoſer, auſſi bien que Madame voſtre Mere;	C'est à quoi la Paix, dont l'Europe doit jouir, se veut opposer, aussi bien que Madame votre Mère;
le Ciel meſme aime mieux conſeruer vos ennemis, ſi vous en auez, que de vous expoſer au peril de la guerré?	le Ciel même aime mieux conserver vos ennemis, si vous en avez, que de vous exposer au péril de la guerré?
Et-comme il ne fit que montrer vn peu de temps Tite à la terre, il veut vous y faire paroiſtre long temps, pour luy donner loiſir de voir tout ce qu’il a iamais fait de plus extraordinaire.	Et-comme il ne fit que montrer un peu de temps Tite à la terre, il veut vous y faire paraître long temps, pour lui donner loisir de voir tout ce qu'il a jamais fait de plus extraordinaire.
Ie n’en diray pas dauantage à voſtre gloire, tant parce que la Renommée en dit plus que moy, que parce que Tite commence à ſe rendre;	Je n'en dirai pas davantage à votre gloire, tant parce que la Renommée en dit plus que moi, que parce que Tite commence à se rendre;
& que n’attendantnvoſtre preſence que pour acheuer en luy ce que voſtre reputation y a commencé, il eſt dans limpatience de vous ceden la plus glorieuſe qualité du monde, pendant que ie ſuis en celle là de demander à voſtre extreme bonté la permiſſion de me dire auec autant de reſpect que de paſſion, oox voup	et que n'attendantnvôtre présence que pour achever en reste ce que votre réputation y a commencé, il est dans limpatience de vous céden la plus glorieuse qualité du monde, pendant que je suis en celle -là de demander à votre extrême bonté la permission de me dire avec autant de respect que de passion, oox voup
1Le tres-humble, le tres-obeîſſant, & le tres-ſoûmis ſeruiteur, SHAm AHldHH HE De MAGNONIJIIOI	1Le très-humble, le très-obeîssant, et le très-soûmis serviteur, SHAm AHldHH AH De MAGNONIIIIOI
NOMS DES ACTEVRS.	NOMS DES ACTEURS.
TITE, Empereur des Romains.	TITE, Empereur des Romains.
ANTOINE, Parent de Tite.	ANTOINE, Parent de Tite.
MTGIAN, Directeur de l’Empire.	MTGIAN, Directeur de l'Empire.
MVCIE, Fille de Mucian.	MUCIE, Fille de Mucian.
DITTIE, Confidente de Mucie.	DITTIE, Confidente de Mucie.
PIZON, Colonel des Gardes de Tite.	PIZON, Colonel des Gardes de Tite.
BERENICE, Reine de Iudée, & ſous le nom de Cleobule, Fauory de Tite.	BERENICE, Reine de Iudée, et sous le nom de Cléobule, Favori de Tite.
CLEONTE, Confident de Berenice.	CLÉONTE, Confident de Berenice.
La Scene eſt à Rome dans le Palais Imperial.	La Scène est à Rome dans le Palais Impérial.
TITE,	TITE,
TRAGI-COMEDIE.	TRAGI-COMÉDIE.
ACTE PREMIER.	ACTE PREMIER.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
CLEONTE.	CLÉONTE.
BERENICE.	BERENICE.
CLEONTE.	CLÉONTE.
A Reine Berenice eſt ſous l'habit d’vn homme,	À Reine Berenice est sous l'habit d'un homme,
BERENICE.	BERENICE.
Tu ſçais, cher confident, ce qui m’ameine à Romme;	Tu sais, cher confident, ce qui m'amène à Romme;
Tu ſçais, comme en cachant, mon ſexe & ma grandeur, Ie fis monter l’audace où regnoit la pudeur.	Tu sais, comme en cachant, mon sexe et ma grandeur, Je fis monter l'audace où régnait la pudeur.
Ie pris malgré des loix que ſuit la bien-ſeance Auec vn habit d’homme vne maſle aſſeurance, Et voulus pardes traits dont i’armay mes regards Aſſujettirches, luy le plus grande des Ceſars.	Je pris malgré des lois que suit la bienséance Avec un habit d'homme une mâle assurance, Et voulus pardes traits dont j'armai mes regards Assujettirches, lui le plus grande des Césars.
OEBORTE.	ÔEBORTE.
De Reine des Hebreux, qu'eſtes-vous deuenuë?	De Reine des Hébreux, qu'êtes-vous devenue?
ICE.	ICE.
Le Soleil luit touſiours quoy qu’il ſoit ſous la nuë;	Le Soleil luit toujours quoi qu'il soit sous la nue;
Ce double changement & d’habit & de rang M’oſtant mes qualitez, n’oſte rien à mon ſang:	Ce double changement et d'habit et de rang M'ôtant mes qualités, n'ôte rien à mon sang:
Mon deſſein, dira-t'on, eſt comme inimitable, N'importe, dans mon ſort ie n’ay point de ſemblable;	Mon dessein, dira-t'-on, est comme inimitable, N'importe, dans mon sort éclair n'ai point de semblable;
Quelle gloire à vouloir ce qu’on peut imiter?	Quelle gloire à vouloir ce qu'on peut imiter?
I’ay quitté mon Royaume, il me pouuoit quitter.	J'ai quitté mon Royaume, il me pouvait quitter.
I’ay voulu rendre rare vne choſe commune Par vn nouueau deſdain ſurprendre la fortune, Et meſpriſant vn rang par moy-meſme abbatu Donner au lieu d’vn trône vn Temple à ma vertu;	J'ai voulu rendre rare une chose commune Par un nouveau dédain surprendre la fortune, Et méprisant un rang par moi-même abattu Donner au lieu d'un trône un Temple à ma vertu;
Le ſiecle à veu des Rois que le fort pût ſurprendre, Et contraindre à tomber d’où i’ay voulu deſcendre:	Le siècle à vu des Rois que le fort pût surprendre, Et contraindre à tomber d'où j'ai voulu descendre:
Ainſi i’ay mieux aimé m'eſpargnant leur douleur Deſcendre par vertu, que tomber par malheur.	Ainsi j'ai mieux aimé m'épargnant leur douleur Descendre par vertu, que tomber par malheur.
CLEONTE.	CLÉONTE.
Vous vous flattéz, Madame,	Vous vous flattéz, Madame,
BERENICE.	BERENICE.
En effet tu peux croire Que ie n'ay point agy par vn moiifde gloire.	En effet tu peux croire Que tu n'ai point agi par un moiifède gloire.
Faut-il qu'en laſche Reine abandonnant ma Cour I'impute à la vertu ce qu’a fait mon amour;	Faut-il qu'en lâche Reine abandonnant ma Cour J'impute à la vertu ce qu'a fait mon amour;
Luy qui veut qu’aux grandeurs l’on prefere les chaiſnes Ne m’a pû ſupporter dans le nombre des Reines:	Lui qui veut qu'aux grandeurs l'on préfère les chaînes Ne m'a pu supporter dans le nombre des Reines:
Il m’en a fait ſortir, & ne m’y laiſſant rien, Il m’oſta mon bandeau pour me donner le ſien.	Il m'en a fait sortir, et ne m'y laissant rien, Il m'ôta mon bandeau pour me donner le sien.
Ah!	Ah!
cher Tite, du monde adorables delices, Toy qui fais ſes plaiſirs, & qui fais mes ſupplices, Paut te, tuſque ene Stop reenerener mon vainqueur, Et rendre à mes regards le trouble de mon cœur.	cher Ite, du monde adorables délices, Toi qui fais ses plaisirs, et qui fais mes supplices, Paut te, tusque en Stop reénérener mon vainqueur, Et rendre à mes regards le trouble de mon cœur.
CLEONTE.	CLÉONTE.
Vous vous flattez encor,	Vous vous flattez encor,
BERENICE.	BERENICE.
Faut-il donc te redire Que mon Royaume eſt joint au corps de ſon Empire, Et que Tite autrefois ayant pris mes Eſtats, M’a luy-meſme arrachée au rang des Totentats;	Faut-il donc te redire Que mon Royaume est joint au corps de son Empire, Et que Tite autrefois ayant pris mes États, M'a lui-même arrachée au rang des Totentats;
Tu ſçais trop, qu’indigné de me voir ſans puiſſance, Mon peuple me chaſſa des lieux de ma naiſſance:	Tu sais trop, qu'indigné de me voir sans puissance, Mon peuple me chassa des lieux de ma naissance:
Que de mon malheur meſme il me voulut punir, Ah!	Que de mon malheur homme il me voulut punir, Ah!
qu’il me valloit mieux perdre cent fois la vie, Que de mille malheurs la reuoir pourſuiuie, Et me repreſentant tant de ſortes de maux, Nen voir point de paſſes ſans en voir de nouueaus Ie me ſuis donc pû voir ſur la terre & ſur l'onde Vn portrait animé des deſaſtres du monde;	qu'il me valait mieux perdre cent fois la vie, Que de mille malheurs la revoir poursuivie, Et me représentant tant de sortes de maux, Nen voir point de passes sans en voir de nouveaus Je me suis donc pu voir sur la terre et sur l'onde Un portrait animé des désastres du monde;
Et forçant les rochers, les bancs, & les eſcueils, I'ay vû deux Elemens m’ouurir mille cercueils, Toutesfois eſchapant de l'onde & de la terre, Ie me ſuis fait dans Romme vne nouuelle guerre Depuis trois mois entiers que m’y retient mon ſort, I’ay trouué la tempeſte, où ie cherchois le port.	Et forçant les rochers, les bancs, et les écueils, J'ai vu deux Éléments m'ouvrir mille cercueils, Toutefois échappant de l'onde et de la terre, Je me suis fait dans Romme une nouvelle guerre Depuis trois mois entiers que m'y retient mon sort, J'ai trouvé la tempête, où notre cherchais le port.
caundu C Tit ouineu par ouuxen uompiumta ludée,	caundu Ç It ouineu par ouuxen uompiumta ludée,
Ah!	Ah!
dis que ma conqueſte y fut trop mal gardée, Et que Romme & ſon Pere ayant ſçeu ſon amour Pour l'oſter de chez moy preſſerent ſon retour.	dis que ma conquête y fut trop mal gardée, Et que Romme et son Père ayant su son amour Pour l'ôter de chez moi pressèrent son retour.
C Veſpaſian eſt mort, IOIMIARE	Ç Vespasian est mort, JOIMIARE
CE.	CE.
Mais Romme eſt immortelle, Tite eſtant Empereur me peut eſtre infidelle;	Mais Romme est immortelle, Tite étant Empereur me peut être infidèle;
Sa Mere, & Mucian qui regleront ſon choix, Ne l’vniront iamais à des filles de Rois:	Sa Mère, et Mucian qui régleront son choix, Ne l'uniront jamais à des filles de Rois:
De leur intention ie ſuis trop éclaircie, Tout le Conſeil pretend qu'il épouze Mucie;	De leur intention Seigneur suis trop éclaircie, Tout le Conseil prétend qu'il épouze Mucie;
Puis-je donc empeſcher qu'un Miniſtre d'Eſtat Ne prefere ſon ſang au ſang d’vn Potentat.	Puis-je donc empêcher qu'un Ministre d'État Ne préfère son sang au sang d'un Potentat.
Ah!	Ah!
d’vn pere en faueur cette éclatante enuie M’enleue mes Eſtats, mon repos, & ma vie, Et par la nouueauté d'vn double changement M’ameine en inconnuë aux yeux de mon amant:	d'un père en faveur cette éclatante envie M'enlève mes États, mon repos, et ma vie, Et par la nouveauté d'un double changement M'amène en inconnue aux yeux de mon amant:
I’y ſuis depuis trois mois, mais en vain, ô merueille?	J'y suis depuis trois mois, mais en vain, ô merveille?
Mes yeux frapent les ſiens, & ma voix ſon oreille.	Mes yeux frappent les siens, et ma voix son oreille.
Se peut-il bien, Amour, toy qui fais nos portraits Qu’vn amant en vn an méconnoiſſe mes traits;	Se peut-il bien, Amour, toi qui fais nos portraits Qu'un amant en un an méconnaisse mes traits;
Oüy, c’eſt qu’on ne plaiſt plus en ceſſant de pareſtre.	Oui, c'est qu'on ne plaît plus en cessant de paraître.
Et qui ceſſe d’aimer, ceſſe de reconneſtre:	Et qui cesse d'aimer, cesse de reconnêtre:
Vn amour par l’abſence eſt bien-toſt affoibly, Et l’abandonnement degenere en oubly L’oubly paſſe d’abord iuſqu'à l’indifference.	Un amour par l'absence est bientôt affaibli, Et l'abandonnement dégénère en oubli L'oubli passe d'abord jusqu'à l'indifférence.
L’indifference porte à la méconnoiſſance.	L'indifférence porte à la méconnaissance.
Cette méconnoiſſance à l’infidelité, Et l'vn & l’autre font l'inſenſibilité.	Cette méconnaissance à l'infidélité, Et l'une et l'autre font l'insensibilité.
4 B MoiMo	4 B MoiMo
BERENICE.	BERENICE.
Ioignez à ces raiſons les trauaux d'vn voyage, Vn changement d’habit, & de cheueux, & d’âge, Meſme vn deſgui ſement d’actions & de voix, Et ſur tout que Ceſar ne vous vit qu’une fois, I	Joignez à ces raisons les travaux d'un voyage, Un changement d'habit, et de cheveux, et d'âge, Même un dégui sèment d'actions et de voix, Et sur tout que Jésar ne vous vit qu'une fois, I
CLEOBVLE.	CLEOBVLE.
Ne dis point que Ceſar ne ſoit point on volagés	Ne dis point que César ne soit point on volagés
A 3 Son cœur eſt plus changé que ne l’eſt mon viſage;	À 3 Son cœur est plus changé que ne l'est mon visage;
Si i’ay changé de lieux, il a changé de Cour, Si i’ay changé d’habits, il a changé d’amour:	Si j'ai changé de lieux, il a changé de Cour, Si j'ai changé d'habits, il a changé d'amour:
Non qu’en me reuoyant, toute ſon ame eſmeuë N’ait dés l’abord porté ſon deſordre à ma veuë;	Non qu'en me revoyant, toute son âme émue N'ait dès l'abord porté son désordre à ma vue;
A peine l’inconſtant me reuit en ces lieux Que ſes eſprits troublez paſſerent dans ſes yeux:	À peine l'inconstant me revit en ces lieux Que ses esprits troublés passèrent dans ses yeux:
Ie preſumay d’abord qu'il m’auoit reconnuë, Mais ſon ame en ce point ne fut que preuenuë;	Je présumai d'abord qu'il m'avait reconnue, Mais son âme en ce point ne fut que preuenuë;
Son cœur n’euſt pas le temps de ſe determiner, Et ſur vn tel penchant il ne fit qu’incliner.	Son cœur n'eût pas le temps de se déterminer, Et sur un tel penchant il ne fit qu'incliner.
En ce moment j’allay luy voüer mon ſeruice, Il en agrea l’offre au nom de Berenice;	En ce moment j'alla y mourer mon service, Il en agréa l'offre au nom de Berenice;
Et croyant voir en moy quelques vns de ſes traits, Hooulut ſamegratt a t'on ueſt portraits.	Et croyant voir en moi quelques uns de ses traits, Hooulut samegrat a t'on uest portraits.
CLEONTE C’eſt prouuer qu’il vous aime,	CLÉONTE C'est prouver qu'il vous aime,
BERENICE.	BERENICE.
En croiray-ie ta lettre,	En croirai-je ta lettre,
CLEONTE.	CLÉONTE.
Vous ſtauez mieux que moy ce qu'il pût vous promettre.	Vous stavez mieux que moi ce qu'il pût vous promettre.
BERENICE.	BERENICE.
La foy n'engage point de ſemblables Amans.	La foi n'engage point de semblables Amants.
Et quiforce les loix, peut rompre lls ſermens.	Et quiforce les lois, peut rompre ls serments.
CLEONTE.	CLÉONTE.
Ce n'eſt qu’à vous Madame à iuger s’il vous aime, Le confident ſe tait ou l'on voit l’amant meſme, Du iour que par voſtre ordre il me vit dans ſa Cour, Il ſçait ſi i’ay ſeruy voſtre commune amour;	Ce n'est qu'à vous Madame à juger s'il vous aime, Le confident se taît ou l'on voit l'amant même, Du jour que par votre ordre il me vit dans sa Cour, Il laissait si j'ai servi votre commune amour;
nomastadutomsmngezen l'iſſue,	nomastadutomsmngezen l'issue,
BERENICE.	BERENICE.
Ie n’y puis reüßir, ta lettre m'a deceuë, 9 N 1853.	Je n'y puis réussi, ta lettre m'a déçue, 9 1853.
13 L'Emperiut nen pann nuſpag rueme l'as mandé	13 L'Empériut nen pann uspag rueme l'as mandé
CLEONTE.	CLÉONTE.
Vn eœur auec douceur doit eſtre demandé.	Un eœur avec douceur doit être demandé.
Ne precipitez rien, j’oubliois de vous dire Dantharijega,	Ne précipitez rien, j'oubliais de vous dire Dantharijega,
BERENICE.	BERENICE.
Ie l’attens, quel martyre?	Je l'attends, quel martyre?
CLEONTE.	CLÉONTE.
Le regret vous ſied mal, il faut enfin agir, Il eſt temps d’entreprendre & non pas de rougir.	Le regret vous sied mal, il faut enfin agir, Il est temps d'entreprendre et non pas de rougir.
BERERIEL.	BÉRERIEL.
Mariuale eſt à craindre,	Marivale est à craindre,
SETONTE.	SETONTE.
On croit qu'Antoine l'aime,	On croit qu'Antoine l'aime,
BERENICE.	BERENICE.
Penſe encor qu'elle croit que ie l’aime elle-meſme.	Pense encor qu'elle croit que sans l'aime elle-même.
CLEONTE.	CLÉONTE.
N'importe, mais ſongez, dans vn ſi grand danger De pareſtre en ces lieux comme vn Prince eſtranger,	N'importe, mais songez, dans un si grand danger De paraître en ces lieux comme un Prince étranger,
BERENICE.	BERENICE.
Tu ſçais bien qu'onm'ytrant en Prince d’Iberie;	Tu sais bien qu'onm'ytrant en Prince d'Ibérie;
Sors, voicy ma riuale,	Sors, voici ma rivale,
SCENE SECONDE.	SCÈNE SECONDE.
MVCIE.	MUCIE.
BERENICE.	BERENICE.
MVCIE.	MUCIE.
Et bien Prince on vous prie:	Et bien Prince on vous prie:
L'Empereur auiourd'huy ne jure que par vous, Et iamais ſa faueur n’a moins fait de jaloux;	L'Empereur aujourd'hui ne jure que par vous, Et jamais sa faveur n'a moins fait de jaloux;
Si vous le poſſedez n’en ay-je rien à craindre,	Si vous le possédez n'en ai-je rien à craindre,
BERENICE.	BERENICE.
Madame, vn Empereur ne ſe doit pas contraindre.	Madame, un Empereur ne se doit pas contraindre.
MVCIE.	MUCIE.
MVCIE.	MUCIE.
Mon ſecret confident ne me déguiſez rien, Iε υεμα υοtν oυſtrε tœur en dum montrant le mien Ne differez, donc point de me rendre ſeruice Et de me proteger contre vne Berenice.	Mon secret confident ne me déguisez rien, J υεμα υοtν oUstrés tœur en du montrant le mien Ne différez, donc point de me rendre service Et de me protéger contre une Berenice.
BERENICE.	BERENICE.
Contre vne Berenice, ah!	Contre une Berenice, ah!
ie ſuis tout ſurpris, Erue copre prujeur, & de voſtre mépris, On ne dédaigne pas ce qu’il faut que l’on craigne, Comme l'on ne craint pas ce qu’il faut qu'on dédaigne.	Je suis tout surpris, Erve copre prujeur, et de votre mépris, On ne dédaigne pas ce qu'il faut que l'on craigne, Comme l'on ne craint pas ce qu'il faut qu'on dédaigne.
I VCIE.	I VCIE.
