GRUEL	GRUEL
J’avouë que ſi j’avois meſlé un peu plus de politique dans les ſentimens de ſi grands Hommes, le Sujet n’en eut eſté que mieux, mais quelquefois la tendreſſe nous emporte plus loin qu’il ne faut.	J'avoue que si j'avais mêlé un peu plus de politique dans les sentiments de si grands Hommes, le Sujet n'en eut été que mieux, mais quelquefois la tendresse nous emporte plus loin qu'il ne faut.
I’aychangé quelques circonſtances en la mort de Statira, qui ne pouvoient s’accommoder au Théatre.	J'aichangé quelques circonstances en la mort de Statira, qui ne pouvaient s'accommoder au Théâtre.
Au reſte, quoy que le cours de cette Piece ait eſté interrompu par la maladie d’un des Acteurs, j’eſpere que la lecture poura n’en pas déplaire, puis qu’elle a paru aſſez bien écrite aux plus délicats.	Au reste, quoi que le cours de cette Pièce ait été interrompu par la maladie d'un des Acteurs, j'espère que la lecture pourra n'en pas déplaire, puis qu'elle a paru assez bien écrite aux plus délicats.
ACTEURS.	ACTEURS.
STATIRA, Fille de Darius, Veuve d’Aléxandre.	STATIRA, Fille de Darius, Veuve d'Alexandre.
ROAANE, Pmne de Gonortanj Outrape de Perſe, Veuve d’Aléxandre.	ROANE, Pmne de Gonortanj Outrape de Perse, Veuve d'Alexandre.
LEONATOS, Prince du Sang d’Aſéxandre, & un de ſes Succeſſeurs.	LENATOS, Prince du Sang d'Aséxandre, et un de ses Successeurs.
PERDICCAS, un des premiers Chefs de AIArindu d lhundrare.	PERDICAS, un des premiers Chefs de AIArindu d' hundrare.
CASSANDER, Fils d’Antipater, Gouverneur de la Macédoine.	CASSANDER, Fils d'Antipater, Gouverneur de la Macédoine.
HESIONE, Confidente de Roxane.	HÉSIONE, Confidente de Roxane.
CLEONE, Confidente de Statira.	CLÉONE, Confidente de Statira.
PEUCESTAS, Confident de Caſſander.	PEUCESTAS, Confident de Cassander.
GARDES, & Suite de Gardes.	GARDES, et Suite de Gardes.
La Scene eſt dans Babylone, dans le Palais de Cyrus.	La Scène est dans Babylone, dans le Palais de Cyrus.
TATIRI IRGEDIE	TATIRI IRGEDIE
ACTE PREMIER DCENE INEMIENE.	ACTE PREMIER DCENE INEMIENE.
PERDICCAS, CASSANDER.	PERDICAS, CASSANDER.
MH L CASSANDER.	MH L ASSANDER.
OVRQVOY tant balancer, quand pour vous tout conſpire?	OURQUOY tant balancer, quand pour vous tout conspire?
Vous devez vous ſaiſir des reſnes de l’Empire, Babylone eſt pour vous;	Vous devez vous saisir des rênes de l'Empire, Babylone est pour vous;
Aléxandre en mourant, Vous a donné du Trône un illuſtre Garant, Seigneur, & ſur vous ſeul remetant ſa Couronne, C’eſt avec ſon Anneau l'Univers qu’il vous donne.	Aléxandre en mourant, Vous a donné du Trône un illustre Garant, Seigneur, et sur vous seul remetant sa Couronne, C'est avec son Anneau l'Univers qu'il vous donne.
Ce jour doit décider de tant de diférens, La Terre veut un Maiſtre, & non pas des Tyrans.	Ce jour doit décider de tant de diférens, La Terre veut un Maître, et non pas des Tyrans.
Le fier Leonatus, Cratere, & Ptolomée, Ont mis dans leur party la moitié de l’Armée, On veut nous aſſieger, mais on voit Seleucus, Eumenes, Alcetas, Python, Antigonus, Qui ſoûtenant le droit où voſtre eſpoir ſe fonde, Veulent vous élever à l’Empire du Monde;	Le fier Léonatus, Cratere, et Ptolomée, Ont mis dans leur parti la moitié de l'Armée, On veut nous assiéger, mais on voit Seleucus, Eumène, Alcetas, Python, Antigonus, Qui soutenant le droit où votre espoir se fonde, Veulent vous élever à l'Empire du Monde;
L’imbécille Philipe eſt-il né pour régner?	L'imbécille Philipe est-il né pour régner?
Les Macédoniens ont ſçeu le dédaigner.	Les Macédoniens ont su le dédaigner.
Bien que Fils de Philipe & Frere d’Aléxandre, Eſt-il digne du ſang dont on l’a veu deſcendre?	Bien que Fils de Philipe et Frère d'Alexandre, Est-il digne du sang dont on l'a vu descendre?
Peut-il ſeul commander à cent Peuples vaincus, Et Frere d’Aléxandre en att-il les vertus?	Peut-il seul commander à cent Peuples vaincus, Et Frère d'Alexandre en att-il les vertus?
Ce n’eſt point luy qu’au Trône Aléxandre déſigne Ce Monarque en mourant le remet au plus digne, Par là ſans vous nommer il vous nomme en effet, Et ſcelle de ſa main le don qu’il vous en fait.	Ce n'est point pet qu'au Trône Alexandre dès Ce Monarque en mourant le remet au plus digne, Par là sans vous nommer il vous nomme en effet, Et scelle de sa main le don qu'il vous en fait.
PERDICCAS.	PERDICAS.
Je ſçais trop d’Aléxandre honorer la mémoire, Seigneur, pour me flater de tant de vaine gloire;	Je sais trop d'Alexandre honorer la mémoire, Seigneur, pour me flatter de tant de vaine gloire;
Il eſt vray que ſon choix ſemble tomber ſur moy, Mais apres ce Héros peut-on élire un Roy?	Il est vrai que son choix semble tomber sur moi, Mais après ce Héros peut-on élire un Roi?
Quand la Terre a perdu ſon Vainqueur & ſon Maître, Eſt-il un Succeſſeur qu’elle puiſſe connoître?	Quand la Terre a perdu son Vainqueur et son Maître, Est-il un Successeur qu'elle puisse connaître?
Le préſent qu’il m’a fait n’a point dû m’ébloüir, Il peut eſtre fatal à qui veut en joüir;	Le présent qu'il m'a fait n'a point dû m'éblouir, Il peut être fatal à qui veut en jouir;
Quand de la Macédoine Aléxandre eut l’élite, Il avoit moins de Chefs que de Roys à ſa ſuite, Et ce Héros vainqueur des Medes, des Perſans, Ne nommoit plus de Roys que par ſes Lieutenans.	Quand de la Macédoine Aléxandre eut l'élite, Il avait moins de Chefs que de Rois à sa suite, Et ce Héros vainqueur des Mèdes, des Persans, Ne nommait plus de Rois que par ses Lieutenants.
Je n’ay donc point voulu me parer d’un vain Titre, De tous ſes Succeſſeurs je veux eſtre l’Arbitre, J’en ay fait nommer un pour le faire haïr, Et n’ay choiſy qu’un Roy qui me ſçeut obeïn Ce n’eſt done point ce nom où mon cœur doit prétendre, Seigneur, nous adorons les Veuves d’Aléxandre, Pourquoy le taire encor?	Je n'ai donc point voulu me parer d'un vain Titre, De tous ses Successeurs je veux être l'Arbitre, J'en ai fait nommer un pour le faire haïr, Et n'ai choisi qu'un Roi qui me sut obeïn Ce n'est done point ce nom où mon cœur doit prétendre, Seigneur, nous adorons les Veuves d'Alevéxandre, Pourquoi le taire encor?
pourquoy diſſimuler?	pourquoi dissimuler?
Caſſander, il eſt temps d’agir & de parler;	Cassandre, il est temps d'agir et de parler;
J’adore Statira, vous adorez Roxane, Et vous aimez en vain cette fiere Perſane, J’aime en vain Statira, mais il faut découvrir Nos Rivaux trop heureux, & les faire périr;	J'adore Statira, vous adorez Roxane, Et vous aimez en vain cette fière Persane, J'aime en vain Statira, mais il faut découvrir Nos Rivaux trop heureux, et les faire périr;
Il faut que noſtre adreſſe à nos forces réponde, Maiſtres de Babylone, il faut l’eſtre du Monde;	Il faut que notre adresse à nos forces réponde, Maîtres de Babylone, il faut l'être du Monde;
En vain Leonatus prétend nous aſſieger, Nous ſçaurons le combatre, & meſme nous vanger;	En vain Léonatus prétend nous assiéger, Nous saurons le combattre, et même nous venger;
Pour gouverner l’Empire où nous devons prétendre, Il faut nous aſſurer des Veuves d’Aléxandre, Et fondez ſur des droits juſtes & ſouverains, Partager ſon Empire & celuy des Humains.	Pour gouverner l'Empire où nous devons prétendre, Il faut nous assurer des Veuves d'Alexandre, Et fondez sur des droits justes et souverains, Partager son Empire et celui des Humains.
CASSANDER.	CASSANDER.
Ce procedé, Seigneur, me paroît trop ſincere, Pour cacher plus longtemps ce que j’ay voulu taire?	Ce procédé, Seigneur, me paraît trop sincère, Pour cacher plus longtemps ce que j'ai voulu taire?
Oüy, j’adore Roxane, & ſon cœur orgueilleux Dédaigne mes ſoûpirs, & rejete mes vœux;	Oui, j'adore Roxane, et son cœur orgueilleux Dédaigne mes soupirs, et rejet mes vœux;
Fiere d’avoir un Fils auſſi-bien que Barſine, Roxane à l’Univers pour Maiſtre le deſtine, Sans ſonger que ce Fils né d’un ſang ennemy, Le Fils d’une Perſane eſt Eſclave à demy, Et que la Macédoine a des Peuples trop braves Pour ſe faire des Roys du ſang de leurs Eſclaves;	Fière d'avoir un Fils aussi-bien que Barsine, Roxane à l'Univers pour Maître le destine, Sans songer que ce Fils né d'un sang ennemi, Le Fils d'une Persane est Esclave à demi, Et que la Macédoine a des Peuples trop braves Pour se faire des Rois du sang de leurs Esclaves;
Mais puis que nous voyons ces Trônes, ces Etats, Payez de noſtre ſang, & conquis par nos bras, Nous pouvons entre nous les partager ſans crime, Puis qu’il n’a point laiſſé d’Heritier légitime, Les armes à la main, nous ferons voir à tous Qu'Aléxandre n’a point de Succeſſeurs que nous.	Mais puis que nous voyons ces Trônes, ces États, Payez de notre sang, et conquis par nos bras, Nous pouvons entre nous les partager sans crime, Puis qu'il n'a point laissé d'Héritier légitime, Les armes à la main, nous ferons voir à tous Qu'Alexandre n'a point de Successeurs que nous.
PERDICCAS.	PERDICAS.
Nos deſſeins ſont pareils ainſi que nos tendreſſes, Mais, Seigneur, il s’agit du cœur des deux Princeſſes, Nous aimons l’un & l’autre, & peut-eſtre tous deux Nous aurons meſme ſort pour de ſemblables feux;	Nos desseins sont pareils ainsi que nos tendresses, Mais, Seigneur, il s'agit du cœur des deux Princesses, Nous aimons l'un et l'autre, et peut-être tous deux Nous aurons même sort pour de semblables feux;
J’ay ſauvé Statira des fureurs de Roxane En bute aux cruautez de la fiere Perſane, Cette illuſtre Princeſſe auroit perdu le jour Sans les ſoins empreſſez qu’elle doit à l’amour;	J'ai sauvé Statira des fureurs de Roxane En bute aux cruautés de la fière Persane, Cette illustre Princesse aurait perdu le jour Sans les soins empressez qu'elle doit à l'amour;
Nous devons penétrer quelle jàlouſe envie L’a fait inceſſamment armer contre ſa vie, Peut-eſtre qu’un Rival aimé de toutes deux Leur a fait rejeter nos ſervices, nos vœux;	Nous devons pénétrer quelle jalouse envie L'a fait incessamment armer contre sa vie, Peut-être qu'un Rival aimé de toutes deux Leur a fait rejeter nos services, nos vœux;
oraina maigre moy veut luivre Ptolomee, Peut-eſtre ce Rival eſt-il dans ſon Armée?	oraina maigre moi veut luivre Ptolome, Peut-être ce Rival est-il dans son Armée?
Leonatus peut-eſtre, ah!	Léonatus peut-être, ah!
Seigneur, j’en frémis.	Seigneur, j'en frémis.
CASSANDER.	CASSANDER.
Oüy, c’eſt le plus mortel de tous vos Ennemis, Leonatus, Seigneur, dans le party contraire Sans-doute eſt ce Rival que leur cœur nous préfere?	Oui, c'est le plus mortel de tous vos Ennemis, Léonatus, Seigneur, dans le parti contraire Sans-doute est ce Rival que leur cœur nous préfère?
PERD'ICCAS.	PERD'ICAS.
Je ſçais trop, à ſon nom, & mes yeux me l’ont dit, Que Statira ſoûpire, & Roxane rougit;	Je sais trop, à son nom, et mes yeux me l'ont dit, Que Statira soupire, et Roxane rougit;
C’eſt aſſez pour titer de fortes conjectures, Penétrons leurs deſſeins pour prendre nos meſures, Il faut a profondir ce miſtere en ce jour, Icy la politique eſt unie à l’Amour.	C'est assez pour titer de fortes conjectures, Pénétrons leurs desseins pour prendre nos mesures, Il faut a profondir ce mystère en ce jour, Ici la politique est unie à l'Amour.
Roxane vient, parlez, l’occaſion eſt belle, Seigneur, je me retire, & vous laiſſe avecque elle.	Roxane vient, parlez, l'occasion est belle, Seigneur, je me retire, et vous laisse avec elle.
SCENE II.	SCÈNE II.
ROXANE, CASSANDER, HESIONE.	ROXANE, CASSANDER, HÉTIONE.
ROXANE.	ROXANE.
NOus ſommes inveſtis, déja Leonatus Nous menace & nous compte au nõbre des Vaincus;	NOus sommes investis, déjà Léonatus Nous menace et nous compte au nõbre des Vaincus;
Mais avant que ſon Bras oſe rien entreprendre, Il demande à nous voir, Seigneur, il faut l’entendre, Im a fait demander uil Olage, & je viens D’envoyer Alcetas ſuivy de deux des miens, Dans peu nous le verrons.	Mais avant que son Bras ose rien entreprendre, Il demande à nous voir, Seigneur, il faut l'entendre, Im a fait demander uil Olage, et je viens D'envoyer Alcetas suivi de deux des miens, Dans peu nous le verrons.
CASSANDER.	CASSANDER.
Hé!	Hé!
que voulez-vous faire?	que voulez-vous faire?
Recevoir dans nos murs un mortel Adverſaire?	Recevoir dans nos murs un mortel Adversaire?
Vient-il nous menacer?	Vient-il nous menacer?
& quel eſt ſon deſſein?	et quel est son dessein?
Laiſſez-nous luy parler les armes à la main, Et Perdiccas & moy, Madame.	Laissez-nous lui parler les armes à la main, Et Perdiccas et moi, Madame.
ROXANE.	ROXANE.
Il faut l’entendre, Ce Prince redoutable eſt du ſang d’Aléxandre, On doit le reſpecter.	Il faut l'entendre, Ce Prince redoutable est du sang d'Alexandre, On doit le respecter.
Peut-eſt re en ce moment Vient-il nous propoſer quelque accomodement, Seigneur, j’ay mes deſſeins.	Peut-est re en ce st Vient-il nous proposer quelque accommodement, Seigneur, j'ai mes desseins.
CASSANDER.	CASSANDER.
Et nous avons les noſtres, Que nous ſçaurons régler, Madame, ſur les voſtres.	Et nous avons les nôtres, Que nous saurons régler, Madame, sur les vôtres.
Aléxandre n’eſt plus:	Aléxandre n'est plus:
Dans ce débris commun Il laiſſe à l’Univers vingt Maiſtres au lieu d’un;	Dans ce débris commun Il laisse à l'Univers vingt Maîtres au lieu d'un;
Vous en avez un Fils, vous luy devez un Trône, Madame, choifiſſez la Perſe & Babylone.	Vous en avez un Fils, vous lui devez un Trône, Madame, choisissez la Perse et Babylone.
Ar 11j3 Le Pont, la Macédoine, ou tant d’autres Païs Où nous pourions dans peu couronner voſtre Fils;	Ar 11j3 Le Pont, la Macédoine, ou tant d'autres Pays Où nous pourrions dans peu couronner votre Fils;
Mais il faut à ce Fils un Tuteur qui ſoûtienne Toute voſtre grandeur unie avec la ſienne.	Mais il faut à ce Fils un Tuteur qui soutienne Toute votre grandeur unie avec la sienne.
Voyez, examinez, s’il n’eſt point parmy nous Detr iinbe, ou de Ileios qur foit aignle de vous.	Voyez, examinez, s'il n'est point parmi nous Detr jinbe, ou de Ilios qur soit aignle de vous.
Ne pouvez-vous choiſir?	Ne pouvez-vous choisir?
ROXANE.	ROXANE.
Hé qui pouroit prétendre A remplir dans mon cœur la place d’Aléxandre?	Hé qui pourrait prétendre A remplir dans mon cœur la place d'Alexandre?
Pourois-je m’abaiſſer à ſouffrir qu’en ce lieu Un Mortel uſurpaſt le rang d’un Demy-Dieu?	Pourrais-je m'abaisser à souffrir qu'en ce lieu Un Mortel usurpât le rang d'un Demi-Dieu?
CASSANDER.	CASSANDER.
Hé!	Hé!
Madame, les Dieux que ce diſcours offence, Par ces raiſons peut-eſtre ont haſté leur vangeance, Irritez qu’un Mortel juſques ſur leurs Autels S’oſaſt placer vivant au rang des Immortels;	Madame, les Dieux que ce discours offense, Par ces raisons peut-être ont hâté leur vengeance, Irritez qu'un Mortel jusques sur leurs Autels S'osât placer vivant au rang des Immortels;
Leur juſtice a fait voir que ce grand Aléxandre, Ce Fils de Jupiter, n’eſtoit qu’un peu de cendre, Pardonnez un diſcours qui femble injurieux;	Leur justice a fait voir que ce grand Aléxandre, Ce Fils de Jupiter, n'était qu'un peu de cendre, Pardonnez un discours qui femble injurieux;
Mais icy Caſſander prend la cauſe des Dieux.	Mais ici Cassandre prend la cause des Dieux.
Ne l’avons-nous pas veu par ce nouveau caprice Ayant de ſon orgueil la Fortune complice, Rougir de paroiſtre Homme, & pour le démentir, Deſavoüer le ſang dont on l’a veu ſortir?	Ne l'avons-nous pas vu par ce nouveau caprice Ayant de son orgueil la Fortune complice, Rougir de paraître Homme, et pour le démentir, Désavouer le sang dont on l'a vu sortir?
Et ſans-doute qu’un jour ce Vainqueur teméraire Auroit deſavoüé Jupiter pour ſon Pere, Si ſon ambition avoit pû le flater De trouver quelque Dieu plus grand que Jupiter.	Et sans-doute qu'un jour ce Vainqueur téméraire Aurait désavoué Jupiter pour son Père, Si son ambition avait pu le flatter De trouver quelque Dieu plus grand que Jupiter.
ROXANE.	ROXANE.
Vous ne le craignez plus, mais s’il vivoit, peut-eſtre Vous ne parleriez pas ſi haut de voſtre Maiſtre, Caſſander, & ſon nom vous auroit fait trembler, Lors qu’un de ſes regards vous pouvoit accabler.	Vous ne le craignez plus, mais s'il vivait, peut-être Vous ne parleriez pas si haut de votre Maître, Cassander, et son nom vous aurait fait trembler, Lors qu'un de ses regards vous pouvait accabler.
J'ay remarqué toûjours qu’envieux de ſa gloire Sans ceſſe vous tâchez d’obſcurcir ſa mémoire;	J'ai remarqué toujours qu'envieux de sa gloire Sans cesse vous tâchez d'obscurcir sa mémoire;
Je n’examine point le caprice des Dieux, Ils ont eu leurs raiſons pour l’oſter à nos yeux.	Je n'examine point le caprice des Dieux, Ils ont eu leurs raisons pour l'ôter à nos yeux.
Dûſſay-je m’attirer l’éclat de leur colere, 1 Il fiſt ſeul ce qu’eux tous auroient eu peine à faire) Et ſans-doute ces Dieux de ſa gloire jaloux N’ont pûſouffrir qu’il fuſt adoré parmy nous.	Dussé-je m'attirer l'éclat de leur colère, 1 Il fît seul ce qu'eux tous auraient eu peine à faire) Et sans-doute ces Dieux de sa gloire jaloux N'ont pusouffrir qu'il fût adoré parmi nous.
J’en dis trop.	J'en dis trop.
Mais enfin pour reparer la gloire D’un Demy-Dieu, je dois élever ſa mémoire;	Mais enfin pour réparer la gloire D'un Demi-Dieu, je dois élever sa mémoire;
Et vous devez ſonger qu’apres un tel Epoux Je ne puis m’abaiſſer d’en choiſir parmy vous, Qajant mott il faut, mon cœur ne peut deſcendrey Et qu’il faut à Roxane un ſecond Aléxandre.	Et vous devez songer qu'après un tel Époux Je ne puis m'abaisser d'en choisir parmi vous, Qjant mott il faut, mon cœur ne peut descendre Et qu'il faut à Roxane un second Aléxandre.
En eſt-il un encor?	En est-il un encor?
CASSANDER.	CASSANDER.
Le ſeul Leonatus Sort du ſang d’Aléxandre, il en a les vertus;	Le seul Léonatus Sort du sang d'Alexandre, il en a les vertus;
Muib Deutira, Maudine, à vos denrs ratale, Peut-eſtre dans ſon cœur vous donne une Rivale;	Muib Deutira, Maudine, à vos denrs ratale, Peut-être dans son cœur vous donne une Rivale;
Le ſang de Darius qui vous donna des Loix, Sa beauté, ſon mérite, autoriſent ce choix.	Le sang de Darius qui vous donna des Lois, Sa beauté, son mérite, autorisent ce choix.
ROXANE.	ROXANE.
Vous pouriez donc, Seigneur, en la trouvant ſi belle, Luy préſenter vos vœux, & ſoûpiret pour elle, De ſa gloire mon cœur ne ſera point jaloux, Et meſme je conſens à luy parler pour vous.	Vous pourriez donc, Seigneur, en la trouvant si belle, Lui présenter vos vœux, et soupiret pour elle, De sa gloire mon cœur ne sera point jaloux, Et même je consens à lui parler pour vous.
CASSANDER.	CASSANDER.
A luy parler pour moy!	A lui parler pour moi!
Juſtes Dieux!	Justes Dieux!
Mais, Madame, Vous ne ſçavez que trop le ſecret de mon ame, J'attens Leonatus, peut-eſtre que ſon cœur Découvrant ſes deſſeins, fera voir mon erreur;	Mais, Madame, Vous ne savez que trop le secret de mon âme, J'attends Léonatus, peut-être que son cœur Découvrant ses desseins, fera voir mon erreur;
Mais ſi pour Statira j’avois l’ame inquiete, Js ne vous prîrois pas d’eſtre mon Interprete, Et peut-eſtre mes vœux ſeroient-ils mieux reçeus, Si je faiſois pres d’elle agir Leonatus?	Mais si pour Statira j'avais l'âme inquiète, Is ne vous prîrois pas d'être mon Interprète, Et peut-être mes vœux seraient-ils mieux reçus, Si je faisais pres d'elle agir Léonatus?
Ce trait vous eſt ſenſible, & vous frape, Madame, Je connois dans vos yeux le trouble de voſtre amey Maisenminduris ien mhend vo jen a voltre tour, Avec mon deſeſpoir, ma rage & mon amour.	Ce trait vous est sensible, et vous frappe, Madame, Je connais dans vos yeux le trouble de votre âmey Maisenminduris yen mhend vo jen a voltre tour, Avec mon désespoir, ma rage et mon amour.
ROXANE.	ROXANE.
Caſſander, vous pouſſez trop loin voſtre inſolence, C’eſt à vous devant moy de garder le ſilence, Et ſans aprofondir qui j’aime, où qui je nars, Ayez plus de reſpect, & n’en parlez jamais, Retirez-vous.	Cassandre, vous poussez trop loin votre insolence, C'est à vous devant moi de garder le silence, Et sans approfondir qui j'aime, où qui je nars, Ayez plus de respect, et n'en parlez jamais, Retirez-vous.
CASSANDER.	CASSANDER.
Hé bien?	Hé bien?
Je vous quite, Madame, Vous ſçavez mon ſecret, je connois voſtre flame, Ilſuffit.	Je vous quite, Madame, Vous savez mon secret, je connais votre flamme, Ilsuffit.
Mais enfin ſi mes vœux ſont déçeus, Dans peu je ſerviray ceux de Leonatus.	Mais enfin si mes vœux sont déçus, Dans peu je servirai ceux de Léonatus.
SCENE III.	SCÈNE III.
ROXANE, HESIONE.	ROXANE, HÉSIONE.
ROXANE.	ROXANE.
L 'Orgueilleux Caſſander ſe déclare, & me brave, Luy, qui de mon Epoux eſtoit preſque l’Eſclave, Il inſulte à ſa gloire, & ſans reſpecter rien, M’oſe parler en Maiſtre, & veut eſtre le mien;	L 'Orgueilleux Cassander se déclare, et me brave, Lui, qui de mon Époux était presque l'Esclave, Il insulte à sa gloire, et sans respecter rien, M'ose parler en Maître, et veut être le mien;
Il vient aveofierté me découvrir ſa flame, Il veut aprofondir le ſecret de mon ame, J’en rougis, Heſione, & mes ſens trop émeus Au nom de ma Rivale & de Leonatus, Qui réveillant tous deux ma haine & ma tendreſſe, Malgré tout mon orgueil ont fait voir ma foibleſſe, Je verray mes attraits peut-eſtre humiliez, Moy, qui vis le Vainqueur de la Terre à mes pieds, Moy, qui devrois au nom de Veuve d’Aléxandre Aller m’enſevelir dans ſa ſuperbe cendre, J’oſe encor luy ſurvivre, & mon perfide cœur Soûpire, & malgré moy luy donne un Succeſſeur.	Il vient aveofierté me découvrir sa flamme, Il veut approfondir le secret de mon âme, J'en rougis, Hésione, et mes sens trop émus Au nom de ma Rivale et de Léonatus, Qui réveillant tous deux ma haine et ma tendresse, Malgré tout mon orgueil ont fait voir ma faiblesse, Je verrai mes attraits peut-être humiliés, Moi, qui vis le Vainqueur de la Terre à mes pieds, Moi, qui devrais au nom de Veuve d'Alexandre Aller m'ensevelir dans sa superbe cendre, J'ose encor lui main, et et perfide cœur Soûpire, et m ô lui donne un Successeur.
Dans ce trouble mortel je me connois à peine,, J’aperçois mon amour à travers de ma haine, Et je dis en tremblant a mes ſens éperdus, Si je hais Statira, j’aime Leonatus.	Dans ce trouble mortel je me connais à peine, J'aperçois mon amour à travers de ma haine, Et je dis en tremblant à mes sens éperdus, Si je hais Statira, j'aime Léonatus.
HESIONE.	HÉSIONE.
Mais, Madame, apres tout oſeray-je ſans crime Sçavoir quelle raiſon contr’elle vous anime?	Mais, Madame, après tout oserai-je sans crime Savoir quelle raison contr'elle vous anime?
Seul reſte des Enfans du ſang de Darius, Elle a mille beautez, elle a mille vertus;	Seul reste des Enfants du sang de Darius, Elle a mille beautés, elle a mille vertus;
Quand Perdiccas & vous la retenez captive, A peine malgré luy vous ſouffrez qu’elle vive.	Quand Perdiccas et vous la retenez captive, À peine malgré lui vous souffrez qu'elle vive.
Que vous a-t-elle fait?	Que vous a-t-elle fait?
ROXANE.	ROXANE.
Dieux, ce qu’elle m’a fait!	Dieux, ce qu'elle m'a fait!
Heſione, elle eſt belle, & c’eſt là ſon forfait;	Hésione, elle est belle, et c'est là son forfait;
Elle ſçeut m’enlever tous les vœux d’Aléxandre, Elle a droit ſur un Trône où mon Fils doit prétendre;	Elle sut m'enlever tous les vœux d'Alevéxandre, Elle a droit sur un Trône où mon Fils doit prétendre;
Mille jeunes appas qu’elle traîne apres ſoy, Et toutes ſes vertus, ſont des crimes pour moy;	Mille jeunes appas qu'elle traîne après soi, Et toutes ses vertus, sont des crimes pour moi;
Elle eſt ma Concurrente à la Perſe, à l’Empire.	Elle est ma Concurrente à la Perse, à l'Empire.
Mais elle eſt ma Rivale, & mon cœur en ſoûpire;	Mais elle est ma Rivale, et mon cœur en soupire;
Je la trouve par tout, ſes charmes odieux Ont toûjours balancé le pouvoir de mes yeux.	Je la trouve par tout, ses charmes odieux Ont toujours balancé le pouvoir de mes yeux.
Il me ſouvient du jour qu’on trompa ma vangeance, Je vis Leonatus courir à ſa défenſe, Des ſoins de Perdiccas il prenoit la moitié Par d’autres intéreſts que ceux de la pitié;	Il me souvient du jour qu'on trompa ma vengeance, Je vis Léonatus courir à sa défense, Des soins de Perdiccas il prenait la moitié Par d'autres intérêts que ceux de la pitié;
Sans leur cruel amour, ſans leur pitié fatale, Roxane en cet inſtant n’avoit plus de Rivale, Et terminant ſon ſort pour fairdrer le mien, J’allois eſtre en état de ne craindre plus rien.	Sans leur cruel amour, sans leur pitié fatale, Roxane en cet instant n'avait plus de Rivale, Et terminant son sort pour fairdrer le mien, J'allais être en état de ne craindre plus rien.
HESIONE.	HÉSIONE.
