Voſtre tres-humble & tres obeiſſant ſeruiteur, GOVGENOT.	Votre très-humble et très obéissant serviteur, GOUGENOT.
Rriſtome riche marchand de Marſeille, eſtant demeuré veuf, & ſa femme luy ayant laiſſé vn fils & vne fille qu’il aymoit auſſi cherement que ſa vie, vn iour il alla faire vne promenade à vne Metairie qu'il auoit à vne lieuë de Marſeille, ou il mena ſes enfans auec vne nourrice, ſon fils nommé Symandre eſtoit aagé de quatre ans, & ſa fille appellée Perſide, de trois.	Rristome riche marchand de Marseille, étant demeuré veuf, et sa femme lui ayant laissé un fils et une fille qu'il aimait aussi chèrement que sa vie, un jour il alla faire une promenade à une Métairie qu'il avait à une lieue de Marseille, ou il mena ses enfants ses vne nourrice, son fils nommé Symandre était aagé de quatre ans, et sa fille appelée Perside, de trois.
La nourrice ſe promenãt proche de la mer auec la petite fille aux bras elles furẽt ſurpriſes par trois Corſaites qui auoiẽt leur brigantin proche de là.	La nourrice se promenait proche de la mer avec la petite fille aux bras elles furence surprises par trois Corsaites qui avaient leur brigantin proche de là.
Elles furent menées & venduës en Arger, à vn François renegat veuf & ſans enfans, qui adopta la petite Perſide pour ſa fille, & luy changea ſon nom de Perſide en celuy de Caliſte.	Elles furent menées et vendues en Arger, à un Français renégat veuf et sans enfants, qui adopta la petite Perside pour sa fille, et lui changea son nom de Perside en celui de Caliste.
La nourrice vint à moutit ſi ſoudainemẽt qu’elle ne peut declarer à leut maiſtre la naiſſance de i’enfant, & ne peut ſçauoir autre choſe ſinon qu’elle eſtoit Françoiſe.	La nourrice vint à moutit si soudainement qu'elle ne peut déclarer à lut maître la naissance de j'enfant, et ne peut savoir autre chose sinon qu'elle était Française.
Il trouua couſu dans les habits de cette nourrice des petits bracelets, en l’vn deſquels pẽdoit vn laſpe où les chiffees & armes des pere & mere de la pecite eſtoient grauez, qu’il conſerue, iuſques à ce que ſe sẽtant vn iour fort preſſé de ia mort, Coliſte ayãt alors atteint l’aage deſeize ans, il appella auec elle vn marchand Venitien nommé Traſile ſon amy, auquel ayant recommandé Caliſte, il luy deliura en preſence de Traſile vne ſomme norable de deniers, & les ioyaux trouuez ſur la nourrice.	Il trouva cousu dans les habits de cette nourrice des petits bracelets, en l'un desquels pendait un laspe où les chiffées et armes des père et mère de la pécite étaient gravés, qu'il conserve, jusqu' à ce que se soient un jour fort pressé de ja mort, Coliste aimant alors atteint l'âge deseize ans, il appela avec elle un marchand Venitien nommé Trasile son ami, auquel ayant recommandé Calidète, il avait deliura en présence de Trasile une somme norable de deniers, et les joyaux trouvez sur la nourrice.
La renegat mort & Traſile retourné à Veniſe à bon port auec Caliſte, elle prend vne chãbre & vne ſeruante, elle eſt reputée Courtiſane, Traſile ſort vieil, riche & veuf, eſt fort enflammé de ſon amour, qu’elle dedaigne.	La renégat mort et Trasile retourné à Venise à bon port avec Caliste, elle prend quelque changre et une servante, elle est réputée Courtisane, Trasile sort vieil, riche et veuf, est fort enflammé de son amour, qu'elle dédaigne.
Vn ieune Franoçois la recherche pationnement, mais elle ne le peut aymer d’amour, & l’affectionne pourtant d’amitié.	Un jeune Franoçois la recherche pationnement, mais elle ne le peut aimer d'amour, et l'affectionne pourtant d'amitié.
Vn autre ieune Gentilhõme Frãcois, eſtant vn ſoir eſgaré de ſon logis deuant celuy de Caliſte fut pourſuiuy & mis à nud partrois voleurs, aux yeux de Caliſte & de ſa ſeruante eſtant à leur feneſtre.	Un autre jeune Gentilhomme Frãcois, étant un soir égaré de son logis devant celui de Caliste fut poursui et mis à nu partrais voleurs, aux yeux de Caliste et de sa servante étant à leur fenêtre.
Ce Gentilhomme & Caliſte furent ce meſme ſoir atteins de l’amour l’vn de l’autre, dont la ſeruante faſchée qui fauoriſoit le premier François l’aduertit & vn ſien confident, Calliſte mal ſatisfaite de ceſte ſeruante luy donne des coups, dont elle proteſte de ſe venger.	Ce Gentilhomme et Caliste furent ce même soir atteins de l'amour l'un de l'autre, dont la servante fâchée qui favorisait le premier Français l'avertit et un sien confident, Caliste mal satisfaite de cette servante Seigneur donne des coups, dont elle proteste de se venger.
Pour ce faire, ayant charge de ſa maiſtreſſe d’attendre vn iour & de faire arreſter au logis ce Gentilhomine, elle trouue inuention de faire entrer l’autre auec ſon confident, qui les eſpées aux mains ayant veu ce François auec vn poignard en la ſienne, & croyans que ce fut pour en offencer Caliſte qui eſtoit aſſiſe prés de luy ſur vn petit lict de ſale, entrerent de furie en intention deletuer.	Pour ce faire, ayant charge de sa maîtresse d'attendre un jour et de faire arrêter au logis ce Gentilhomine, elle trouve invention de faire entrer entautre avec son confident, qui les épées aux mains ayant vu ce Français avec un poignard en la sienne, et croyant que ce fut pour en offenser Caliste qui était assiste qui detaît assis de jours lit de sale, entrèrent de furie en intention déletuer.
Ce que Caliſte empeſchant, elle ſupplſe le François qui venoit d’entrer de luy donner ſon eſpée, l’aſſeurant qu’elle ne pourroit iamais viure contente ſi vn autre qu’elle faiſoit la vengeance du tort qu’elle venoit de receuoir de ce Ieune Gentilhomme.	Ce que Caliste empêchant, elle supplse le Français qui venait d'entrer de lui donner son épée, l'assurant qu'elle ne pourrait jamais vivre contente si autre qu'elle faisait la vengeance du tort qu'elle venait de recevoir de ce Jeune Gentilhomme.
Apres pluſieurs excuſes, de l’autre, illuy donne en fin ſon eſpee, dont elle ſe ſert ſelõ ſon intentiõ.	Après plusieurs excuses, de l'autre, illui donne en fin son espèse, dont elle se sert selon son intentiion.
Elle demeure ſeule enſon logis.	Elle demeure seule enson logis.
Vn autre ieune homme,arriue à Veniſe qui apres pluſieurs eſtonnemens de celuy qui donna l’eſpée à Caliſte, & recogneu pour Clarinde Damoiſelle de Marſeille à qui il auoit eſté promis par mariage.	Un autre jeune homme,arrive à Venise qui après plusieurs étonnements de celui qui donna l'épée à Caliste, et reconnu pour Clarinde Damoiselle de Marseille à qui il avait été promis par mariage.
Mais auant ceſte recognoiſſance, Clarinde ayant veu au col de Caliſte le Ioyau qu’elle auoit, & y voyant les meſmes chiffres que ceux d’vn anneau qu’elle auoit eu deſon promis, elle la fit recognoiſtre pour Perſide fille de Criſtome & ſœur de ce promis nommé Symandre, que Criſtome eſtoit venu chercher à Veniſe ſur le bruit qui couroit qu’il faiſoit l’amour à vne courtiſane.	Mais avant cette reconnaissance, Clarinde ayant vu au col de Caliste le Joyau qu'elle avait, et y voyant les mêmes chiffres que ceux d'un anneau qu'elle avait eu des promis, elle la fit reconnaître pour Perside fille de Cristome et sœur de ce promis nommé Symandre, que Cristome était venu chercher à Venise sur le bruit qui courait qu'il faisait l'amour à une courtisane.
Caliſte donc retrouuee & Clarinde recogneuë les mariages ſe traitent du ieune Gentilhomme auec Caliſte, & de Symandre	Caliste donc retrouvée et Clarinde reconnue les mariages se traitent du jeune Gentilhomme avec Caliste, et de Symandre
PERSONNAGES DE LA COMEdie des Comediens.	PERSONNAGES DE LA COMEdie des Comédients.
BELLEROSE.	BELLEROSE.
GAVLTIER	GAULTIER
D le du loM.	D le du loM.
I IIMIIL.	I IIMIIL.
GVILLAVME vanet de Gauitier.	GVILLAVME vanet de Gavitier.
AVRLVTIN vallet de Boniface.	AURLUTIN vallet de Boniface.
MAD.	MAD.
VALLIOI Femme de Gaultiet.	VALIOI Femme de Gaultiet.
MAD.	MAD.
BEAVPRE' Femme de Boniface.	BEAUPRE' Femme de Boniface.
M.	M.
BEAVCHASTEAV.	BEAUCHASTEAU.
SEISV EillOEDiEV e	SEISV ÉillODiEU e
MIDCAVELIER	MIDCAVELIÈR
MAD.	MAD.
BONIFACE.	BONIFACE.
MAD.	MAD.
LA FLEVR.	LA FLEUR.
MAD.	MAD.
BELLEROSE.	BELLEROSE.
FFILAME.	FFILAME.
VOLEVRS.	VOLEURS.
AENLIORE	AENLIORE
SIMANDRE.	SIMANDRE.
ARGANT.	ARGANT.
POLION.	POLION.
TRASILE.	TRASILE.
CLARINDE.	CLARINDE.
FLORIDOR.	FLORIDOR.
Couttiſane.	Coûtisane.
Seruante de Caliſte.	Servante de Caliste.
LA MEDIE DES COMEDIENS.	LA MEDIE DES COMÉDIENS.
ACTE PREMIER.	ACTE PREMIER.
BELLEROSE.	BELLEROSE.
1& C ESSIEVRS, Nous auons touſiours taſché de vous donner tout le contentemẽt, 22 qui nous a eſté poſſible, deſireux que nos deuoirs reſpondent à l'honneur que vous nous faites, nous auons ce teſmoignage en nos propres ſentimẽs, que nos actions *2 ſont pures pour voſtre ſeruice.	1P Ç SSIEURS, Nous avons toujours tâché de vous donner tout le contentement, 22 qui nous a été possible, désireux que nos devoirs répondent à l'honneur que vous nous faites, nous avons ce témoignage en nos propres sentiments, que nos actions *2 sont pures pour votre service.
Et qu’elles n’ont iamais eſclaté par autrè lumiere que par celle du deſir de vous renuoyer touſiours ſatisfaits.	Et qu'elles n'ont jamais éclaté par autr amène que par celle du désir de vous renvoyer toujours satisfaits.
Et quoy que la calomnie n’eſpargne perſonne, ſi eſt-ce que noſtre petite Academie n’a iamais veu de ſes effets prodigieux:	Et quoi que la calomnie n'épargne personne, si est-ce que notre petite Académie n'a jamais vu de ses effets prodigieux:
auſſi auons nous touſiours obſerué toutes les regles de la vertu pour paruenir à l'honneur qui doit affranchir le theatre de blaſme & de reproche.	aussi avons nous toujours observé toutes les règles de la vertu pour parvenir à l'honneur qui doit affranchir le théâtre de blâme et de reproche.
Et ſi quelqu’vn par negligence eſt ſourd à nos paroles, ſon meſpris ne nous rend pas pourtant muets à noſtre deuoir.	Et si quelqu'un par négligence est sourd à nos paroles, son mépris ne nous rend pas pourtant muets à notre devoir.
Nous diſpent ſons les ouurages des bons eſprits auec cognoiſſance & fidelité n’enuoyans rien à vos oreilles que nous n’ayons ſoigneuſement conſulté par la bouche des doctes.	Nous dispent sons les ouvrages des bons esprits était connaissance et fidélité n'envoyants rien à vos oreilles que nous n'ayons soigneusement consulté par la bouche des doctes.
Il ſemble Meſſieurs que le dilcouis quo lovquo fais .	Il semble Messieurs que le dilcouis quo lovo fais .
.	.
.	.
maintenant ſoit hors de ſaiſon puis que l’attention (de laquelle vous vegnez honorer noſtre action) approuue par ſon ſilence la verité de mes parogles;	maintenant soit hors de saison puis que l'attention (de laquelle vous végnez honorer notre action) approuve par son silence la vérité de mes parogles;
mais ce que ie dis c’eſt pour obtenir vne excuſe legitime que i’ay charge de mes cõpagnons de demander de voſtre courtoiſie, ſur vn accident qui nous vient d’arriuer à ceſte heure.	mais ce que ici dis c'est pour obtenir une excuse légitime que j'ai charge de mes compagnons de demander de votre courtoisie, sur un accident qui nous vient d'arriver à cette heure.
Vous ſçauez que comme il ne ſe trouue point d’antipathies plus irreconſiliables que celles d’entre les ſçauans, il n’y a point de plus grandes auerſions que parmy les ambitieux.	Vous savez que comme il ne se trouve point d'antipathies plus irreconsiliables que celles d'entre les savants, il n'y a point de plus grandes aversions que parmi les ambitieux.
Nous vovons ſouuent des effets du deuoir de nos emulatiõs au deſir de vous agreer, aſpirant chacun de nous à celuy d’y tenir le premier rang;	Nous vouons souvent des effets du devoir de nos émulation au désir de vous agréer, aspirant chacun de nous à celui d'y tenir le premier rang;
& touſiours dans l’ordre des choſes dont nos inclinations nous peuuent rendre capables.	et toujours dans l'ordre des choses dont nos inclinations nous peuvent rendre capables.
Mais auiourd’huy par malheur deux de nos principaux Acteurs ſe  .	Mais aujourd'hui par malheur deux de nos principaux Acteurs se .
.	.
A ij -- LACOMEDIE ſont eſmeus ſi auant ſur ce ſujet, qu’ils ont paſſé des paroles aux effects, oupar vne mauuaiſe rencontre ils ſe trouuent tous deux bleſſez.	À ijuais- LACOMEDIE sont émus si avant sur ce sujet, qu'ils ont passé des paroles aux effets, oupar une mauvaise rencontre ils se trouvent tous deux blessés.
C’eſt Meſſieurs, ce qui m’oblige de vous ſupplier treshũmblement de nous diſpenſer pour ce iour du ſujet que nous vous auions promis & auquel nous nous eſtions preparez auec autat de ſoin que d’affection, vous aſſeurant que nous la remettons auec plus de regret que vous en attendiez de plaiſir.	C'est Messieurs, ce qui m'oblige de vous supplier treshũmblement de nous dispenser pour ce jour du sujet que nous vous avions promis et auquel nous nous étions préparés avec autat de soin que d'affection, vous assurant que nous la remettons avec plus de regret que vous en attendiez de plaisir.
Ce manquement ſeroit inutile & mon compliment injurieux ſi c’eſtoit pour nous excuſer d’vne faute qui nous fuſt ordinaire;	Ce manquement serait inutile et mon compliment injurieux si c'était pour nous excuser d'une faute qui nous fût ordinaire;
mais te ne croy pas qu’on nous en puiſſe reprocher deux ſemblables, c’eſt vn accident, & non pas vn deſſein, la face de noſtre theatre qui eſt ptepaté pour noſtre Comedie des Comediens me demẽtiroit ſi ie diſois autrement, cne ſetis ſalis uouté la premiere action que nous ferons deuant vous, & n’oublierons rien de tout ce que nous croirons eſtte auſſi digne de voſtre merite que voſtre ſilence nous aſſeure que nous le ſommes de font de voſtre pardon.	mais te ne crois pas qu'on nous en puisse reprocher deux semblables, c'est un accident, et non pas un dessein, la face de notre théâtre qui est ptepaté pour notre Comédie des Comédiens me demẽtiroit si on disais autrement, cne setis salis outé la première action que nous ferons devant vous, et n'oublierons rien de tout ce que nous croirons est aussi digne de votre mérite que votre silence nous assure que nous le sommes de font de votre pardon.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
GAVLTIER BONIFACE,	GAULTIER BONIFACE,
GAVL.	GAUL.
Vy, ie te l’ay dit.	Vi, Seigneur te l'ai dit.
Et te le dis encor, tu n’as ny la mine ny le jeu, il y a auſſi peu de proportion de ton eſprit au mien qu’il y a de differenentre ta race & la mienne,	Et te le dis encor, tu n'asrit la mine ici le jeu, il y a us peu de proportion de ton esprit au mien qu'il y a de differenentre ta race et la mienne,
BONI.	BONI.
Compere Gaultier, ie pardonne à ta mauuaiſe humeur, & ne veux point d’autre teſmoignage des deffauts de ton eſprit que celuy de ne porter pas ſur ton chapeau l’inſcription de ta genealogie, afin qu’on ſçache par la verite le bras té ce qui paroiſt ſi peu en l’apparence.	Compère Gaultier, je pardonne à ta mauvaise humeur, et ne veux point d'autre témoignage des défauts de ton esprit que celui de ne porter pas sur ton chapeau l'inscription de ta généalogie, afin qu'on sache par la vérité le bras té ce qui paraît si peu en l'apparence.
GAV.	GAU.
Domtace, tum’obngerois a quitter l’eſcharpe pour reprendre le glaiue.	Domptace, tum'obngerais a quitter l'écharpe pour reprendre le glaiue.
BONI.	BONI.
La belle penſee, quitter l’eſcharpe pour prendre le glaiuel tu m’obligeras à ne t’aymer iamais ſi tu ne deuiẽs ſage.	La belle pense, quitter l'écharpe pour prendre le glaiuel tu m'obligeras à ne t'aimer jamais si tu ne deviens sage.
GAV.	GAU.
Ie voy bien monſieut le marchand, que vous me voulez vendre voitre arriere-boutique:	Je vois bien monsieut le marchand, que vous me voulez vendre voitre arriere -boutique:
mais vous ſerez payé cemptant.	mais vous serez payé cemptant.
BONI.	BONI.
Noſtre Mr.	Notre Mr.
l'Aduocat, ie vous fe2 sray plaider auiourd’huy voſtre deraaseno eudr;	l'Aduocat, après vous fe2 srai plaider aujourd'hui votre déraaseno eudr;
.	.
.	.
.	.
	
BELL.	BÉLL.
les ſepare.	les sépare.
Quoy Meſſieurs, vous recommendcez, ſont ce-là les moyens d’vne bonne intelligence pour affermir vne ſoacieté?	Quoi Messieurs, vous recommendcez, sont ce-là les moyens d'une bonne intelligence pour affermir une soaciété?
Que ſont deuenues ces belles proteſtations d’amitié qui nous dedolente lonan de cacuple pourleitas bliſſement de noſtre Academie?	Que sont devenues ces belles protestations d'amitié qui nous dédolente lonán de cacuple pourleitas blissement de notre Académie?
GAV.	GAU.
Monſieur de Belleroſe, tout eſt ſupportable horſmis les mauuaiſes comparaiſons, Boniface veut meſurer ma robbe à ſon aulne, comme ſi l’on ne ſçauoit pas bien la difference qu’il y a uu Palais à la bouuique, de Pertude au magaſin, & du Iuriſconſulte au marchand.	Monsieur de Bellerose, tout est supportable hormis les mauvaises comparaisons, Boniface veut mesurer ma robe à son aulne, comme si l'on ne savait pas bien la différence qu'il y a u Palais à la bouque, de Pertude au magasin, et du Iurisconsulte au marchand.
BONI.	BONI.
Monſieur le Docteur, ie ſçay auſſi bien que vous qu’il y a des degrez aux - I.	Monsieur le Docteur, ie sais aussi bien que vous qu'il y a des degré aux - I.
quali:	quali:
ez:	ez:
mais vous ne ſçauez pas qu’vn Aduocat ignorant eſt plus ridi cule qu'vn pauure marchand, par ce que l’on peut au lieu de ſoye vendre des eſtoupes:	mais vous ne savez pas qu'une Aduocat ignorant est plus ridi cule qu'un pauvre marchand, par ce que l'on peut au lieu de soie vendre des étoupes:
mais l’ignorãce n’a point de reſſource.	mais l'ignorée n'a point de ressource.
BRLL.	BRLL.
Seigneur Bonifacé, vous auez tort.	Seigneur Bonifacé, vous avez tort.
GAV.	GAU.
Avioieur retiren vous le vous prie.	Avioyeur retiren vous le vous prie.
que ie lui cite vne loy ſur la machoire.	que ici lui cite une loi sur la mâchoire.
BONI.	BONI.
Tu as enuïe que ie te vende vne aulne d’eſtoffe pour alonger ta ſotane	Tu as envie que ie te vende une aulne d'étoffe pour alonger ta sotane
BELL.	BÉLL.
Mais Meſſieurs, ne ſçauroit on terminer voſtre differend par la raiſon anu d’eſteindre te feu dont vos paſſions ſont eſmeües contte voſtre ancienne amitié.	Mais Messieurs, ne saurait on terminer votre différend par la raison anu d'éteindre te feu dont vos passions sont émues contte vôtre ancienne amitié.
Le Capitaine ſort GAV.	Le Capitaine sort GAU.
Hat voila Monſieur le Capitaine qui qui vous pourra dire qui a le plus de core dellou dcone 2 L	Hat voilà Monsieur le Capitaine qui qui vous pourra dire qui a le plus de de cou done 2 L
BONI.	BONI.
Si vne fois les armes & les loix s'accordent enſemble, les pauures mar chands auront fort à ſouffrit.	Si une fois les armes et les lois s'accordent ensemble, les pauvres mar chands auront fort à souffrit.
CAPITAINE.	CAPITAINE.
Que dites vous ſeigneur Boniface.	Que dites -vous seigneur Boniface.
BONI.	BONI.
Ie dis que ie veux deuenir grand Capitaiſle pour marcher deuant les petits Aduocats.	Je dis que ici veux devenir grand Capitaisle pour marcher devant les petits Aduocats.
C	Ç
GAV.	GAU.
Voila vne belle coppie de Capitaine.	Voilà votre belle coppie de Capitaine.
CAP.	CAP.
Vous parlez d’vne qualité qui s’aquiert par vn art dont l’apprentiſſage doit eſtre fait en vn aage plus verd que le voſtre.	Vous parlez d'une qualité qui s'aquiert par un art dont l'apprentissage doit été fait en un âge plus verd que le vôtre.
Il faut commencer d’eſtouffer, comme i’ay fait, les ſerpens dez le berceau, d’eſcraſer les teſtes des dragons durant l’adoleſcence, & de ſura monter les geans en la virilité:	Il faut commencer d'étouffer, comme j'ai fait, les serpens de l' berceau, d'écraser les têtes des dragons durant l'adolescence, et de sura monter les géants en la virilité:
Mais laiſſons à part les preceptes de la guerre & parlons de voſtre paix auec le ſeigneur Gaultier.	Mais laissons à part les préceptes de la guerre et parlons de votre paix avec le seigneur Gaulier.
BRLL.	BRLL.
Vous auez raiſon Monſieur, auant que de les quitter il les faut reconcilier Cuhous pourdon aueuio de perlonnages neceſſaires à noſtre aſſociation.	Vous avez raison Monsieur, avant que de les quitter il les faut réconcilier Cuhous pourdon aveuio de perlonnages nécessaires à notre association.
GAV.	GAU.
L’Honneur de Barthole mis à part.	L'Honneur de Barthole mis à part.
vous voyez vn homme auſſi ſouple qu’vne botine de Cabrion.	vous voyez un homme aussi souple qu'une botine de Cabrion.
BONI.	BONI.
Ie n’ay point de Barthole, de Iaſon ny de Cujas à repeter, ie ſuis content de remetrre Ihonneur que le dois à moy meſme entre les mains de ces Meſſieurs.	Je n'ai point de Barthole, de Jason ici de Cujas à répéter, sans suis content de remetrre Ihonneur que le dois à moi -même entre les mains de ces Messieurs.
BELL.	BÉLL.
Voilale vray enenun de la lecon – ſeiliation hors lequel il ne ſe trouue point de raiſon, le ſeigneur Boniface a touſiours teſmoigné de la vouloir duiure, & ie croy que monſieur Gaulades loix la fait faire aux autres, ne s’en deſloignera pas, ils ſçauent bien tous deux que la raiſon doit eſtre tellement grauee dans l’entendemẽt qu’elle doit eſtre la principale partie de l’homme, & que toutes choſes qui ne ſont pas gouuernees par elle ſont confuſes.	Voilà vrai enenun de la leçon „ seiliation hors lequel il ne se trouve point de raison, le seigneur Boniface a toujours témoigné de la vouloir duivre, et a croy que monsieur Gaulades lois la fait faire aux autres, ne s'en déloignera pas, ils savent bien tous deux que la raison doit être tellement grave dans l'entendement qu'elle doit être la principale partie de l'homme, et que toutes choses qui ne sont pas gouuernees par elle sont confuses.
GVILLAVME valet de Gaultier vient parler à ſon maiſtre.	GVILLAVME valet de Gaultier vient parler à son maître.
Monſieur, le mary de ceſte femme qui vous apporta ſes pieces auant hier pour eſcrire en droit eſt au logis pour les retirer, Madamoiſelle m’enuoye ſçauoir s’il vous plaiſt qu’on luy rende ſon ſac, il a apporté vne beſace pleine de febues d’vn coſté, & de l’autre de noix, & de raiſins ſechez au four.	Monsieur, le mari de cette femme qui vous apporta ses pièces avant hier pour écrire en droit est au logis pour les retirer, Madamaiselle m'envoie savoir s'il vous plaît qu'on avait rende son sac, il a apporté une besace pleine de feubes d'un côté, et de l'autre de noix, et de raisins séchez au four.
GAV.	GAU.
Ha le lourdaut!	Ha le lourdaud!
dites à ma femme qu’elle rende ces pieces, & qu’elle ſe faſſe donner cinq liures dix ſols pour le payement des eſcritures que i’ay faites.	dites à ma femme qu'elle rende ces pièces, et qu'elle se fasse donner cinq livres dix sols pour le paiement des écritures que j'ai faites.
GVIL.	GUIL.
Il dit que ſa femme luy a dit que vous lui dites qu’il ne falloit que vingt & vn ſol, qui eſt à raiſon de trois ſols & demy pour chaſque fueillet de prix fait auec vous, ſurquoy vous auez re ceu ſept ſols, & demy quarterõ d’œufs de cinq ſols quatre deniers, & depuis entossuro dvooarre de lantoi de dcinj, reſte deux ſols & vn double qu’on vous doit de reſte.	Il dit que sa femme nous a dit que vous lui dites qu'il ne fallait que vingt et un sol, qui est à raison de trois sols et demis pour chasque fueillet de prix fait avec vous, surquoi vous avez re çu sept sols, et demi quarterõ d'œufs de cinq sols quatre deniers, et depuis entossuro vovoarre de lant de lan, reste deux sols et un double qu'on vous doit de reste.
GAV.	GAU.
M.	M.
Allez prototype de l’ignorance, eſt.	Allez prototype de l'ignorance, est.
ce la ce que vous auez appris auec moy?	ce la ce que vous avez appris avec moi?
GVIL.	GUIL.
Quojzey ppuouteuſaele compte,	Quojzey ppuouteusaèle compte,
GAV.	GAU.
L allez vous, vous enexm Iot.	L allez -vous, vous enexm Ot.
GVIL.	GUIL.
Si vous n’eſtiez mon maiſtre ie n’endurerois pas tant de choſes, qu’on demande à ces Meſſieurs ſi Trenchant, Pelletier, ou Sauonne, tous mes maiſtres d’Arithmetique pourroient par toutes les regles de leur art calculer voſtre compte plus iuſtement que i’a fait.	Si vous n'étiez mon maître ici n'endurerais pas tant de choses, qu'on demande à ces Messieurs si Trenchant, Pelletier, ou Savonne, tous mes maîtres d'Arithémetique pourraient par toutes les règles de leur art calculer votre compte plus justement que j'a fait.
GAV.	GAU.
Guillaume, vous me fachez, foy de Docteur ie vous donneray vne licence de dioit ciuit:	Guillaume, vous me fâchez, foi de Docteur ici vous donnerai une licence de diait civit:
anez dire à voſtre maiſtreſſe qu’elle enuoye cét homme, pour & me laiſſez en paix.	anez dire à votre maîtresse qu'elle envoie cet homme, pour et me laissez en paix.
BELL.	BÉLL.
Voila vn vallet fort naif.	Voilà un vallet fort naïf.
CAPIT.	CAPIT.
Ie ſerois fort ayſe d’en trouuer vi de ſon humeur pour me diuertir quel quesfois de la paſſion où les grands deſſeins m'emportent, pour me recreer apres mes victoires, mais voyõs d’acheuer cét accord afin de parler de noſtre affaire.	Je serais fort aise d'en trouver vi de son humeur pour me divertir quel quesfois de la passion où les grands desseins m'emportent, pour me recrères après mes victoires, mais voyõs d'achever cet accord afin de parler de notre affaire.
BELL.	BÉLL.
Ie diſois lors que ce garçon m’a interrompu que l’abandon de la raiſon mettoit tout en confuſion:	Je disais lors que ce garçon m'a interrompu que l'abandon de la raison mettait tout en confusion:
