Pour le preſent, Madame, je ſors de chez la femme d’un Partiſan, qui eſt la maitreſſe du monde la plus difficile à ſervir.	Pour le présent, Madame, je sors de chez la femme d'un Partisan, qui est la maîtresse du monde la plus difficile à servir.
Je ne penſe pas qu’en trois ans que j’ay eſté avec elle, je laye vu anel une leule fois à la garde-robbe.	Je ne pense pas qu'en trois ans que j'ai été avec elle, je laie vu anel une leule fois à la garde-robe.
PIERROT.	PIERROT.
Ne pas aller à la garde-robbe!	Ne pas aller à la garde-robe!
Tu te moques, ma mie.	Tu te moques, ma mie.
ARLEQUIN.	ARLEQUIN.
Il n’eſt rien de n vrai, Madame.	Il n'est rien de n vrai, Madame.
Elle faiſoit dans ſa chambre.	Elle faisait dans sa chambre.
C’eſt elle qui en a amené la mode.	C'est elle qui en a amené la mode.
PIERROT.	PIERROT.
Qui en a amené la mode!	Qui en a amené la mode!
ARLEQUIN.	ARLEQUIN.
Oh oh, je vous eſtonnerois bien davantage ſi je vous diſois qu’elle alloit toutes les ſemaines une fois aux étuves, & que ſon mary n’a jamais eu le credit de luy faire oſter ſes gans quand elle ſe couche.	Oh oh, je vous étonnerais bien davantage si je vous disais qu'elle allait toutes les semaines une fois aux étuves, et que son mari n'a jamais eu le crédit de lui faire ôter ses gans quand elle se couche.
C’eſt une femme extrêmement propre.	C'est une femme extrêmement propre.
Elle n’aurot pas louffert pour un empire, que ſon mary, au retour d’un voyage d’un an, l’eût baiſée à la jouë, de peur de deffleurir ſon tein.	Elle n'aurot pas louffert pour un empire, que son mari, au retour d'un voyage d'un an, l'eût baisée à la joue, de peur dé fleurir son tein.
Je vous dis que c’eſt une femme merveilleuſement propre.	Je vous dis que c'est une femme merveilleusement propre.
PIERROT.	PIERROT.
Et tu appeſſes cela propreté, ma mie?	Et tu appesses cela propreté, ma mie?
ARLEQUIN.	ARLEQUIN.
Je le croi, vraiment, que c’eſt propreté,	Je le crois, vraiment, que c'est propreté,
PIERROT.	PIERROT.
Commone dono do tu pu te reioudre à quitter une femme ſi propre?	Commone dono do tu pu te réjoudre à quitter une femme si propre?
ARLEQUIN.	ARLEQUIN.
A vous dire vrai, j’en ai bien eu du regret.	À vous dire vrai, j'en ai bien eu du regret.
Mais comme on vouloit m’aſſujetir à blanchir trois grands gars de Commis qui êtoient chez nous, & qui ſous pretexte de me demander leur linge, venoient toujours batifoler autour de moy.	Mais comme on voulait m'assujetir à blanchir trois grands gars de Commis qui étaient chez nous, et qui sous prétexte de me demander leur linge, venaient toujours batifoler autour de moi.
Vous ſçavez, Madame, qu’on n’a rien de ſi cher que l’honneur.	Vous savez, Madame, qu'on n'a rien de si cher que l'honneur.
A cet’heure ces friponniers-la me tenoient de certains propos.	À cet heure ces friponniers-la me tenaient de certains propos.
Enfin tant y a que pour bien des raiſons j’en ay voulu ſortir.	Enfin tant y a que pour bien des raisons j'en ai voulu sortir.
PIERROT.	PIERROT.
N’eſt-ce point auſſi que les Commis t’ont voulu mettre dans leurs intereſts?	N'est-ce point aussi que les Commis t'ont voulu mettre dans leurs intérêts?
ARLEQUIN.	ARLEQUIN.
Des Commis, Madame, des Commis!	Des Commis, Madame, des Commis!
Vous direz tout ce qu’il vous plaira:	Vous direz tout ce qu'il vous plaira:
mais une jeune fille comme moy n’eſt pas un gibier à Commis.	mais une jeune fille comme moi n'est pas un gibier à Commis.
Si j’avois voulu prêter l’oreille aux ſornettes, il hantoit peut-eſtre chez nous d’auſſi beau monde qu’en aucune maiſon de Paris.	Si j'avais voulu prêter l'oreille aux sornettes, il hantoit peut-être chez nous d'aussi beau monde qu'en aucune maison de Paris.
Mais graces au Ciel, les hommes ne m’ont jamais tentée.	Mais grâces au Ciel, les hommes ne m'ont jamais tentée.
PIERROT.	PIERROT.
Mais dis-moy, ma bonne, n’as-tu jamais ſervi des gens de quaſité?	Mais dis-moi, ma bonne, n'as-tu jamais servi des gens de quasité?
ARLEQUIN.	ARLEQUIN.
Eltairdes gena de prus grande qualité que les Partiſans?	Éltairdes gena de prus grande qualité que les Partisans?
PIERROT.	PIERROT.
Je ne te dis pas que non.	Je ne te dis pas que non.
Mais je te demande ſi tu n’as point ſervi des gens de la Cour?	Mais je te demande si tu n'as point servi des gens de la Cour?
ARLEQUIN.	ARLEQUIN.
Qu’entendez-vous, Madame, par des gens de la Cour ?	Qu'entendez-vous, Madame, par des gens de la Cour ?
PIERROI.	PIEROI.
J’entends des Comteſſes, des Marquiſes, des Ducheſſes.	J'entends des Comtesses, des Marquises, des Duchesses.
ARLEQUIN.	ARLEQUIN.
Oh, ſi ce n’eſt que cela, je n’ay jamais rait d'aucre mecienencoute lmnevie.	Oh, si ce n'est que cela, je n'ai jamais rait d'aucre meciencoute lmnevie.
J’ai ſervi auſſi un Commandeur dont j’eſtois femme de chambre.	J'ai servi aussi un Commandeur dont j'étais femme de chambre.
C’eſtoit une bonne condision, celle-la, ſi elle euſt dure.	C'était une bonne condision, celle-la, si elle eût dure.
PIERROT.	PIERROT.
Femme de chambre d’un Commandeur!	Femme de chambre d'un Commandeur!
Voici bien autre choſe.	Voici bien autre chose.
ARLEQUIN.	ARLEQUIN.
Et pourquoy non, Madame?	Et pourquoi non, Madame?
Les Dames ont bien des valets de chambre.	Les Dames ont bien des valets de chambre.
PIERROT.	PIERROT.
Elle a raiſon:	Elle a raison:
Cette fille-là me plaît fort.	Cette fille-là me plaît fort.
Dis-moy, ma mie, ne ſçais-tu pas blanchir?	Dis-moi, ma mie, ne sais-tu pas blanchir?
ARLEQUIN.	ARLEQUIN.
Ouy, Madame.	Oui, Madame.
Je coeffe, je blanchis, je brode un peu, je fais de la paſte pour les mains, je ſçay faire des jupes, je donne le bon air au manteau, je donne auſſi fort bien les remedes;	Je coffe, je blanchis, je brode un peu, je fais de la pâte pour les mains, je sais faire des jupes, je donne le bon air au manteau, je donne aussi fort bien les remèdes;
enfin je puis me vanter de ſçavoir faire auſſi adroitement qu’une audie tout ce qu’il y aura a faire aupres d’une jolie femme comme vous, Madame.	enfin je puis me vanter de savoir faire aussi adroitement qu'une audie tout ce qu'il y aura a faire auprès d'une jolie femme comme vous, Madame.
PIERROT.	PIERROT.
Mais ne ſçais-tu point auſſi.	Mais ne sais-tu point aussi.
là.	là.
faire un peu de pommade pour le viſage?	faire un peu de pommade pour le visage?
ARLEQUIN.	ARLEQUIN.
Bon, c’eſt où je triomphe;	Bon, c'est où je triomphe;
& la Comteſſe que j’ay ſervi vous en diroit bien des nouvelles.	et la Comtesse que j'ai servi vous en dirait bien des nouvelles.
Trois mois aprés que je l’eus quittée, elle eſtoit vieillie de vingt-quatre ans.	Trois mois après que je l'eus quittée, elle était vieillie de vingt-quatre ans.
Je luy ay uſé plus de deux cent pots de pommades ſur ſon corps;	Je lui ai usé plus de deux cent pots de pommades sur son corps;
& à la fin je luy ay rendu le cuir auſſi uni qu’une glace.	et à la fin je nous ai rendu le cuir aussi uni qu'une glace.
Si j’avois l’honneur de vous penſer ſeulement quinze jours, votre mary ne vous reconnoitroit plus.	Si j'avais l'honneur de vous penser seulement quinze jours, votre mari ne vous reconnaît plus.
Vraiment vraiment, j’ay remis ſur pied des teints bien plus endiablez que le vôtre.	Vraiment vraiment, j'ai remis sur pied des teints bien plus endiablez que le vôtre.
Pour faire quelque choſe de bien, il faudra recrépir ce viſage-là d’un bout à l’autre.	Pour faire quelque chose de bien, il faudra recrépir ce visage-là d'un bout à l'autre.
Aprés cela vous charmerez tout Paris.	Après cela vous charmerez tout Paris.
PIERROT.	PIERROT.
La folle!	La folle!
Allez, vous demeurerez à mon ſervice.	Allez, vous demeurerez à mon service.
ARLEQUIN.	ARLEQUIN.
A l’egard des gages, Madame, je vous croy raiſonnable.	À l'égard des gages, Madame, je vous crois raisonnable.
PIERROT.	PIERROT.
Allez, allez, vous ne vous plaindrez pas de moy.	Allez, allez, vous ne vous plaindrez pas de moi.
ARLEQUIIVS Vous donnez du vin, apparemment ?	ARLEQUIIVS Vous donnez du vin, apparemment ?
IERROT.	JERROT.
Du vin!	Du vin!
Mais les filles n’en boivent point.	Mais les filles n'en boivent point.
ARLEQUIN.	ARLEQUIN.
Cela eit vlur, Mauuine.	Cela eit vlur, Mauvine.
C'eſt que je ſuis fort delicate.	C'est que je suis fort délicate.
Je mange fort peu :	Je mange fort peu :
mais je boy beaucoup.	mais je boy beaucoup.
PIERROT.	PIERROT.
Et bien, je vous contenteray.	Et bien, je vous contenterai.
ARLEQUIN.	ARLEQUIN.
Qu’eſt-ce que c’eſt que cela, Madame?	Qu'est-ce que c'est que cela, Madame?
Quels vilains bras ſont-ce là?	Quels vilains bras sont-ce là?
Ils ſont tous velus.	Ils sont tous velus.
Il faut arracher ce vilain poil-là.	Il faut arracher ce vilain poil-là.
PIERROT en criant.	PIERROT en criant.
Ah.	Ah.
Ah.	Ah.
Le Docteur arrive, reconnoiſt Arlequin:	Le Docteur arrive, reconnaît Arlequin:
ils ſe battent, & la ſcene finit.	ils se battent, et la scène finit.
SCENE DISABELLEET COLOMBINE,	SCÈNE DISABELLET COLOMBINE,
ISABELLE.	ISABELLE.
St-il ſous le ciel une plus mal-heureuſe Eperſonne?	St-il sous le ciel une plus malheureuse Epersonne?
Je tiens mes tablettes.	Je tiens mes tablettes.
Je les mets ſur ma table;	Je les mets sur ma table;
& dans le temps que je diſpoſe mon imagination à quelques boutsrimez, un diable, ouy, Colombine, un diable inviſible écrit ſur mes tablettes des vers ſur les meſmes rimes.	et dans le temps que je dispose mon imagination à quelques boutsrimez, un diable, ouï, Colombine, un diable invisible écrit sur mes tablettes des vers sur les mêmes rimes.
En ce moment Cinthio entre dans ma chambre, ſurprend mes tablettes, & veut abſolument que ces vers m’ayent eſté donnez par un rival;	En ce moment Cinthio entre dans ma chambre, surprend mes tablettes, et veut absolument que ces vers m'aient été donnez par un rival;
plus je tâche à le deſabuſer, plus il s’obſtine à le cronte.	plus je tâche à le désabuser, plus il s'obstine à le cronte.
Que matue loit la vmte que je rendis hier à Angelique, & plus maudit encore celuy qui m’a mis en teſte de faire des bouts-rimez?	Que matue loit la vite que je rendis hier à Angélique, et plus maudit encore celui qui m'a mis en tête de faire des bouts-rimez?
COLOMBINE.	COLOMBINE.
Quoy vous vous repentez de frequenter les beaux eſprits?	Quoi vous vous repentez de fréquenter les beaux esprits?
Et depuis quand donc ce chagrin?	Et depuis quand donc ce chagrin?
Oh pour cela, vous vous en aviſez un peu tard.	Oh pour cela, vous vous en avisez un peu tard.
Il y a ſix mois que vous perdez le boire & le manger pour aller deux fois par jour dans cette peſte de maiſon-là faire vos proviſions de mots à la mode.	Il y a six mois que vous perdez le boire et le manger pour aller deux fois par jour dans cette peste de maison-là faire vos provisions de mots à la mode.
Ma foy je croy que vous eſtes enſorcelée de fadaizes, & que quelqu’un vous a broüillée avec le bon ſens.	Ma foi je crois que vous êtes ensorcelée de fadaizes, et que quelqu'un vous a brouillée avec le bon sens.
Si votre oncle ſçavoit tout ce petit train-là, il vous deffendroit aſſurément de voir.	Si votre oncle savait tout ce petit train-là, il vous défendrait assurément de voir.
ISABELLE.	ISABELLE.
Ohdoucement, Colombine, la conduite d’Angelique n’eſt point frelattée, & ſans rien rilquer, on peut dire que c’eſt une fort honneſte fille.	Ohoucement, Colombine, la conduite d'Angélique n'est point frelattée, et sans rien rilquer, on peut dire que c'est une fort honnête fille.
COLOMBINE.	COLOMBINE.
La grande merveille, laide comme elle eſt, qu’à quarante-ſix ans elle ſoit honneſte fille!	La grande merveille, laide comme elle est, qu'à quarante-six ans elle soit honnête fille!
Ce n’eſt pas là deſſus que je le prens.	Ce n'est pas là dessus que je le prends.
C’eſt ſur ce bureau d’impertinences qu’on tient ſoir & matin chez elle, où deux ou trois petits freluquets d’Abbez font les chefs d’Academie, & debitent aux précieuſes de notre quartier tous les méchans vers qu’ils ont ramaſſez dans la ville.	C'est sur ce bureau d'impertinences qu'on tient soir et matin chez elle, où deux ou trois petits freluquets d'Abez font les chefs d'Académie, et débitent aux précieuses de notre quartier tous les méchants vers qu'ils ont ramassez dans la ville.
LOADLLEEe Que tu as l’eſprit ſervante, Colombine, & que ie te plains de n’aimer pas le langage des Dieux!	LOADLEEe Que tu as l'esprit servante, Colombine, et que sans te plains de n'aimer pas le langage des Dieux!
COLOMBINE.	COLOMBINE.
Dites plutoſt le langage des gueux:	Dites plutôt le langage des gueux:
car les caroſſes des Poëtes ne ront dujodrd’huy gueres d’embarras dans les ruës.	car les carosses des Poètes ne ront dujoutdrd'hui guère d'embarras dans les rues.
Par exemple, c’eſt un homme bien chanceux que le fils de cet Huiſſier qui vole dans des Livres imprimez les Enigmes, les Sonnets, les Elegies, & mille autres drogues dont vous me faites tous les ſoirs la receleuſe!	Par exemple, c'est un homme bien chanceux que le fils de cet Huissier qui vole dans des Livres imprimés les Enigmes, les Sonnets, les Élegies, et mille autres drogues dont vous me faites tous les soirs la receleuse!
J’ay bien à faire moy, d’emplir mon coffre de vos ſornettes?	J'ai bien à faire moi, d'emplir mon coffre de vos sornettes?
Et où en ſerois-je ſi l’on alloit faire le procez aux fauxPoëtes comme aux faux monnoyeurs?	Et où en serais-je si l'on allait faire le procès aux fauxPoètes comme aux faux monnoyeurs?
ISABELLE.	ISABELLE.
Que ta ſimplicité eſt fade!	Que ta simplicité est fade!
Tu ne ſçais donc pas, Colombine, que la proſe eſt l’excrement de l’eſprit, & qu’un madrigal voiture plus de tendreſſe au cœur, que trente periodes des mieux arangées.	Tu ne sais donc pas, Colombine, que la prose est l'excrément de l'esprit, et qu'un madrigal voiture plus de tendresse au cœur, que trente périodes des mieux arangées.
Il faut eſtre du dernier peuple pour ne pas aimer les l cetes a la lonc.	Il faut être du dernier peuple pour ne pas aimer les l ères à la lonc.
COLOMBINE.	COLOMBINE.
Hé vous n’en prenez point mal le chemin.	Hé vous n'en prenez point mal le chemin.
ISABELLE.	ISABELLE.
Pour moy je ſuis tellement engouée de vers, qu’un Poëte me meneroit ſans peine juſqu’aux frontieres de la tendreſſe.	Pour moi je suis tellement engouée de vers, qu'un Poète me mènerait sans peine jusqu'aux frontières de la se.
COLOMBINE.	COLOMBINE.
Ma foy vous perdez l’eſprit.	Ma foi vous perdez l'esprit.
ISABELLE.	ISABELLE.
Ah Colombine, qu’un homme eſt charmant, quand il offre des vœux paſſez par le tamis des Muſes!	Ah Colombine, qu'un homme est charmant, quand il offre des vœux passez par le tamis des Muses!
Quel moyen de tenir contre une declaration qui frappe l’oreille par ſa cadence, & dont l’expreſſion figurée jette la ſenſibilité dans l’ame la plus rebelle & la plus farouche?	Quel moyen de tenir contre une déclaration qui frappe l'oreille par sa cadence, et dont l'expression figurée jette la sensibilité dans l'âme la plus rebelle et la plus farouche?
Quel plaiſir, Colombine, de regaler ſon cœur de ces nouveautez ingenieuſes qui renferment beaucoup de paſſions dans fort peu de vers!	Quel plaisir, Colombine, de régaler son cœur de ces nouveautés ingénieuses qui renferment beaucoup de passions dans fort peu de vers!
Ah l’heureux talent de pouvoir aſſujettir ſes mouvemens & ſes penſées aux pieds & aux meſures preſcrites par la poëſie!	Ah l'heureux talent de pouvoir assujettir ses mouvements et ses pensées aux pieds et aux mesures prescrites par la poésie!
COLOMBINE.	COLOMBINE.
Sçavez-vous, Mademoiſelle, que ces pieds-là pourroient bien vous mener droit aux petites Maiſons?	Savez-vous, Mademoiselle, que ces pieds-là pourraient bien vous mener droit aux petites Maisons?
Hé mort de ma vie, faut-il qu’une fille de votre âge employe tout ſon temps à gober les rimes de trois ou quatre étourdis que la faineantiſe érige en Poëtes, & qui n’oſeroient vous avoir regardé en proſe?	Hé mort de ma vie, faut-il qu'une fille de votre âge emploie tout son temps à gober les rimes de trois ou quatre étourdis que la fainéantise érige en Poètes, et qui n'oseraient vous avoir regardé en prose?
DDADELLES Mais que t’ont fait ces gens-là pour leur vouloir tant de mal ?	DDADELLES Mais que t'ont fait ces gens-là pour leur vouloir tant de mal ?
COLOMBINE.	COLOMBINE.
A moy?	À moi?
rien.	rien.
C’eſt que j’enrage de vous voir la duppe d’un tas de petits Poëtereaux, qui croyent qu’il n’y a qu’à ſe baiſſer & en prendre, & que vous eſtes fille à épouſer un rondeau ou une elegie.	C'est que j'enrage de vous voir la dupe d'un tas de petits Poëtereaux, qui croient qu'il n'y a qu'à se baisser et en prendre, et que vous êtes fille à épouser un rondeau ou une élégie.
Tout franc ce ne ſont point là des cõtteries pour la niéce d’un Medecin.	Tout franc ce ne sont point là des commteries pour la nièce d'un Médecin.
ISABELLE.	ISABELLE.
11e fuis je pas aſſez mortifiée d’eſtre la niéce d’un Medecin, ſans que tu me le faſſe ſentir mal à propos dans tes remontrances?	11e fuis je pas assez mortifiée d'être la nièce d'un Médecin, sans que tu me le fasse sentir mal à propos dans tes remontrances?
