M.	M.
me voici de retour mon Pere, auſſi peu avancé que jamais, & puis qu’un aſtre benin nous raffemble en ces lieux, conſiderez les peines de ma vie, de quelque côté que je me trouve, j’y entraine tous mes malheurs avec moi.	me voici de retour mon Père, aussi peu avancé que jamais, et puis qu'un astre bénin nous raffemble en ces lieux, considérez les peines de ma vie, de quelque côté que je me trouve, j'y entraine tous mes malheurs avec moi.
Le Pere la CHAIZE, ſoupirant.	Le Père la CHAIZE, soupirant.
Oh!	Oh!
vous eſprits piuſſans;	vous esprits piussants;
Lune que chez les ſorciers on appelle la triple Hecate;	Lune que chez les sorciers on appelle la triple Hecate;
Démons, Lares, Follets, Lemures, & I.	Démons, Lares, Follets, Lemures, et I.
utins, ſecourez, nous, vous voyez un Prince abandonné de tous les Prin	utins, secourez, nous, vous voyez un Prince abandonné de tous les Prin
ces de l’Europe, & ſoûtenu ſeulement de Loüis le Grand, de Loüis l’Auguſte qui fait gloire d’être le ſoutien des oppreſſez, oh!	ces de l'Europe, et soutenu seulement de Louis le Grand, de Louis l'Auguste qui fait gloire d'être le soutien des oppressez, oh!
afffiction ſans égale, un affreux déſeſpoir s’empare de mon ame, venez eſprits puiſſans ſouverains, venez nous aider de vôtre fine politique.	affiction sans égale, un affreux désespoir s'empare de mon âme, venez esprits puissants souverains, venez nous aider de votre fine politique.
SCENE II.	SCÈNE II.
LOUIS XIV.	LOUIS XIV.
JAQUES II.	JAQUES II.
Le Pere la C’HAIZE.	Le Père la C'HAIZE.
LOUIS XIV.	LOUIS XIV.
On Frere, mon Allié, j’ai M bien de la joye de vous revoir, quoi que vous n’ayez pas executé vôtre deſſein.	On Frère, mon Allié, j'ai M bien de la joie de vous revoir, quoi que vous n'ayez pas exécuté votre dessein.
JAQUES II.	JAQUES II.
Sire, vous voyez toûjours un Prince né ſous une malheureuſe Planete qui demande le ſecours de vôtre Majeſté.	Sire, vous voyez toujours un Prince né sous une malheureuse Planète qui demande le secours de votre Majesté.
LOUIS XIV.	LOUIS XIV.
Je veux vous aſſocier à l’heur de la mienne, mon Pere qu’en ditesvous.	Je veux vous associer à l'heur de la mienne, mon Père qu'en ditesvous.
Le Pere la CHAIZE.	Le Père la CHAIZE.
Sire, il faut implorer le ſecours cauſer l’infortune de ſa Majeſté Britannique.	Sire, il faut implorer le secours causer l'infortune de sa Majesté Britannique.
LOUIS XIV.	LOUIS XIV.
Mon Pere la choſe eſt facile, & merite bien de conſulter l’oracle du tems.	Mon Père la chose est facile, et mérite bien de consulter l'oracle du temps.
JAQUES II.	JAQUES II.
Ah!	Ah!
ſi quelque Aſtrologue ou Magicien, découvre une fois mon ſort infortuné je me rendrai ſans peine à ce qu’il me dira ſur mon deſtin.	si quelque Astrologue ou Magicien, découvre une fois mon sort infortuné je me rendrai sans peine à ce qu'il me dira sur mon destin.
Ciel faut-il que les biſarreries de mon étoile m’obligent à recourir aux devins.	Ciel faut-il que les bizarreries de mon étoile m'obligent à recourir aux devins.
LOUIS XIV.	LOUIS XIV.
Hé, pourquoi non Sire, l’on y va pour moins;	Hé, pourquoi non Sire, l'on y va pour moins;
Milord Duc de Berwick nous doit amener un necromancien qui tirera vôtre oroſcope.	Milord Duc de Bérick nous doit amener un nécromancien qui tirera votre oroscope.
SCENE III.	SCÈNE III.
AQUES II.	AQUES II.
Le Duc de BERVICK, ſon Fils naturel.	Le Duc de BÉRVIC, CE Fils naturel.
JAQUES II.	JAQUES II.
A, Milord Duc, tu me fais H bien attendre, tu me fais bien languir, aprés ta chere preſence, & tu n’as gueres d’empreſſement pour un Pere auſſi paſſionné que je ſuis, je brûle d’envie d’aprendre de tes nouvelles touchant ton voyage en Angleterre, te voici de retour grace au ciel, j’ai tout craint, tout aprehendé pour toi, & enviſageant les horreurs de la mort dont tu étois menacé, je ne me ſuis pas connu moi-même.	À, Milord Duc, tu me fais H en attendre, tu me fais bien languir, après ta chère présence, et tu n'as guère d'empressement pour un Père aussi passionné que je suis, je brûle d'envie d'apprendre de tes nouvelles touchant ton voyage en Angleterre, te voici de retour grâce au ciel, j'ai tout craint, tout appréhendé pour toi, et envisageant les horreurs de la mort dont tu étais menacé, je ne me suis pas connu moi-même.
Le Duc de BERWICK.	Le Duc de BERWICK.
Mille pardons Sire, mille pardons.	Mille pardons Sire, mille pardons.
J’abuſe de toute maniere des bontez de vôtre Majeſté, & j’avoüe que j’ai trop differé à lui faire le recit de mes triſtes avantures, dont le ſuccez ma été ſi mauvais, mes eſprits en ont été étonnez, & j’ai demeuré longtems à me reconnoître.	J'abuse de toute manière des bontés de votre Majesté, et j'avoue que j'ai trop différé à lui faire le récit de mes tristes aventures, dont le succès ma été si mauvais, mes esprits en ont été étonnés, et j'ai demeuré longtemps à me reconnaître.
JAQUES II.	JAQUES II.
Tu ne ſçai pas Milord, que Loüis le Grand nôtre Allié, veut que tu commandes en partie ſes Armées.	Tu ne sais pas Milord, que Louis le Grand notre Allié, veut que tu commandes en partie ses Armées.
Le Duc de BERWICE.	Le Duc de BÉRICE.
J’en ai une joye inconcevable Sire, & j’en remercirai ſa Majeſté.	J'en ai une joie inconcevable Sire, et j'en remercirai sa Majesté.
JAQUES II.	JAQUES II.
Cependant Milord, tu n’as pſt deffaire nôtre ennemi, ce Prince vit encore malgré tous les efforts que nous avons faits.	Cependant Milord, tu n'as pût défaire notre ennemi, ce Prince vit encore malgré tous les efforts que nous avons faits.
Le Duc de BERWICK.	Le Duc de BERWICK.
Oui, Sire, nous n’avons pû éteindre cette amorce, qui entretien le feu qui nous devore, je n’ai rien négligé pour en venir à bout, neanmoins mon attente a été trompée.	Oui, Sire, nous n'avons pu éteindre cette amorce, qui entretien le feu qui nous dévore, je n'ai rien négligé pour en venir à bout, néanmoins mon attente a été trompée.
A	À
JAQUES II.	JAQUES II.
Ton bras Milord, n’a pû finir cet ouvrage, & le ciel m’ayant été contraire veut abſolument que je ſois malheureux.	Ton bras Milord, n'a pu finir cet ouvrage, et le ciel m'ayant été contraire veut absolument que je sois malheureux.
Le Duc de BERWICK.	Le Duc de BERWICK.
Sire, l’on ne peut douter en aucune façon, que vôtre perſonne royale ne ſoit née ſous un aſtre infortuné, aprés tous les moyens humains que l’on a mis en uſage, afin de la faire remonter ſur le trône de ces Peres, & pour en avoir le cœur net, je connois un Aſtrologue, ſçavant en cette ſcience qui vous le dira poſitivement, cet homme pénêtre dans l’avenir, & dit des choſes étonnantes.	Sire, l'on ne peut douter en aucune façon, que votre personne royale ne soit née sous un astre infortuné, après tous les moyens humains que l'on a mis en usage, afin de la faire remonter sur le trône de ces Pères, et pour en avoir le cœur net, je connais un Astrologue, sçavant en cette science qui vous le dira positivement, cet homme pénêtre dans l'avenir, et dit des choses étonnantes.
Il a predit en 1688.	Il a prédit en 1688.
l'infortune du Monarque qui régnoit en Angleterre.	l'infortune du Monarque qui régnait en Angleterre.
JAQUES II.	JAQUES II.
Faut-il, que la barbarie de mon ſort, m’oblige à recourir aux devins, c’étoit moi:	Faut-il, que la barbarie de mon sort, m'oblige à recourir aux devins, c'était moi:
Que ne me le faiſoit-on connoître, peut être aurois-je évité la fatalité de mon étoile, par des moyens de politique que j’aurois mis en uſage.	Que ne me le faisait-on connaître, peut être aurais-je évité la fatalité de mon étoile, par des moyens de politique que j'aurais mis en usage.
Le Dus de BERWICK.	Le Dus de BERWICK.
Sire, je ne le connoiſſois pas pour lors, & j’ai trouvé cet Aſtrologue tout excellent ſur le chemin en venant à Paris.	Sire, je ne le connaissais pas pour lors, et j'ai trouvé cet Astrologue tout excellent sur le chemin en venant à Paris.
JAQUES II.	JAQUES II.
Comment l’appellez-vous, Milord Duc.	Comment l'appelez-vous, Milord Duc.
Le Duc de BERWICK.	Le Duc de BERWICK.
Cet homme n’a point de nom, Sire, par un caprice que vôtre Majeſté ſçait que tous les Aſtrologues affectent, il ne permet pas même qu’on parle à lui qu’en une ſeule langue, qui eſt la Françoiſe, & quand on l’interroge, il repond tantôt par ſignes, tantôt par les plus belles expreſſions du monde, ſans nommer perſonne par leurs noms, ni par leurs qualitez, fûtce un Roi.	Cet homme n'a point de nom, Sire, par un caprice que votre Majesté sait que tous les Astrologues affectent, il ne permet pas même qu'on parle à lui qu'en une seule langue, qui est la Française, et quand on l'interroge, il répond tantôt par signes, tantôt par les plus belles expressions du monde, sans nommer personne par leurs noms, ni par leurs qualités, fûtce un Roi.
JAQUES II.	JAQUES II.
Ces ſortes de gens ſe diſtinguent toûtoûjours par quelque endroit ridicule, faites le venir Milord, je vous prie.	Ces sortes de gens se distinguent toujours par quelque endroit ridicule, faites le venir Milord, je vous prie.
Le Duc de BERWICK.	Le Duc de BERWICK.
y cours dés ce pas, Sire, ce mortel admirable eſt à Paris, logé à l’oblervatoire.	y cours dès ce pas, Sire, ce mortel admirable est à Paris, logé à l'oblervatoire.
SCENE IV.	SCÈNE IV.
AGUES TI.	AGUES TY.
Le Duc de BERWICK, Le MAGICIEN, en longue Robe & avec un Chapeau à Pain de Sucre, Un PAGE de la Chambre.	Le Duc de BERIC, Le MAGICIEN, en longue Robe et avec un Chapeau à Pain de Sucre, Un PAGE de la Chambre.
JAQUES II.	JAQUES II.
Prochez-vous homme divin, II homme merveilleux, la renommée publie par tout des choſes ſurprenantes de vous, & dit que vous connoiſlez veritablement l’avenir par les régles de vôtre art, & predites aux humains leur bonheur, leur infortune & tout ce qui leur arrive ici bas.	Prochez-vous homme divin, II homme merveilleux, la renommée publie par tout des choses surprenantes de vous, et dit que vous connaislez véritablement l'avenir par les règles de votre art, et prédites aux humains leur bonheur, leur infortune et tout ce qui leur arrive ici bas.
Le Duc de BERWICK, bas.	Le Duc de BERWICK, bas.
Quelle Diable de figure, cet homme à bien l’air d’un fameux ſorcier, & d’un demon humaniſé.	Quelle Diable de figure, cet homme à bien l'air d'un fameux sorcier, et d'un démon humanisé.
JAQUES II.	JAQUES II.
Parlez mon ami, quand vous m’aurez bien conſideré, que voyez-vous, dans ma phiſionomie, & dans mon frond.	Parlez mon ami, quand vous m'aurez bien considéré, que voyez-vous, dans ma physionomie, et dans mon frond.
Le MAGICIEN, en regardant frement ce Prince.	Le MAGICIEN, en regardant frément ce Prince.
y remarque.	y remarque.
vôtre infortune & tout ce qui vous eſt arrivé depuis vôtre naiſſance, ce qui vous arrivera encore avant vôtre mort, & aprés vôtre mort.	votre infortune et tout ce qui vous est arrivé depuis votre naissance, ce qui vous arrivera encore avant votre mort, et après votre mort.
JAQUES IL.	JAQUES IL.
Ho!	Ho!
l’excellent homme, mon ami, que vous étes ſçavant, entrons promtement en matiere, page tirez des fauteüils.	l'excellent homme, mon ami, que vous êtes savant, entrons promtement en matière, page tirez des fautez.
Le Due de BERWICK.	Le Due de BERWICK.
Seyez-vous Monſieur ſans nom, le Roi mon Pere vous le commande.	Seyez-vous Monsieur sans nom, le Roi mon Père vous le commande.
Le MAGICIEN, tirant un poignard de deſſous ſa Robe.	Le MAGICIEN, tirant un poignard de dessous sa Robe.
Je vous aprendrai Monſieur le batard, à me donner ce qui ne m’apartient point, mon nom eſt Bonatus l’Almanac, & je ſuis iſſu de cette illuſtre famille.	Je vous apprendrai Monsieur le bâtard, à me donner ce qui ne m'appartient point, mon nom est Bonatus l'Almanac, et je suis issu de cette illustre famille.
Le Duc de BERWICK.	Le Duc de BERWICK.
Parbleu, Monſieur l’Almanac, vous me traitez cavalierement, & comment ſçavez-vous, que je ſuis batard, pourquoi ne m’avez-vous pas dit vôtre nom.	Parbleu, Monsieur l'Almanac, vous me traitez cavalièrement, et comment savez-vous, que je suis bâtard, pourquoi ne m'avez-vous pas dit votre nom.
Le MAGICIEN, ſe radouciſſamt.	Le MAGICIEN, se radoucissamt.
A cauſe qu’il n’étoit pas teins, & que tout ce que je dis ne marche que par compas, j’ai predit à vôtre Mere vôtre naiſſance, qui fut l’an de nôtre regne 1658.	À cause qu'il n'était pas teins, et que tout ce que je dis ne marche que par compas, j'ai prédit à votre Mère votre naissance, qui fut l'an de notre règne 1658.
le Mecredi douziéme Janvier à deux heures aprés minuit.	le Mecredi douzième Janvier à deux heures après minuit.
JAQUES II.	JAQUES II.
ſouriant.	souriant.
Il a raiſon, il m’en ſouvient encore, & je ſuis ſurpris du ſçavoir de cet homme, allons Monſieur Bonatus, venons au fait;	Il a raison, il m'en souvient encore, et je suis surpris du savoir de cet homme, allons Monsieur Bonatus, venons au fait;
quelles ſont les veritables raiſons qui m’ont fait perdre ma couronne, il faut commencer par un article, & écouter paiſiblement vôtre jugement Aſtrologique.	quelles sont les véritables raisons qui m'ont fait perdre ma couronne, il faut commencer par un article, et écouter paisiblement votre jugement Astrologique.
Le Magicien, faiſant des grimaces eſfroyables.	Le Magicien, faisant des grimaces éfroyables.
JAQUES II.	JAQUES II.
au Duc de Bermict.	au Duc de Bermict.
Milord, cet homme eſt-il ſage, il n’a les actions que d’un enragé.	Milord, cet homme est-il sage, il n'a les actions que d'un enragé.
Le Duc de BERWICK.	Le Duc de BERWICK.
Fort ſage Sire, ce ſont les contorcions de l’art qui lui demonte tout le corps.	Fort sage Sire, ce sont les contorcions de l'art qui lui démonte tout le corps.
Le MAGICIEN, faiſant pluſieurs figures en l’air.	Le MAGICIEN, faisant plusieurs figures en l'air.
Par la permiſſion des aſtres, étoilles fixes errantes, & par le firmament en général, dont je ſuis l’interprete, j’ai remarqué que les trois premiers mois de l’année 1688.	Par la permission des astres, étoilles fixes errantes, et par le firmament en général, dont je suis l'interprète, j'ai remarqué que les trois premiers mois de l'année 1688.
ſont conſiderez par les poſitions de l’entrée du Soleil dans le ſigne tropique du capricorne, qui ſelon les tables carolines ſont le deuziéme Decembre de l’an 1687.	sont considérez par les positions de l'entrée du Soleil dans le signe tropique du capricorne, qui selon les tables carolines sont le deuziéme Décembre de l'an 1687.
à deux heures vint quatre minutes, à 7.	à deux heures vint quatre minutes, à 7.
degrez de Gemini.	degré de Gemini.
Il étoit à ſon aſſendant, Saturne eſt au vint trois degré de Libra, en la ſixiéme maiſon, Mars au vint ſix degré de Pices en l’onziéme, & Jupiter en conjonction avec le Soleil au 8.	Il était à son assendant, Saturne est au vint trois degré de Libra, en la sixième maison, Mars au vint six degré de Pices en l'onziéme, et Jupiter en conjonction avec le Soleil au 8.
à la chute du capricorne combuſtion, & Occidental.	à la chute du capricorne combustion, et Occidental.
Venus au ſixiéme du Scorpion, qui eſt ſa ruine, les deux fortunes, ſont dans une condition digne de pitié.	Venus au sixième du Scorpion, qui est sa ruine, les deux fortunes, sont dans une condition digne de pitié.
JAQUES II.	JAQUES II.
bas au Duc.	bas au Duc.
Cet Aſtrologue ne dit encore rien où je puiſſe pénétrer, voici un cahos de paroles, que je ne comprens pas.	Cet Astrologue ne dit encore rien où je puisse pénétrer, voici un cahos de paroles, que je ne comprends pas.
Le Due de BERWICK.	Le Due de BERWICK.
Un peu de patience Sire, cet homme eſt admirable il commence par les ſignes, par les cauſes, qui ont détroné vôtre Majeſté.	Un peu de patience Sire, cet homme est admirable il commence par les signes, par les causes, qui ont détroné votre Majesté.
Le MAGICIEN, continuant.	Le MAGICIEN, continuant.
Et aucune des ſept n’étoit angulaire ſinon la Lune, la precedente dans ſon plain, toutes les Planetes étoient ſous la terre, à la reſerve de Mars & de la Lune, & en un double quarré avec Mars, & à la nouvelle Lune ſubſequente le Soleil eſt en la dixiéme maiſon, Mars en Aries en l'aſſendant en quarré avec Jupiter, & Mercure ce petit poſtillon des aſtres.	Et aucune des sept n'était angulaire sinon la Lune, la précédente dans son plain, toutes les Planètes étaient sous la terre, à la réserve de Mars et de la Lune, et en un double quarré avec Mars, et à la nouvelle Lune subséquente le Soleil est en la dixième maison, Mars en Aries en l'assendant en quarré avec Jupiter, et Mercure ce petit postillon des astres.
JAQUES II.	JAQUES II.
Mais venons au fait, quels ſont les effets de ces poſitions?	Mais venons au fait, quels sont les effets de ces positions?
Le MAGICIEN, fuiſant unſgue 11 de la main gauche.	Le MAGICIEN, fuisant unsgue 11 de la main gauche.
Au premier quartier de la plaine Lune, les Planetes ſont toutes ſous la terre, en des maiſons trés ſeils & cabales ſecretes, en pluſieurs endroits de l’univers, & ce fut dans ce tems là que le Prince d’Orange, étant encore en Hollande, forma le deſſein avec les Milords qui l’étoient venu trouver, de vous détroner, & cela ſe void par la poſition du Soleil, en conjonction avec Jupiter, & de la conjonction de Jupiter avec Mars, ce qui repreſente que ces derniers aiment à ſe méler du gouvernement, & c’eſt pour cela qu’ils ſe ſont mis ſous la protection du Soleil.	Au premier quartier de la plaine Lune, les Planètes sont toutes sous la terre, en des maisons très seint et cabales secrètes, en plusieurs endroits de l'univers, et ce fut dans ce temps là que le Prince d'Orange, étant encore en Hollande, forma le dessein avec les Milords qui l'étaient venu trouver, de vous détroner, et cela se voit par la position du Soleil, en conjonction avec Jupiter, et de la conjonction de Jupiter avec Mars, ce qui représente que ces derniers aiment à se mêler du gouvernement, et c’est pour cela qu'ils se sont mis sous la protection du Soleil.
Mars joint par oppoſition eſt d’une dangereuſe conſequence.	Mars joint par opposition est d'une dangereuse conséquence.
Le Duc de BERWICK.	Le Duc de BERWICK.
Dites moi ſçavant Almanac, j’ai remarqué dans l’Aſtrologie, où j’ai un peu étudié, que Mars en Aries ſignifie la victoire, aux Villes qui ſont ſous ces ſignes.	Dites -moi savant Almanac, j'ai remarqué dans l'Astrologie, où j'ai un peu étudié, que Mars en Aries signifie la victoire, aux Villes qui sont sous ces signes.
Le MAGICIEN.	Le MAGICIEN.
Les ſignes d’Aries & de Mars, joints à Libra, ſont fatals à l’Angleterre.	Les signes d'Aries et de Mars, joints à Libra, sont fatals à l'Angleterre.
Je viens à la remarque du Soleil, qui fait ſon entrée dans le printems le neuviéme de Mars, à huit heures trente ſix minutes du matin, le Soleil dans le ſigne du Belier, ce que l’on doit remarquer dans cette figure, eſt que le quarré de Jupiter & de Saturne, venant des ſignes Cardinaux, premierement par l’aſpect & puis par la poſition, à l’égard de l’aſpect qui cauſe dans le monde en général, des perfidies, trahiſons, & rend ſuſpect aux Nations les Rois qui les gouvernent, par les parties actives du ciel accompagnez de ſignes ſiniſtres, & le Soleil & la Lune ſont en ce tems en oppoſition aux endroits de la derniere & grande triple conjonction, au ſigne du Lion.	Je viens à la remarque du Soleil, qui fait son entrée dans le printemars le neuvième de Mars, à huit heures trente six minutes du matin, le Soleil dans le signe du Bélier, ce que l'on doit remarquer dans cette figure, est que le quarré de Jupiter et de Saturne, venant des signes Cardinaux, premièrement par l'aspect et puis par la position, à l'égard de l'aspect qui cause dans le monde en général, des perfidies, trahisons, et rend suspect aux Nations les Rois qui les gouvernent, par les parties actives du ciel accompagnez de signes sinistres, et le Soleil et la Lune sont en ce tems en opposition aux endroits de la dernière et grande triple conjonction, au signe du Lion'
1	1
JAQUES II.	JAQUES II.
ſoupirant.	soupirant.
O ciel, je vois que je ſuis menacé de quelque mort violente, & puis que je n’ai pû éviter la perte de mes trois Royaumes, je n’éviterai pas celle de ma vie.	Ô ciel, je vois que je suis menacé de quelque mort violente, et puis que je n'ai pu éviter la perte de mes trois Royaumes, je n'éviterai pas celle de ma vie.
Le MAGICIEN.	Le MAGICIEN.
Pour vôtre vie, vous n’en aurez que la peur, le tems en eſt paſſé, ſé, & les ſignes de tous ces aſtres.	Pour votre vie, vous n'en aurez que la peur, le temps en est passé, zé, et les signes de tous ces astres.
ne prediſoient que vôtre ruine, regardez moi.	ne prédisaient que votre ruine, regardez moi.
je trouve dans vôtre frond des lignes obſçures, dont je ne vois pas encore l’origine, ouvrez vôtre main, pour voir ſi les voyes lactées, repondent à celles du frond, qui ſont bien étenduës & bien fortifiées, la plate forme en eſt belle & ce que l’on a mis deſſus ne vous a pas nuit.	je trouve dans votre frond des lignes obsures, dont je ne vois pas encore l'origine, ouvrez votre main, pour voir si les voies lactées, répondent à celles du frond, qui sont bien étendues et bien fortifiées, la plate forme en est belle et ce que l'on a mis dessus ne vous a pas nuit.
CLII.	CLII.
Qu’entendez-vous, par ces remarques Docteur Bonatus, vous voudriez quaſi dire ſelon vôtre ſçience que je ſuis.	Qu'entendez-vous, par ces remarques Docteur Bonatus, vous voudriez quasi dire selon votre sçience que je suis.
je ne me tiendrai pas ſot pour cela:	je ne me tiendrai pas sot pour cela:
moi qui en a tant fait en ma vie, le ſerois-je à mon tour.	moi qui en a tant fait en ma vie, le serais-je à mon tour.
Le MAGICIEN.	Le MAGICIEN.
C’eſt la deſtinée des choſes de la vie, l’on nous rend toûjours ce que nous feſons;	C'est la destinée des choses de la vie, l'on nous rend toujours ce que nous fesons;
de plus voilà une belle affaire que d’être un peu huppé ſur la tête, rien n’eſt plus à la mode aujourd’hui;	de plus voilà une belle affaire que d'être un peu huppé sur la tête, rien n'est plus à la mode aujourd'hui;
je ſouhaiterois que vous fuſſiez Roi paiſible de vos Royaumes, vous ſeriez bien aiſé à conſoler du reſte.	je souhaiterais que vous fussiez Roi paisible de vos Royaumes, vous seriez bien aisé à consoler du reste.
JAQUES II.	JAQUES II.
Le croyez-vous, illuſtre Almanac.	Le croyez-vous, illustre Almanac.
Le MAGICIEN.	Le MAGICIEN.
Si je le crois, ouï furement;	Si je le crois, ouï sûrement;
mais pour revenir à mon Aſtrologie, Saturne eſt tout à fait oppoſé à l’oroſcope d’Angleterre, au quarré de Jupiter, dans le Zodiaque, au ſextile de Venus au quarré de Jupiter immunde, le tout venant du Belier qui eſt l’aſcendant d’Angleterre, ce qui preſage quelque conſpiration, deſtruction, de tems en tems, dont vous avez porté la peine.	mais pour revenir à mon Astrologie, Saturne est tout à fait opposé à l'oroscope d'Angleterre, au quarré de Jupiter, dans le Zodiaque, au sextyle de Venus au quarré de Jupiter immunde, le tout venant du Bélier qui est l'ascendant d'Angleterre, ce qui présage quelque conspiration, destruction, de temps en tems, dont vous avez porté la peine.
SCENE V AQUES II.	SCÈNE V AQUES II.
LOUIS XIV.	LOUIS XIV.
Le MAGICIEN, Le Duc de BERWICK.	Le MAGICIEN, Le Duc de BERRIC.
JAQUES II.	JAQUES II.
ſe levant.	se levant.
lre, mon Allié, que j’ai de D joye de vous voir, voilà un Aſtrologue qui n’eſt pas du commmmpipu uuune uue ſçience admirable.	luère, mon Allié, que j'ai de D oie de vous voir, voilà un Astrologue qui n'est pas du commmmpipu uuune sçience admirable.
Le Duc de BERWICK, bas.	Le Duc de BERWICK, bas.
Il n’a encore rien diffini qui puiſſe me contenter.	Il n'a encore rien diffini qui puisse me contenter.
LOUIS XIV.	LOUIS XIV.
d’un rigard fier.	d'un rigard fier.
A qui parle-tu mon ami, tire tu mon horoſcope ſans ma permiſſion.	À qui parle-tu mon ami, tire tu mon horoscope sans ma permission.
Le MAGICIEN, déguiſant ſa penſee.	Le MAGICIEN, déguisant sa pensée.
.	.
Je conſiderois en plain jour.	Je considérais en plain jour.
par les yeux de l’eſprit, qui fait le tour du firmament, le mouvement de de quelques aſtres, qui d’un aſpect malin veulent verſer ſur la France des influances dangereuſes, Venus en Aquarius tombant en Scorpio, ſigne perfide trompeur, violateur de la foi donnée ne peut produire en ce Païs que des miſeres & calamitez.	par les yeux de l'esprit, qui fait le tour du firmament, le mouvement de de quelques astres, qui d'un aspect malin veulent verser sur la France des influances dangereuses, Venus en Aquarius tombant en Scorpio, signe perfide trompeur, violeur de la foi donnée ne peut produire en ce Pays que des misères et calamité.
LOUIS XIV.	LOUIS XIV.
As-tu connu le Pere Peters, mon ami, il raiſonnoit à peu prés ſur l’Aſtrologie comme toi, & paſſoit pour ſçavant.	As-tu connu le Père Peters, mon ami, il raisonnait à peu près sur l'Astrologie comme toi, et passait pour savant.
Le MAGICIEN.	Le MAGICIEN.
Quoi, ce Jeſuite qui fit un petit enfant à Mademoiſelle Betti, aux bains de bath, ha!	Quoi, ce Jésuite qui fit un petit enfant à Mademoiselle Béti, aux bains de bath, ha!
l’habile homme, en productions de ſon eſpece.	l'habile homme, en productions de son espèce.
1 LOUIS XIV.	1 LOUIS XIV.
Reſpectez le caractere, Monfieur l’Aſtrologue, les aſtres vous le commandent, ces pieux hommes ſont autant d’étoiles brillantes, qui luiſent ſur la terre pour nous éclairer.	Respectez le caractère, Monfieur l'Astrologue, les astres vous le commandent, ces pieux hommes sont autant d'étoiles brillantes, qui luisent sur la terre pour nous éclairer.
Le MAGICIEN.	Le MAGICIEN.
Par la permiſſion des aſtres, Jupiter, Venus, & Mars aſſiſtent le clergé & ſe mêlent toûjours d’affaires pour de l’argent, & des conſeils & des ſoldats, à cauſe que la Lune & Mars ſont dans les parties dangereuſes du ciel, & ſi l’on remarque le mouvement de Mercure dans ſon Occidentalité Orientale, & ſeparé du Soleil qui eſt daris un s eatiie exact, nous vairons arriver des choſes étonnantes, qui ſeront l’abaiſſement de quelque grand, & peut-être ſa mort;	Par la permission des astres, Jupiter, Venus, et Mars assistent le clergé et se mêlent toujours d'affaires pour de l'argent, et des conseils et des soldats, à cause que la Lune et Mars sont dans les parties dangereuses du ciel, et si l'on remarque le mouvement de Mercure dans son Occidentalité Orientale, et séparé du Soleil qui est daris un s eatiie exact, nous vairons arriver des choses étonnantes, qui seront l'abaissement de quelque grand, et peut-être sa mort;
le Soleil ſignifie les Monarques & les Princes de la terre, la Lune qui eſt la Maiſon des Rois, ſe hâte pour joindre le corps de Mars, & le paralele ſodiacal de Saturne qui juſtifie l’aphoriſme du jugement ci-deſſus.	le Soleil signifie les Monarques et les Princes de la terre, la Lune qui est la Maison des Rois, se hâte pour joindre le corps de Mars, et le paralele sodiacal de Saturne qui justifie l'aphorisme du jugement cy-dessus.
LOUIS XIV.	LOUIS XIV.
àyaques Il.	àyaques Il.
