il me ſemble de-ja que voſtre cœur Royal, enflammé d’vn pareil amour, & plein d’une ſemblable tendreſſe s’eſpanoüit d’une ſainte joye à l’aſpect charmant de cette meſme Reine triomphante, & que VosTRE MAIESTE' ravie d’aiſe de la voir, luy fait l’honneur de la recevoir comme une Sœur, qu’elle place dedans ſon cabinet, pour s’entretenir avec elle de toutes les merveilles de ſa vie, e des ſouffrances étonnantes de ſon glorieux Martyre.	il me semble de-ja que votre cœur Royal, enflammé d'un pareil amour, et plein d'une semblable tendresse s'espanoüit d'une sainte joie à l'aspect charmant de cette même Reine triomphante, et que VosTRE MAIESTÉTE ravie d'aise de la voir, lui fait l'honneur de la recevoir comme une Sœur, qu'elle place dedans son cabinet, pour s'entretenir avec elle de toutes les merveilles de sa vie, des souffrances étonnantes de son glorieux Martyre.
Je ſuis entierement perſuadé que VOSTRE MAIESTE' admirera avec plaiſir la force d’eſprit, & la generoſité de cette jeune Heroïnes, lors qu'elle reſiſte à la violence de ſes parens inhumains, & quelle combat vaillamment l’amour d’un eſpoux pretendu, & la brutalité d’un Tyran, lequel eſt en meſme temps plein de fureur & de ra,d’amour & de deſpit pour elle, & qu'elle triomphe enfin à la veuë de ſes ennemis confus, & remplis d’étonnement de ſe voir vaincus par ſa conſtance;	Je suis entièrement persuadé que VÔTRE MAIESTE admirera avec plaisir la force d'esprit, et la générosité de cette jeune Héroïnes, lors qu'elle résiste à la violence de ses parents inhumains, et quelle combat vaillamment l'amour d'un époux prétendu, et la brutalité d'un Tyran, lequel est en même temps plein de fureur et de ra,d'amour et de dépit pour elle, et qu'elle triomphe enfin à la vue de ses ennemis confus, et remplis d'étonnement de se voir vaincus par sa constance;
& que les Anges portant ſes trophées glorieux, & chantant ſes loüanes l’enlevent dans le Ciel, pour y regner eternellement avec ſon divin Eſpoux, qui eſt ce vray Dieu d’Amour, que VOSTRE MAIESTE' adore continuellement dans ſon cœur, & dans ſon ame, & ſi ſouvent en public pour donner un i iiij exemple digne d’une veritable Reine à tout ſon peuple, comme fit noſtre glorieuſe Vierge Martyre, cauſant la converſion de pluſieurs cœurs endurcis, leur communiquant cét Amour Divin dont elle eſtoit enflammée:	et que les Anges portant ses trophées glorieux, et chantant ses lumanes l'enlèvent dans le Ciel, pour y régner éternellement avec son divin Époux, qui est ce vrai Dieu d'Amour, que VÔTRE MAIESTE' adore continuellement dans son cœur, et dans son âme, et si souvent en public pour donner un y mer exemple digne d'une véritable Reine à tout son peuple, comme fit notre glorieuse Vierge Martyre, causant la conversion de plusieurs cœurs endurcis, leur communiquant cet Amour Divin dont elle estoit enflammée:
Vos1 RE MAIESTE’ imitant dont parfaitement bien le zelle de cetie grande Sainte, ainſi que le Soleil communique ſa lumiere à tous les aſtres & flambeaux celeſtes, faiſant éclater cette haute e profonde devotion qu’elle a pour ſon Createur, illumine tous ſes ſuiets, & les enflammant du feu divin dont ſon cœur Royal eſt tout ardant, elle les excitent fortement à la ſuivre dans cette voye Sacrée des Vertus qui la feront triompher dans l’Eternité, regnant doublement ſur ces bienheureux ſuiets, à ſçavoir dans ce monde, & dans l’autre, où i’eſpere avec la grace de Dieu, de vous voir d’autant plus élevée dans la gloire, qu’il a pleu à celuy qui diſpoſe de tout, de vous avoir élevée en ſuperiorité ſur nous dans cette vie, pour nous faire ioüir des douceurs' d’un heureux regne.	Vos1 RE MAIESTE' imitant dont parfaitement bien le zèle de cet grande Sainte, ainsi que le Soleil communique sa lumière à tous les astres et flambeaux célestes, faisant éclater cette haute profonde dévotion qu'elle a pour son Créateur, illumine tous ses sujets, et les enflammant du feu divin dont son cœur Royal est tout ardant, elle les excitent fortement à la suivre dans cette vue Sacrée des Vertus qui la feront triompher dans l'Eternité, y doublement sur ces bienheureux sujet, et dans ce monde, et dans l'autre, où espere avec la grace de Dieu, de vous voir an plus élevée dans l' une, il a pleu celui qui dispose de tout, de où j' élevée en superiorité sur nous dans a vie, pour nous faire ioüir des ç un heureux regnea
Ce qui me fait croire qu’il ne ſe trou vera point d’eſprit envieux ſi temeraire qu’il oſe encore perſecuter cette Reine que ie mets ſous voſtre ſauvegarde & protection, pour luy faire voir le iour ſous vos auſpices Royales, demeurant avec toutes ſortes de tres-humbles reſpects,	Ce qui me fait croire qu'il ne se trou vera point d'esprit envieux si téméraire qu'il ose encore persécuter cette Reine que sans mets sous votre sauvegarde et protection, pour lui faire voir le jour sous vos auspices Royales, demeurant avec toutes sortes de très-humbles respects,
Le tres-humble, tres-obeîſſant & tres- obligé ſerviteur & fidelle ſujet, ALEXANDRE LE GRA Sieur d’Aigyeour, Druyde.	Le très-humble, très-obeîssant et très- obligé serviteur et fidèle sujet, ALEXANDRE LE GRA Sieur d'Aigieour, Druide.
ND	ND
ET IONAMIML	ET IONAMIML
TN Druyde autrefois ſuſcita tout l’oui vint fondre ſur Reine, & la mit au trépas:	TN Druide autrefois suscita tout l'oui vint fondre sur Reine, et la mit au trépas:
Un Druyde aujourd’huy repare ce dommage, Et nous la fait revoir avec tous ues apas.	Un Druide aujourd'hui répare ce dommage, Et nous la fait revoir avec tous ues appas.
Par M.	Par M.
B.	B.
CLEMENT, Pere de Reine.	CLEMENT, Père de Reine.
PROTINE,	PROTINE,
ASTHERE,	ASTHÉRE,
Sœur de Clement.	Sœur de Clément.
Mary de Protine.	Mari de Protine.
Epoux pretendu de Reine.	Époux prétendu de Reine.
ALGERYDE, Conſidente & Sœur de lait de Reine.	ÀLGERYDE, Considente et Sœur de lait de Reine.
LES GARDES d’Ohbre.	LES GARDES d'Ohbre.
LE	LE
LE TRIOMPHE DE L’AMOVR DIVIN DE SAINTE REINE VIERGE & MARTYRE.	LE TRIOMPHE DE L'AMOUR DIVIN DE SAINTE REINE VIERGE et MARTYRE.
ACTE I	ACTE I
SCENE PREMIERE.	SCÈNE PREMIÈRE.
REINE, ET ALGERIDE.	REINE, ET ALGERIDE.
REINE.	REINE.
LGERIDE, il eſt vray que ſans quelques miracles Ie ne puis échaper & lever tant d’obſtables, Et qu’il me faut reſoudre à perit dans les mains De mes perſecuteurs & parants inhumains, Mais quoy qu’il en arrive, il y a de la gloite a perte dans l’effort d’une telle victoire?	LGERIDE, il est vrai que sans quelques miracles Je ne puis échapper et lever tant d'obstables, Et qu'il me faut résoudre à périt dans les mains De mes persécuteurs et parants inhumains, Mais quoi qu’il en arrive, il y a de la gloite a perte dans l'effort d'une telle victoire?
Oüy du moins en mourant, ie pretens triompher De toutes leurs rigueurs & meſme de l’Enfer, Enſin dedans l’excez de ma ſainte furie Ie veux ſervir d’exemple à toute ma patrie, Et ſans me ſoucier de perir en ces lieux Afronter ie Ty ſan en mepriſant ſes Dieux, Afin de meriter un glorieux Martyre.	Oui du moins en mourant, Seigneur prétends triompher De toutes leurs rigueurs et même de l'Enfer, Ensin dedans l'excès de ma sainte furie Je veux servir d'exemple à toute ma patrie, Et sans me soucier de périr en ces lieux Afronter ger Ty san en méprisant ses Dieux, Afin de mériter un glorieux Martyre.
ALGERIDE.	ÀLGERIDE.
Reine, permettez moy toutefois de vous dire Que nous ne de vons pas trop preſumer de nous, Et que j’ay grand ſujet d’aprehender pour vous, Vous n’eſtes qu’un enfant, & dans un ſi jęune aage La force eſt rarement compagne du courage, Les éſprits les plus forts dans l’excez des tourments Ont ſouvent chancelé dedans leurs ſentimens, Et vous qu’on a nourrie avec tant de tendreſſe Avecque tant de ſoin & de delicateſſe Vous, dis je, qui n’avez jamais ſenty de mal Vous n’aprchendez rien dedans ce jour fatal, Et vous vous promettez une t’elle conſtance Que pour vous étonner, il n’eſt point de puiſiuliey ?	Reine, permettez -moi toutefois de vous dire Que nous ne de vons pas trop présumer de nous, Et que j'ai grand sujet d'appréhender pour vous, Vous n'êtes qu'un enfant, et dans un si jęunelage La force est rarement compagne du courage, Les essprits les plus forts dans l'excès des tourments Ont souvent chancelé dedans leurs sentiments, Et vous qu'on a nourrie avec tant de tendresse Avec tant de soin et dé délicatesse Vous, dis -je, qui n'avez jamais senti de mal Vous n'aprchendez rien dedans ce jour fatal, Et vous vous promettez une telle constance Que pour vous étonner, il n'est point de puisiuliey ?
Dieu meſme prévoyant toute ſa paſſion Témoigna d’en avoir de l’aprehenſion, Et ſembla deſirer s’exempter du calicé [ ce, Et vous ne craignez point les rigueurs du ſupli.	Dieu même prévoyant toute sa passion Témoigna d'en avoir de l'appréhension, Et sembla désirer s'exempter du calicé [ ce, Et vous ne craignez point les rigueurs du suppli.
EINE.	EYNE.
Toutesfois ce bon Dieu m’a monſtré le chemin Et pour le ſuivre auſſi me pretera la main, Ie ſens dé-ja mon cœur ſi remply de ſa grace Que pour me faite peur, il n’eſt point de menace, Et toute foible, enſin &j eune que ie ſuis I’ay pitié de vous voir ceder à vos ennuis.	Toutefois ce bon Dieu m'a montré le chemin Et pour le suivre aussi me prêtera la main, Je sens déjà mon cœur si rempli de sa grâce Que pour me faite peur, il n'est point de menace, Et toute faible, ensin etj eune que sans suis J'ai pitié de vous voir céder à vos ennuis.
Ayez, ayez en Dieu comme moy confiance, Et ne redoutez plus aucune violence mi rounrant pour mon bieu, mon bien dera pour moy,	Ayez, ayez en Dieu comme moi confiance, Et ne redoutez plus aucune violence mi rounrant pour mon bieu, mon bien dera pour moi,
ALGERYDE.	ÀLGÈRYDE.
Ie erains que les tourments n’ébranſſent voſtre foy	Je erains que les tourments n'ébranssent votre foi
REINE.	REINE.
Si le Ciel eſt pour nous qui nous ſera contraire?	Si le Ciel est pour nous qui nous sera contraire?
Et quel tort en un mot peut-on jamais nous faire?	Et quel tort en un mot peut-on jamais nous faire?
Dieu peut-il pas chãger la rigueur des tourments En excez de plaiſirs & de contentemens, Comme il fiſt aux enfans dans l’ardante fournaiſe, Qui chantoyent dans les feux pour temoigner leur aiſe.	Dieu peut-il pas changger la rigueur des tourments En excès de plaisirs et de contentements, Comme il fit aux enfants dans l'ardante fournaise, Qui chantaient dans les feux pour témoigner leur aise.
ALGERYDE.	ÀLGÈRYDE.
I’allois me fondre enpleurs, mais vous me conſolez Et me gagnez le cœur de l’air que vous parlez.	J'allais me fondre enpleurs, mais vous me consolez Et me gagnez le cœur de l'air que vous parlez.
Ie prie donc le Ciel de vous eſtre propice Changeant en cent douceurs le plus cruel ſuplice:	Je prie donc le Ciel de vous être propice Changeant en cent douceurs le plus cruel suplice:
Car ie ne prevois point d’autre fin pour vos maux;	Car ici ne prévois point d'autre fin pour vos maux;
Cependant ie m’en vais auprés des trois ormeaux, ſte Comme vous m’avez dit voir la bonne AlichryOu vous me promettez de me ſuivre à la piſte, Dieu veille que bien-toſt ie vous voye en ce lieu Car cõme aucun ne ſçait que ce ſoit gens de Dieu, Et que chacun les croit dedans l’erreur Payenne Ou n’y cherchera pas iamais une Chreſtienne, Et puis nous déguiſant ſous de ſimples habits Et menant paiſtre aux champs leurs moutons t brebis.	Cependant mille m'en vais auprès des trois ormeaux, sainte Comme vous m'avez dit voir la bonne AlichryOu vous me promettez de me suivre à la piste, Dieu veille que bientôt je vous voie en ce lieu Car comme aucun ne sait que ce soit gens de Dieu, Et que chacun les croit dedans l'erreur Payenne Ou n'y cherchera pas jamais une Chrétienne, Et puis nous déguisant sous de simples habits Et menant paître aux champs leurs moutons brebis.
Nous écartant toûjours du grand chemin d’AIy ſe Vous pourrez aiſément eviter d’eſtre priſe, Mais la difficulté d’accomplir ce deſſein Cauſe toujours la peur qui me glace le ſein, Car à moins que le Ciel ne faſſe un grand miracle ſtaele, Ie ne ſçay pas comment vous vaincrez cét ob.	Nous écartant toujours du grand chemin d'AIi se Vous pourrez aisément éviter d'être prise, Mais la difficulté d'accomplir ce dessein Causse toujours la peur qui me glace le sein, Car à moins que le Ciel ne fasse un grand miracle staèle, Je ne sais pas comment vous vaincrez cet ob.
Chacun n’attendant plus que mon éloignement Afin de commencer voſtre cruel tourment.	Chacun n'attendant plus que mon éloignement Afin de commencer notre cruel tourment.
Dé-ja dedans le Temple, un daix tres-magnifique Pour vous & voſtre époux auec grande muſique, Ne parle que d’Hymen, & de force ou de gré L’on vous obligera de monter le degré, Et de prenure reneent de la main du Druide, Pour en offrir aux Dieux.	Déjà dedans le Temple, un daix très -magnifique Pour vous et votre époux avec grande musique, Ne parle que d'Hymen, et de force ou de gré L'on vous obligera de monter le degré, Et de prenure renéent de la main du Druide, Pour en offrir aux Dieux.
SOENE II.	ZONE II.
CLEMENT entrant.	CLEMENT entrant.
HE' bienſchere Algeride.	HÉ bienschere Algeride.
N’avez vous rien gagné ſur ce cœur endurcy.	N'avez -vous rien gagné sur ce cœur endurci.
ALGERYDE.	ÀLGÈRYDE.
Non, Seigneur, elle n’a plus d’elle aucun ſoucy, Et ſi vous la traitez encore de la ſorte, Ie croy qu’en peu de temps, vous la trouverez morte.	Non, Seigneur, elle n'a plus d'elle aucun souci, Et si vous la traitez encore de la sorte, Je crois qu'en peu de temps, vous la trouverez morte.
CLEMENT.	CLEMENT.
Pleuſt aux Dieux, que déja j’en fuſſe delivré Ie n'aurois pas l'eſprit, & le cœur ſi navrés:	Plût aux Dieux, que déjà j'en fusse délivré Je n'aurais pas l'esprit, et le cœur si navrez:
Car tant qu’elle ſera dedans cette manie, De troubrer monrepos par la maudite rle.	Car tant qu'elle sera dedans cette manie, De troubrer monrepos par la maudite rèle.
Il vaudroit mieux pour moy que ie ne l’euſſe pas	Il vaudrait mieux pour moi que je ne l'eusse pas
Algeride ſe retire hauſſant les eſpaules.	Algeride se retire haussant les épaules.
Hé, bien cruelle, hé bien, dis veux-tu mon trespas, Veux-tu me voir mourir de regret & de rage, Ou bien faire avec joye un ſi beau mariage, Car il ne tient qu’à toy de faire mon bon-heur Ou de m’oſter la vie avecque des-honneur, Imagine-toy donc le peuple juſqu’au Temple, Qui d’un œil curieux en foule nous contemple, Quel affront me fais-tu, dans ce mal.	Hé, bien cruelle, hé bien, dis veux-tu mon trépas, Veux-tu me voir mourir de regret et de rage, Ou bien faire avec joie un si beau mariage, Car il ne tient qu'à toi de faire mon bonheur Ou de m'ôter la vie avec déshonneur, Imagine-toi donc le peuple jusqu'au Temple, Qui d'un œil curieux en foule nous contemple, Quel affront me fais-tu, dans ce mal.
heureux jour, Si tu manque pour moy de reſpect & d’amour.	heureux jour, Si tu manque pour moi de respect et d'amour.
Et ſi par ton refus, & ton maudit caprice Tu trouble méchament le divin Sacrifice, Qu’on doit faire pour vous à l’honneur de nos Dieux, Afin de les avoir propices en tous lieux:	Et si par ton refus, et ton maudit caprice Tu trouble méchament le divin Sacrifice, Qu'on doit faire pour vous à l'honneur de nos Dieux, Afin de les avoir propices en tous lieux:
Mais ce que ie prevois encor de plus tetrible, Et ce qui te devroit du moins rendre ſenſible, C’eſt que tu m’envelope auſſi dans ton malheur, En cauſant ma diſgrace aupres de l’Empereur, Qui pour l’amour de toy comblera ma vieilleſſe De honte & d’infamie & d’extreme triſteſſe, Me depoüillant de biens, d’honneurs & dignitez, Pour vanger nos grands Dieux qui ſeront irritez Par ta pure malice, & deſobellrance r.	Mais ce que ici prévois encor de plus tetrible, Et ce qui te devrait du moins rendre sensible, C'est que tu m'envelope aussi dans ton malheur, En causant ma disgrâce auprès de l'Empereur, Qui pour l'amour de toi comblera ma vieillesse De honte et d'infamie et d'extrême tristesse, Me dépouillant de biens, d'honneurs et dignités, Pour venger nos grands Dieux qui seront irritez Par ta pure malice, et désobelrance r.
Crime à dire le vray tres-digne de vengeanse, Et qui ſera ſans doute executée en toy Et mal heureuſement peut-eſtre deſſus moy, Veux-tu donc mon treſpas, dis cruelle vipere, Veux-tu ſi méchament faire mourir ton pere,	Crime à dire le vrai très-digne de vengeanse, Et qui sera sans doute exécutée en toi Et mal heureusement peut-être dessus moi, Veux-tu donc mon trépas, dis cruelle vipère, Veux-tu si méchament faire mourir ton père,
Mais helas!	Mais hélas!
tu le veux combler de tel malheur Qu’il meure avecque toy dedans le des-honneur, Que les mains des boureaux pour punir ton offence Prennent deſſus ſon corps injuſtemẽt vengeance, Car ce grand Decius, noſtre Auguſte Empereur, En me croyant atteint de ta maudite erreur, Ouy, tout plein de fureur me croyant ton complice, Pourra ſans mécouter m’envoyer au ſuplice, Pour me faire ſouffrir mille tourmens nouveaux, Ha!	tu le veux combler de tel malheur Qu'il meure avec toi dedans le déshonneur, Que les mains des boureaux pour punir ton offense Prennent dessus son corps injustemẽt vengeance, Car ce grand Décius, quelque Auguste Empereur, En me croyant atteint de ta maudite erreur, Oui, tout plein de fureur me croyant ton complice, Pourra sans mécouter m'envoyer au supplice, Pour me faire souffrir mille tourments nouveaux, Ha!
me veux tu cauſer un tel excez de maux?	me veux tu causer un tel excès de maux?
Moy, que tout le pays, oüy toute la Province Reconmoiſt pour ton pere & legitime Prince, Me faudra t’il perir avec tel des honneur, Par toy qui peut cauſer ſi tu veux mon bon heur, T’acquitant envers moy de ton obeïſfance, Contractant aujourd’huy cette illuſtre alliance, Qui te comble auſſi toſt d’hõneur & de moyens, Et quite rend maiſtreſſe enfin de tous mes biens, Reſous toy donc ma fille, à quiter ces chymeres Qui nous pourroyent cauſer un excez de miſeres, Et ne m’oblige point à me mettre en fureur Pour punir ta manie & ta maudite erreur:	Moi, que tout le pays, oui toute la Province Reconmoist pour ton père et légitime Prince, Me faudra t'il périr avec tel des honneur, Par toi qui peut causer si tu veux mon bon heur, T'acquitant envers moi de ton obéissance, Contractant aujourd'hui cette illustre alliance, Qui te comble aussi tôt d'honneur et de moyens, Et quite rend maîtresse enfin de tous mes biens, Résous toi donc ma fille, à quitres un chimères Qui nous pourraient causer un excès de misères, Et ne moblige en f me mettre en fureur Ie et ta manque et ta ma erreur:
Car ie ne ſouffriray iamais que tu meſpriſe Le, culte de nos Dieux par malice ou ſotiſe.	Car ici ne souffrirai jamais que tu méprise Le, culte de nos Dieux par malice ou sottise.
Ie ne veux plus enfin te laiſſer vivre ainſi, Ie veux que tu m’honnore, & tu le dois auſſi, Suis donc mes ſentimens, & ſonge à me complaire, Et fais de bonne grace enfin ce qu’il faut faire:	Je ne veux plus enfin te laisser vivre ainsi, Je veux que tu m'honore, et tu le dois aussi, Suis donc mes sentiments, et songe à me complaire, Et fais de bonne grâce enfin ce qu'il faut faire:
Car ie jure nos Dieux que tu m’obeïras En aymant ton Eſpoux ou bien tu periras, Et de ma propre main devant qu’il ſoit une heure De peur que par les mains des boureaux tu ne meure, Et que tu ne me cauſe un plus cruel mal heur.	Car ie jure nos Dieux que tu m'obéiras En aimant ton Époux ou bien tu périras, Et de ma propre main devant qu'il soit une heure De peur que par les mains des boureaux tu ne meure, Et que tu ne me cause un plus cruel mal heur.
Mais helas!	Mais hélas!
tu mentens ſans changer de couleur, Sans trembler, ny paroiſtre aucunement ſenſible Au malheur qui te ſuit, quoy qu’il ſoit bien terTole, Hé bien que reſous tu?	tu mens sans changer de couleur, Sans trembler, ni paraître aucunement sensible Au malheur qui te suit, quoi qu’il soit bien terTole, Hé bien que résous tu?
reſpõs moy promptement.	réponds moi promptement.
REINE.	REINE.
Seigneur, pour accomplit voſtre commandement, Et répondre au diſcours qui vous a plus me faiIe vous diray que loins de vous vouloir déplaire.	Seigneur, pour accomplit votre commandement, Et répondre au discours qui vous a plus me faitIe vous dirai que loins de vous vouloir déplaire.
Ie ne pretends ſonger qu’à prier Dieu pour vous, Et pour tous ceux qui ſont iritez contre nous, Baniſſez-moy de vous, & de voſtre famille;	Je ne prétends songer qu'à prier Dieu pour vous, Et pour tous ceux qui sont irités contre nous, Banissez-moi de vous, et de votre famille;
Et ne me tenez plus au rang de voſtre fille, Ou pour vous excuſer auprés de l’Empereur, De peur qu’il ne vous croye exempt de ſon etreur I ſtienne, Livrez moy dans ſes mains ainſi qu’une ChreAfin qu’en voſtre eſtat, toûjours il vous maintienne, Et me faite donner un treſpas glorieux, Ou bien faite ce crime agreable à vos Dieux?	Et ne me tenez plus au rang de votre fille, Ou pour vous excuser auprès de l'Empereur, De peur qu'il ne vous croie exempt de son etreur I tienne, Livrez moi dans ses mains ainsi qu'une ChréAfin qu'en votre état, toujours il vous maintienne, Et me faite donner un trépas glorieux, Ou bien faite ce crime agréable à vos Dieux?
Ouy, pour faire éclater tout à fait voſtre zelle En me traittant ainſi qu’une fille rebelle Perſez de mille coups ce miſerable cœur Aux yeux de ce Prefet, ce ſuperbe vainqueur :	Oui, pour faire éclater tout à fait votre zèle En me traitant ainsi qu'une fille rebelle Persez de mille coups ce misérable cœur Aux yeux de ce Préfet, ce superbe vainqueur :
Car puiſque de vous meſme, enfin ie tiens la vie Il eſt juſte par vous qu'elle me ſoit ravie.	Car puisque de vous même, enfin ie tiens la vie Il est juste par vous qu'elle me soit ravie.
A iij	À jijà
SCENE III.	SCÈNE III.
Tonne imne Ciamut cument que veut tuer Reine.	Tonne imne Ciamut cument que veut tuer Reine.
CLEMENT.	CLEMENT.
y cruelle il eſt juſte, & puiſque tu le veux, QIe me vais ſatisfaire & vanger nos grands Bieur,	y cruelle il est juste, et puisque tu le veux, QIe me vais satisfaire et venger nos grands Bieur,
Mon frere, PROLINE.	Mon frère, PROLINE.
CLEMENT.	CLEMENT.
Laiſſez moy tuer cette méchante, Elle me pouſſe à bout.	Laissez -moi tuer cette méchante, Elle me pousse à bout.
ENOHINE.	ENOHINE.
Faut quelle vous contente Mais puiſque vous vſez en vain de la rigueur, Permettez qu’à mon tour j’eſſaye la douceur.	Faut quelle vous contente Mais puisque vous vsez en vain de la rigueur, Permettez qu'à mon tour j'essaie la douceur.
CLEMENT.	CLEMENT.
De douceur ou de force, il faut qu’elle obeïſſe, ſurais rante qu'aun tort ec denem reume:	De douceur ou de force, il faut qu'elle obéisse, surais rante qu'aun tort ec dénem reume:
Car vous ſçavez qu’il faut aller en peu de temps Sacrifier aux Dieux, & les rendre contens, On n’attent plus que nous, mais ie meurs de colere.	Car vous savez qu'il faut aller en peu de temps Sacrifier aux Dieux, et les rendre contents, On n'attent plus que nous, mais assez mûrs de colère.
ROLINE.	ROLINE.
Vous n’avencerez rien en vous monſtrant ſevere, Allez donc conſoler noſtre futur époux Luy faiſant eſperer un traittement plus doux, Or ſus ma chere enfant, mon petit cœur, ma fille seul eſpoir de nos jours & de noſtre famille.	Vous n'avencerez rien en vous montrant sévère, Allez donc consoler notre futur époux Lui faisant espérer un traitement plus doux, Or sus ma chère enfant, mon petit cœur, ma fille seul espoir de nos jours et de notre famille.
Ouy Reine mon plus doux, & mon plus cher amour, Niepce que j’ayme plus mille fois que le jour, Ouy vous que j’ayme plus mille fois que la vie Vous qui m’avez enfin en cent façons ravie, Mon ame, mon cher cœur ne m’aymerez vous point poinct En m’accordant ſur vous promptement un feul Epouſez Paulias feignant d’eſtre Payenne [ne, Et ſoyez dans le cœur ſi vous voulez ChreſtienOuy, pour l’amour de moj recerer cetAmant Quoy qu’il ſoit de luy meſme aymable & trescharmant.	Oui Reine mon plus doux, et mon plus cher amour, Niepce que j'aime plus mille fois que le jour, Oui vous que j'aime plus mille fois que la vie Vous qui m'avez enfin en cent façons ravie, Mon âme, mon cher cœur ne m'aimerez point point point En m'accordant sur vous promptement un seul Épousez Paulias feignant d'être Payenne [ne, Et soyez dans le cœur si vous voulez ChrestienOuy, pour l'amour de mo recerer cetAmant Quoy de il soit de lui avoir aima et trescharmant.
REINE.	REINE.
Ma tante je ne puis ſonger au matiage, Vn lien bien plus Saint que celuy-là m’engage,	Ma tante je ne puis songer au matiage, Un lien bien plus Saint que celui-là m'engage,
ROLINE.	ROLINE.
Vous pouuez eſperer de ſa fidelité.	Vous pouvez espérer de sa fidélité.
Qu'il vous conſervera voſtre Virginité, car il vous ayme trop pour oler vour déplaire,	Qu'il vous conservera votre Virginité, car il vous aime trop pour oler vour déplaire,
REINE.	REINE.
Ie voudrois de grand cœur que cela ſe peuſt faire, Mais ſelon noſtre Loy cela ne fait pas.	Je voudrais de grand cœur que cela se pût faire, Mais selon notre Loi cela ne fait pas.
ROLINE.	ROLINE.
Il vous faut reſoudre à ſouffrir le treſpas:	Il vous faut résoudre à souffrir le trépas:
Car l’Empereur entent qu’on vienne au Sacrifice, Ou que l’ou meure enfin par un cruel ſuplice, Et de plus vous voyez mon frere en tel couroux Qu’il n’aplus de pitié que de ce cher époux, Que pour vous dire vray, ie trouve fort à plaindre :	Car l'Empereur entent qu'on vienne au Sacrifice, Ou que l'ou meure enfin par un cruel supplice, Et de plus vous voyez mon frère en tel courroux Qu'il n'applus de pitié que de ce cher époux, Que pour vous dire vrai, elle trouve fort à plaindre :
Car pour vous ſeulement il ne ceſſe de craindre, Il vous ayme ſi fort qu’il pleure inceſſamment, Vous devriez l’aymer auſſi pareillement.	Car pour vous seulement il ne cesse de craindre, Il vous aime si fort qu'il pleure incessamment, Vous devriez l'aimer aussi pareillement.
SCENE IV.	SCÈNE IV.
Paulias vient aux écoutes.	Paulias vient aux écoutes.
REINE.	REINE.
J Ous croyez que la mort ſoit donc un mal ex.	 Jus croyez que la mort soit donc un mal ex.
treme, me.	treme, me.
