VISQVE vne ſecrette fatalité, ordonne que toutes mes fautes ſoient publiques, & que bien loing de pouuoir cacher ce que ie fay, il ſemble qu’il ne me ſoit pas ſeulement permis de celer mes penſées;	VISQVE une secrète fatalité, ordonne que toutes mes fautes soient publiques, et que bien loin de pouvoir cacher ce que je fais, il semble qu'il ne me soit pas seulement permis de celer mes pensées;
ie te prie, cher Lecteur, de voir de bon œil ces Bergeries:	Les te prie, cher Lecteur, de voir de bon œil ces Bergeries:
que ſi tu ne iuges mon trauail digne de ton eſtime & de ta faueur, tu ſeras barbare ſi tu n’accordes l’vn & l’autre aux merites de celuy à qui ie l’ay conſacré.	que si tu ne juges mon travail digne de ton estime et de ta faveur, tu seras barbare si tu n'accordes l'un et l'autre aux mérites de celui à qui tu l'ai consacré.
Ce n’a pas eſté mon intention de rendre ſon nom immortel par mes Ouurages, tant de rares eſprits donnent leurs veilles à ce deſſein qu’en leur comparaiſon mſ foibleſſe luy - ---- .	Ce n'a pas été mon intention de rendre son nom immortel par mes Ouvrages, tant de rares esprits donnent leurs veilles à ce dessein qu'en leur comparaison mois faiblesse lui - -- .
1-– ſeroit deſaduantageuſe, & ne pourroit qu’accroiſtre ma honte, & diminuer l’eſclat de ſes grandes actions;	1-jour serait désavantageuse, et ne pourrait qu'accroître ma honte, et diminuer l'éclat de ses grandes actions;
mais ie veux que la Poſterité ſçache que i’ay veſcu dans le temps où ſes conſeils, & la valeur de mon Roy, ont rendu communs les Prodiges & les Miracles, & ont fait grauer iuſques dans le cœur de nos marbres des exploicts qui n’eurent iamais d’exemple, & que nos Neveux ne pourront lire ſans en eſtre rauis d’eſtonnement.	mais ie veux que la Postérité sache que j'ai vécu dans le temps où ses conseils, et la valeur de mon Roi, ont rendu communs les Prodiges et les Miracles, et ont fait graver jusques dans le cœur de nos marbres des exploits qui n'eurent jamais d'exemple, et que nos Neveux ne pourront lire sans en était ravis d'étonnement.
Ie ne doute point, cher Lecteur, que ſi tu lis attentiuement cette Paſtoralle, il ne te reſte apres cela quantité de choſes à deſirer;	Je ne doute point, cher Lecteur, que si tu lis attentivement cette Pastorale, il ne te reste après cela quantité de choses à désirer;
ie confeſſe que i’ay mis trop peu de temps à la polir, & bien que ie ſois aſſuré que pour en paſſier les defauts cette excuſe n’eſt pas aſſez pertinente, ie ſeray pourtant bien aiſe que tu les imputes pluſtoſt à mon peu de patience qu’à mon peu de iugement.	Les confesse que j'ai mis trop peu de temps à la polir, et bien que je sois assuré que pour en passier les défauts cette excuse n'est pas assez pertinente, ie serai pourtant bien aise que tu les imputes plutôt à mon peu de patience qu'à mon peu de jugement.
Mon premier deſſein eſtoit de prendre dans l’Aſtrée de Monſieur d'yrfe, l’hiſtoire de Celion & ------ - -- - de Bellinde:	Mon premier dessein était de prendre dans l'Astrée de Monsieur d'yrfe, l'histoire de Celion et -- -à -- - de -lynde:
mais la voulant accommoder au Theatre ie me ſuis veu comme forcé d’y ioindre tant de choſes, qu’enfin i’en ay voulu changer les noms, aymant bien mieux qu’on m’accuſe de luy auoir deſrobé quelques accidents, que d’a, uoir eu la vanité d’adiouſter quelque grace à ſes riches inuentions.	mais la voulant accommoder au Théâtre ainsi me suis vu comme forcé d'y joindre tant de choses, qu'enfin j'en ai voulu changer les noms, aimant bien mieux qu'on m'accuse de lui avoir dérobé quelques accidents, que d'a, uoir eu la vanité adiouster quelque grace ses riches inventions.
Au reſte ie t’aduertis que les pieces que tu verras de moy en ce genre d’eſcrire n’auront iamais d’Arguments, ie ne les trouue pas ſeulement inutiles, mais i’oſerois dire qu’on les deuroit abſolument condamner:	Au reste ici t'avertis que les pièces que tu verras de moi en ce genre d'écrire n'auront jamais d'Arguments, je ne les trouve pas seulement inutiles, mais j'oserais dire qu'on les devrait absolument condamner:
ma raiſon eſt, qu’on ne doibt pas traitter d’autre ſorte celuy qui lit, que celuy qui eſcoute.	ma raison est, qu'on ne doibt pas traiter d'autre sorte celui qui lit, que celui qui écoute.
Et iamais on n’a veu qu’au recit d’vn Poëme, on ait preoccupé les ſpectateurs par la cognoiſſance du ſuject;	Et jamais on n'a vu qu'au récit d'Han Poëme, on ait préoccupé les spectateurs par la connaissance du suject;
autrement, il ſeroit impoſſible qu’ils reſſentiſſent les paſſions qu’on leur veut inſpirer:	autrement, il serait impossible qu'ils ressentissent les passions qu'on leur veut inspirer:
& leur eſprit eſloigné de cette agreable ſuſpenſion où il doibt eſtre entretenu iuſqu’à la Cataſtrophe, ne demeureroit pas meſmes dans la - - ------- - ---- ------- ---- -- liberté de iuger du merite d’vn Ouurage, & ſi l’Autheur ſe ſeroit bien ou mal expliqué.	et leur esprit éloigné de cette agréable suspension où il doibt être entretenu jusqu'à la Catastrophe, ne demeurerait pas mêmes dans la -mêmes -elle --à - -- -- -- -- loi de g du merite n Ouurage, et si Autheur se seroit bien ou mal expliqué.
Ie ne pretends pas toutesfois, que mon ſentiment paſſe pour vne loy;	Je ne prétends pas toutefois, que mon sentiment passe pour une loi;
ie ſçay trop bien qu’il y-a de la difficulté à eſtouffer vne mauuaiſe habitude:	ie sçay trop bien qu'il y-a de la difficulté à étouffer une mauvaise habitude:
ie ſuis faſché ſeulement dequoy ceux qui ont eu la meſme penſée que i’ay, n’ont pas eu aſſez de reſolution pour la ſuiure, & ont mieux aimé ſe laiſſer emporter à la couſtume, que non pas à la raiſon.	Ne suis fâché seulement dequoy ceux qui ont eu la même pensée que j'ai, n'ont pas eu assez de résolution pour la suivre, et ont mieux aimé se laisser emporter à la coutume, que non pas à la raison.
Pour ce qui regarde les Chœurs, i’aduouë qu’encore qu’ils ne ſoient pas tout à fait neceſſaires, ils ſont extremement bien-ſeants:	Pour ce qui regarde les Chœurs, j'avoue qu'encore qu'ils ne soient pas tout à fait nécessaires, ils sont extrêmement bienséants:
& ie n’aurois pas oublié de donner cet ornement à ma Paſtoralle, ſi vne cauſe qui ne peut eſtre cogneuë que de moy, n’en auoit rendu l’impreſſion vn peu trop precipitée.	et petit n'aurais pas oublié de donner cet ornement à ma Pastorale, si une cause qui ne peut être connue que de moi, n'en avait rendue l'impression un peu trop précipitée.
Au pis aller ta bonté peut ſuppleer à ce manquement:	Au pis aller ta bonté peut suppléer à ce manquement:
& ma Cloriſe ſe pourra vanter de ne porter point d’enuie aux plus beaux Chœurs du monde, ſi tu me fais l’honneur de luy donner le tien.	et ma Clorise se pourra vanter de ne porter point d'envie aux plus beaux Chœurs du monde, si tu me fais l'honneur de Seigneur donner le tien.
Adieu.	Adieu.
12	12
Marialer an limge dierij.	Marialer an limge dierj.
AR grace & Priuilege de ſa Majeſté donné à Paris le 3.	AR grâce et Privilège de sa Majesté donné à Paris le 3.
iour de Septembre 1631.	jour de Septembre 1631.
Signé, Par le Roy en ſon Conſeil, Conrard, & ſeellé du grand Seau, il eſt permis à François Pomeray, marchand Libraire & Imprimeur à Paris, d’imprimer, vendre & diſtribuer vn Liure intitulé, LA CLORISE DV SIEVR BARO, PASTORALE, pendant le temps de ſix ans entiers, auec deffences à tous autres Libraires & Imprimeurs de l’imprimer, vendre ny en debiter d’autre impreſſion que de celle qu’r aura faict ou faict faire ledit Pomeray à peine de confiſcation des exemplaires contrefaicts & de quinze cens liures d’amende, deſpens, dommages & intereſts, voulant ſadite Majeſté qu’en mettant le preſent extraict au commencement ou à la fin dudit liure, il ſoit tenu pour deüemẽt ſignifié à tous qu’il appartiendra, ainſi qu’il eſt plus amplement porté par ledit Priuilege.	Signé, Par le Roi en son Conseil, Conrard, et seellé du grand Seau, il est permis à Français Pomerai, marchand Libraire et Imprimeur à Paris, d'imprimer, vendre et distribuer un Livre intitulé, LA LORISE DU SIEUR BARO, PASTORALE, pendant le temps de six ans entiers, avec défenses à tous autres Libraires et Imprimeurs de l'imprimer, vendre ni en débiter d'autre impression que de celle qu'r ou fait ou fait faire ledit Pomeray peine de rai des laires contrefaicts et de quinze cens liures a, dépens, dommages et ires, voulant sadite Majesté en mettant le présent extraict au commencement ou la fin dudit re, il soit tenu pour deüemẽt signifié tous il appartiendra, ainsi il est plus amplement porté par ledit Priuilege.
Acheué d’imprimer le dernier Nouembre mil ſix cens trente vn.	Achevé d'imprimer le dernier Novembre mille six cens un homme.
ACTEVRS.	ACTEURS.
PHEDON.	PHÉDON.
Pere de Cloriſe.	Père de Clorise.
NICANDRE.	NICANDRE.
Pere d’Eraſte.	Perce d'Éraste.
ERASTE.	ERASTE.
ALIDOR.	ÀLIDOR.
2 T PHILIDAN.	2 T HILIDAN.
Freres.	Frères.
LA RI.	LA RI.
LI OVS BARO	LI OUS BARO
ACTE PREMIER.	ACTE PREMIER.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
PHEDON.	PHÉDON.
RII	RII
Le deſir des grandeurs rarement l’importune, Il tient comme en des fers ce Monſtre de fortune Dont l’inſtabilité par vn effort puiſſant Pour en eſleuer vn, en abbaiſſera cent.	Le désir des grandeurs rarement l'importune, Il tient comme en des fers ce Monstre de fortune Dont l'instabilité par un effort puissant Pour en élever un, en abaissera cent.
Tel depuis fort long temps ie vis dans ce Bocage, La guerre eut autrefois le plus beau de mon Mais auiourd’huy mõ bras, laßé de tãt de maux A peine l’entretient contre les Animaux.	Tel depuis fort long temps ie vis dans ce Bocage, La guerre eut autrefois le plus beau de mon Mais aujourd'hui mon bras, lassé de tendre de maux À peine l'entretient contre les Animaux.
Ie ne recherche icy ny treſor ny coronne, Tout ce dont i’ay beſoin la Terre me le donne;	Je ne recherche ici ici trésorgez coronne, Tout ce dont j'ai besoin la Terre me le donne;
Ce fertile Climat a pour moy des appas Que meſme pour regner ie ne quitterois pas, Et i’ayme mieux veiller ſur mes champs & mes vignes Que remporter ailleurs des victoires inſignes.	Ce fertile Climat a pour moi des appas Que même pour régner ie ne quitterais pas, Et j'aime mieux veiller sur mes champs et mes vignes Que remporter ailleurs des victoires insignes.
Or puiſque la ſaiſon m'appelle à ce trauail, Saiſon ou chaque fleur eſt couuerte d’eſmail, Saiſon, ou le Printemps au leuer de l’Aurore Conte tous les baiſers de Zephire & de Flore;	Or puisque la saison m'appelle à ce travail, Saison ou chaque fleur est couverte d'émail, Saison, ou le Printemps au lever de l'Aurore Conte tous les baisers de Zéphire et de Flore;
Ie vay voir ſi mon bled que la neige a couuert Deſchargé de ce faix, eſclatte d’vn beau vert.	Je vais voir si mon bled que la neige a couvert Deschargé de ce faix, éclatte d'H beau vert.
Außi bien le Soleil dans les lieux les plus ſombres Fait deſia recognoiſtre & les corps & les ombres.	Aussi bien le Soleil dans les lieux les plus sombres Fait déjà reconnaître et les corps et les ombres.
SCENE DEVXIESME.	SCÈNE DEUXIÈME.
PHEDON NICANDRE.	PHÉDON NICANDRE.
AIS quelqu’vn vient icy, c'eſt NiM candre,autrefois Eſleué comme moy dans la Cour de nos Rois, Et qui traitté du ſort auec ingratitude Vint chercher le repos en cette ſolitude:	AIS quelqu'un vient ici, c'est NiM candre,autrefois Élevé comme moi dans la Cour de nos Rois, Et qui traité du sort avec ingratitude Vint chercher le repos en cette solitude:
Quelque profond penſer occupe ſes esprits, N’y penſeZ plus, Nicandre?	Quelque profond penser occupe ses esprits, N'y panés plus, Nicandre?
NICANDRE.	NICANDRE.
Ah vous m’auez ſurpris:	Ah vous m'avez surpris:
PHEDON.	PHÉDON.
Vous me croyiez plus loing ne mentons point.	Vous me croyiez plus loing ne mentons point.
A ij	À ij
NICANDRE.	NICANDRE.
Ie meure, Ie vous croyois encor dedans voſtre demeure:	Je meure, Je vous croyais encor dedans votre demeure:
PHEDON.	PHÉDON.
Par ainſi loing du corps comme du ſouuenir	Par ainsi loing du corps comme du souvenir
NICANDRE.	NICANDRE.
Non iamais ce malheur ne ſçauroit auenir, Le deſtin qui retient nos ames enlaſſees Peut ſeparer nos corps & non pas nos penſees;	Non jamais ce malheur ne saurait avenir, Le destin qui retient nos âmes enlacées Peut séparer nos corps et non pas nos pensées;
Que ſi vous en douteZ, ie n’ay pour le preuuer Qu'à dire le ſuiet qui me faiſoit reſuer:	Que si vous en doutez, ici n'ai pour le preuver Qu'à dire le sujet qui me faisait rêver:
PHEDON.	PHÉDON.
Duuory puo quomduuquoouemue amenen bne, La ioye, ou la douleur, nous doibt eſtre commune.	Duori puo quomduuquoouemue amen bonne, La joie, ou la douleur, nous doibt être commune.
NICANDRE.	NICANDRE.
Vous ſçauez que deſlors qu’vn genereux effort Nous ſauua du naufrage & nous mit dãs ce port Mes deſirs, eſprouuants vne autre deſtinee, Se ſouſmirent aux loix d’vn heureux Hymenee;	Vous savez que délors qu'une généreux effort Nous sauva du naufrage et nous mit dans ce port Mes désirs, éprouvants une autre destinée, Se soumirent aux lois d'un heureux Hymène;
I'espouſay Clorenice, & neuf mois ſeulement Pouuoient auoir ſuiuy cét aymable moment,	J'épousai Clorénice, et neuf mois seulement Pouvaient avoir suiuy cet aimable moment,
Quand Eraſte naſquit, & que le Ciel proſpere Fit ceder tous mes maux au plaiſir d’eſtre Pere.	Quand Éraste nasquit, et que le Ciel prospère Fit céder tous mes maux au plaisir d'être Père.
Depuis ſi i’ay manqué ny d’amour ny de ſoings Pour eſleuer ce fils, les Dieux m’en ſont teſmoins, Ie l’ay tenu touſiours en eſtat de les craindre, Et certes cher Phedon i’aurois tort de m’en plaindre Son naturel facile à toutes mes humeurs N’a point encor failly contre les bonnes mœurs:	Depuis si j'ai manqué ni d'amour ni de soings Pour élever ce fils, les Dieux m'en sont témoins, Je l'ai tenu toujours en état de les craindre, Et certes cher Phédon j'aurais tort de m'en plaindre Son naturel facile à toutes mes humeurs N'a point encor failly contre les bonnes mœurs:
Mais ie crains l’aduenir, cette Ieuneſſe promte Ne ſçait pas diſtinguer l’honneur d’auec la hõte, Son eſprit aueuglé court aux contentements, Et ſans conſiderer l’importance d’vn crime, Quelque action qu’il faſſe il la croit legitime.	Mais ainsi crains l'avenir, cette Jeunesse promte Ne sait pas distinguer l'honneur d'avec la honte, Son esprit aveuglé court aux contentements, Et sans considérer l'importance d'un crime, Quelque action qu'il fasse il la croit légitime.
Or pour mieux l’obliger à faire ſon deuoir I'ay creu que le plus ſeur eſtoit de le pouruoir;	Or pour mieux l'obliger à faire son devoir J'ai cru que le plus sûr était de le pourvoir;
Et que pour arreſter les chaleurs de ſon âge La chaiſne la plus douce eſtoit le mariage:	Et que pour arrêter les chaleurs de son âge La chaîne la plus douce était le mariage:
Pour cela, ſi vos veux ſe conformoient aux miens, Eſtants eſgaux deſia de naiſſance & de biens, Nous pourrions, mariant mon fils à voſtre fille, Comme nos volonteZ vnir noſtre famille.	Pour cela, si vos veux se conformaient aux miens, Étant égaux déjà de naissance et de biens, Nous pourrions, mariant mon fils à votre fille, Comme nos volontés Hommes notre famille.
Voila ma reſuerie;	Voilà ma rêverie;
PHEDON.	PHÉDON.
Agreable vrayment:	Agréable vraiment:
Neceſſaire, l3 IeARo neut	Nécessaire, l3 JeARo neut
PHEDON.	PHÉDON.
Adiouſtez à mon contentement.	Ajoutez à mon contentement.
NLCANDRE.	NLCANDRE.
Quoy vous y conſentez	Quoi vous y consentez
PHEDON, Ony ui toute mon ame;	PHÉDON, Oni ui toute mon âme;
NICANDRE.	NICANDRE.
Eraſte n’aura donc que Cloriſe pour femme	Erâte n'aura donc que Clorise pour femme
PHEDON.	PHÉDON.
Et reciproquement ie iure comme vous Que Cloriſe n’aura qu'Eraſte pour eſpoux, Trop heureuſe, de voir ſes volontez captiues Sous la foy d’vn Berger le plus beau de nos riues.	Et réciproquement ierouvre comme vous Que Clorise n'aura qu'Eraste pour époux, Trop heureuse, de voir ses volontés captives Sous la foi d'un Berger le plus beau de nos rives.
Mais ne differons point, quand le Soleil haußé Marquera que le iour eſt à moitié paßé Ie reuiendray cheZ moy, penſeZ à vous y rendre:	Mais ne différons point, quand le Soleil haussé Marquera que le jour est à moitié passé Je reviendrai chez moi, pensez à vous y rendre:
NICARDRE.	NICARDRE.
Ie n’y manqueray pas,	Je n'y manquerai pas,
THEDON.	THÉDON.
Iuſqu’aureuoir, Nicandre.	Jusqu'aurevoir, Nicandre.
NICANDRE.	NICANDRE.
Me voila ſatisfait, Grand Dieu qui dans tes mains Tournes comme il te plaiſt le deſtin des humains Que d’extremes faueurs ta bonté me teſmoigne:	Me voilà satisfait, Grand Dieu qui dans tes mains Tournes comme il te plaît le destin des humains Que d'extrêmes faveurs ta bonté me témoigne:
Mais ut faut empefener qu'Eraſte ne s’eſloigne.	Mais ut faut empefener qu'Éraste ne s'éloigne.
Mon fils?	Mon fils?
Eraſte?	Eraste?
vn mot.	un mot.
A iiij	À jijà
SCENE TROISIESME, ERMIEJ RIGARDICEC	SCÈNE -TROISIÈME, ERMIE RIGARDICEC
ERASTE.	ERASTE.
Vous voila de retour	Vous voilà de retour
NICANDRE.	NICANDRE.
Comme vn Aſtre qui vient t’annoncer vn beau tour Ijau pe deſormais aux plaiſirs tu t'appreſtes;	Comme un Astre qui vient t'annoncer un beau tour Ijau pe désormais aux plaisirs tu t'apprêtes;
La cauſe?	La cause?
ERASTE.	ERASTE.
NICANDRE.	NICANDRE.
Vn bon ſucces,	Un bon succès,
ERASTE.	ERASTE.
Et lequel?	Et lequel?
TTIANDRE.	TTIANDRE.
Tu m'arreſtes Va ne m’entretiens point de diſcours ſuperflus, Enuiron le Midy tu ſcauras le ſurplus	Tu m'arrêtes Va ne m'entretiens point de discours superflus, Environ le Midi tu sauras le surplus
ERASTE.	ERASTE.
Ie ne ſçaurois dans l'exces de ſa ioye Lire quel eſt ce bien que le Ciel nous enuoye I'en demeure confus, & voy que mes esprits Sont de cette nouuelle infiniment ſurpris.	Je ne saurais dans l'excès de sa joie Lire quel est ce bien que le Ciel nous envoie J'en demeure confus, et vois que mes esprits Sont de cette nouvelle infiniment surpris.
Qu'importe d’y reſuer, ſon amour non cõmune N’a iamais respiré que ma bonne fortune, Et ie dois preſumer qu'en ce dernier project Il n'arien que ſa gloire & mon bien pour obiect.	Qu'importe d'y rêver, son amour non commune N'a jamais respiré que ma bonne fortune, Et ie dois présumer qu'en ce dernier project Il n'arien que sa gloire et mon bien pour objet.
Peut eſtre' qu'Alidor ſçaura ce qui ſe paſſe Mais de m'en enquerir i’aurois mauuaiſe grace Il eſt triste, & c'eſt mal ſcauoir prẽdre ſon temps Que de parler de rire auec les meſcontents.	Peut être qu'Alidor sçaura ce qui se passe Mais de m'en enquérir j'aurais mauvaise grâce Il est triste, et c'est mal savoir prendre son temps Que de parler de rire auec les mécontents.
SCENE QUATRIESME.	SCÈNE QUATRIÈME.
ALIDOR & THILIDAN, Ieres.	ÀLIDOR et THILIDAN, Jères.
ALIDOR.	ÀLIDOR.
Idelle confident de toutes mes penſees I Qui ſçais mes maux preſents & mes peines paſſees, Toy qui dans mon eſtime obtiens le premier rang Mieux frere d’amitié que tu ne l’es de ſang;	Idelle confident de toutes mes pensées I Qui sais mes maux présents et mes peines passées, Toi qui dans mon estime obtiens le premier rang Mieux frère d'amitié que tu ne l'es de sang;
Regarde à quel deſtin mon ame eſt aſſeruie, Combien auec regret ie respire la vie, Depuis que cet obiect, le chef d’œuure des Cieux Par vn arreſt fatal m’a banni de ſes yeux.	Regarde à quel destin mon âme est asservie, Combien avec regretaires respire la vie, Depuis que cet objet, le chef d'œuvre des Cieux Par un arrêt fatal m'a banni de ses yeux.
Il eſt vray i’ay failli luy diſant que ie l’ayme, Ie deuois mieux cacher ma paßion extreme, Mais en cet accident qui me rend malheureux Pouuois-ie eſtre bien ſage eſtant bien amoureux:	Il est vrai j'ai failli luy disant que sans l'aime, Je devais mieux cacher ma passion extrême, Mais en cet accident qui me rend malheureux Pouvais-je être bien sage étant bien amoureux:
Tu deuois, ô Cloriſe, ô fille inexorable, Pour eſtre moins aymee eſtre vn peu moins aymable, Et ne t’offenſer pas de ma temerité Puiſque ſi i’ay failly c’eſt par neceßité;	Tu devais, ô Clorise, ô fille inexorable, Pour été moins aimée être peu moins aimable, Et ne t'offenser pas de ma témérité Puisque si j'ai failly c'est par necessité;
I’ay failly par deuoir ton merite en eſt cauſe Ie ne puis m'exempter de la loy qu’il m'impoſe Et qui ſgaurd ma faute & mon matinſint Blaſmera ta raiſon de m'auoir trop puni.	J'ai failly par devoir ton mérite en est cause Je ne puis m'exempter de la loi qu'il m'impose Et qui ségaurd ma faute et mon matinste Blasmera ta raison de m'avoir trop puni.
PHILIDAN.	PHILIDAN.
A ce conte ie voy que pour mieux eſtre freres Le Ciel confond en nous le ſang & les miſeres Vous ſçaueZ qu’Eliãte a pour moy des meſpris Capables d’esbranler les plus fermes esprits.	À ce conte ie vois que pour mieux avoir frères Le Ciel confond en nous le sang et les misères Vous savez qu'Eliãte a pour moi des mépris Capables d'ébranler les plus fermes esprits.
Ie fay ce que ie puis pour forcer l’iniuſtice Dont l’ingratte auiourd’huy cõſpire mõ ſupplice, Mais bien loin de pouuoir ſoulager ma lãgueur Chaque moment accroiſt mõ mal & ſa rigueur.	Je fais ce que je puis pour forcer l'injustice Dont l'ingratte aujourd'hui conspire mon supplice, Mais bien loin de pouvoir soulager ma langueur Chaque moment accroît mon mal et sa rigueur.
Cettenje fes uiejauns, car il eſt impoßible Que pour quelqu'autre obiet elle ne ſoit ſenſible, Et ſi mon iugement ne m'a point abusé Vous faittes dela peine à cet espritrusé.	Certenje fes uiejauns, car il est impossible Que pour quelque autre objet elle ne soit sensible, Et si mon jugement ne m'a point abusé Vous faites déla peine à cet espritrusé.
Moy?	Moi?
ALIDOR.	ÀLIDOR.
PHILIDAN.	PHILIDAN.
Vous meſme	Vous -même
MLIBCR.	MLIBCR.
Et comment?	Et comment?
PHILIDAN.	PHILIDAN.
Ie ne le ſçaurois dire Il ſuffit qu'a tous coups ie la voy qui ſouſpire Et que touſiours ſes yeux ſont arreſtez ſur vous.	Je ne le saurais dire Il suffit qu'a tous coups il la vois qui soupire Et que toujours ses yeux sont arrêtés sur vous.
ALIDOR.	ÀLIDOR.
On ne peut eſtre Amant ſans eſtre vn peuialoux.	On ne peut être Amant sans être un peuialoux.
PHILIDAN.	PHILIDAN.
Iamais cette fureur ne regna dans mon ame, Mais ſi pour moy Cloriſe auoit autant de flame, Il faudroit, pour nous rendre heureux en meſme iour 11 Changer elles d’Amants ou nous autres d’amour.	Jamais cette fureur ne régna dans mon âme, Mais si pour moi Clorise avait autant de flamme, Il faudrait, pour nous rendre heureux en même jour 11 Changer elles d'Amants ou nous autres d'amour.
ALIDOR.	ÀLIDOR.
Que nous perdons de tẽps en ces diſcours friuoles Le vent, auec la poudre emporte nos paroles,	Que nous perdons de temps en ces discours frivoles Le vent, avec la poudre emporte nos paroles,
Cherchons quelque moyen plus propre à nous guerir Tu peux par ton ſecours m'empeſcher de perir, Ce papier glorieux d’aller voir tãt de chârmes Eſt le meſme ou i’ay peint mes feux auec des titeles larmes C’eſt icy qu’en faueur de ce diuin obiect Deux contraires ſont veus en vn meſme ſuiect.	Cherchons quelque moyen plus propre à nous guérir Tu peux par ton secours m'empêcher de périr, Ce papier glorieux d'aller voir tendre de châtrmes Est le même ou j'ai peint mes feux avec des titeles larmes C'est ici qu'en faveur de ce divin objet Deux contraires sont vus en un autre sujet.
Effect prodigieux, miracle qui deriue De la beauté qui tient ma liberté captiue, Charge toy de le rendre vſe de ton pouuoir Et fay que ſa pitié le daigne receuoir:	Effet prodigieux, miracle qui derive De la beauté qui tient ma liberté captive, Charge toi de le rendre vuse de ton pouvoir Et fais que sa pitié le daigne recevoir:
