Celuy-là ſa Maitreſſe, & l’autre ſon Amy, Qui fait à l’abordant par ſa voix, par ſon geſte;	Celui-là sa Maitresse, et l'autre son Ami, Qui fait à l'abordant par sa voix, par son geste;
Un bruit qui force enſin les gens à décamper, En loüant en ſecret l’écornifleur modeſte, Qui n’y vient chercher qu’à ſouper.	Un bruit qui force ensin les gens à décamper, En louant en secret l'écornifleur modeste, Qui n'y vient chercher qu'à souper.
Ce ſont caquets, fracats qui jamais ne finiſſent, Jugez ſi c’eſt par tout un tumulte achevé, Les neul que les ienmes ſempimeir, Sont ceux cu le ſilence eſt le mieux obſervé.	Ce sont caquets, fracats qui jamais ne finissent, Jugez si c'est par tout un tumulte achevé, Les neul que les ienmes sempimeir, Sont ceux cv le silence est le mieux observé.
DAMON.	DAMON.
Aux Loges, aux Balcons, quelquefois il ſe paſſe des Scenes.	Aux Loges, aux Balcons, quelquefois il se passe des Scènes.
LICIDAS.	LICIDAS.
De tout temps les femmes ont parlé:	De tous temps les femmes ont parlé:
C’eſt un point ſur lequel on doit leur faire grace.	C'est un point sur lequel on doit leur faire grâce.
Il eſt vray quelquefois l’Acteur en eſt troublé, ſuai, on les voit uu ioms qui nemeuent en place.	Il est vrai quelquefois l'Acteur en est troublé, suai, on les voit u ioms qui nemèrent en place.
DAMON.	DAMON.
Graces à la Croſnier qui les enferme à clé.	Grâces à la Crônier qui les enferme à clé.
LICIDAS.	LICIDAS.
1oai le repos pabſie, Dieu vuemte qu’on en faiſc Au premier jour autant de tous ces eſprits vifs, Changeant auſſi ſouvent de lieu que de grimace, Sur ce vaſte Theâtre ils ſe trouvent captifs:	1oï le repos pabsie, Dieu veuemte qu'on en faisc Au premier jour autant de tous ces esprits vifs, Changeant aussi souvent de lieu que de grimace, Sur ce vaste Théâtre ils se trouvent captifs:
C’eſt pour leur promenade un trop petit eſpace.	C'est pour leur promenade un trop petit espace.
DAMON.	DAMON.
S’imaginer auſſi de les rendre attentifs A vos pieces à la glace, C’eſt terriblement ſe flatter,	S'imaginer aussi de les rendre attentifs À vos pièces à la glace, C'est terriblement se flatter,
LICIDAS.	LICIDAS.
Faut-il encore le repeter?	Faut-il encore le répéter?
Le ſpectacle eſt perdu, vous dis-je.	Le spectacle est perdu, vous dis-je.
DAMON.	DAMON.
Mais.	Mais.
LICIDAS.	LICIDAS.
De grace, I voyez-vous venir quelqu’un pour écouter?	De grâce, I voyez-vous venir quelqu'un pour écouter?
On y vient pour fronder, pour tailler tout en pieces;	On y vient pour fronder, pour tailler tout en pièces;
On y voit de ces frondeurs un ploton mutin, Qui.	On y voit de ces frondeurs un ploton mutin, Qui.
ERASTE.	ERASTE.
eto jen moy, momedr;	eto jen moi, imedr;
uonuer de bonnes picces, Je vous répond de leur deſtin.	Juonver de bonnes pices, Je vous répond de leur destin.
LICIDAS.	LICIDAS.
En ce temps l’entrepriſe eſt grande;	En ce temps l'entreprise est grande;
Et l’on ne peut ainſi parler Tant que l’on n’aura pas deffendu de ſifler, Sur peine d’une groſſe amende.	Et l'on ne peut ainsi parler Tant que l'on n'aura pas défendu de sifler, Sur peine d'une grosse amende.
DAMON.	DAMON.
Oh?	Oh?
je ne doute point que vous ne trouvaſſiez Cette amende ſort équitable;	je ne doute point que vous ne trouvassiez Cette amende sort équitable;
E ſur tout ſi le tiers en étoit aplicable Aux Auteurs diſgraciez.	E sur tout si le tiers en était applicable Au Auteurs disgrâce.
Vos plaintes là-deſſus ſont de pures chimeres.	Vos plaintes là-dessus sont de pures chimères.
Rien ne tient mieux les gens dans leur devoir:	Rien ne tient mieux les gens dans leur devoir:
Ecoutez-moy vous allez voir Si les Siflets ſont neceſſaires.	Écoutez-moi vous allez voir Si les Siflets Si nécessaires.
Chez un Marchand moins riche en bijoux qu’en caquet, L’un prés de l’autre un jour ſe rencontrerent La Trompette & le ſiflet Qui ſur le pas d’abord ſe querellerent.	Chez un Marchand moins riche en bijoux qu'en caquet, L'un prés de l'autre un jour se rencontrèrent La Trompette et le siflet Qui sur le pas d'abord se querellèrent.
Leur procedé fut velent,	Leur procédé fut vêlent,
L’un eſt traître & moqueur, l’autre fier & bruyante:	L'un est traître et moqueur, l'autre fier et bruyante:
Sans la preſence du Marchand.	Sans la présence du Marchand.
Leur querelle eût été ſanglaute.	Leur querelle eût été sanglaute.
La Trompette bravant d’un ennemi ſi vain, Le ridicul orgueil & l’impuiſſante rage, Crut avoir tout l’avantage D’une Geante contre un Nain.	La Trompette bravant d'un ennemi si vain, Le ridicul orgueil et l'impuissante rage, Crut avoir tout l'avantage D'une Géante contre un Nain.
Oie-tu, diſoit-elle, au plus beau de mon regne, De ton merite au mien faire comparaiſon?	Oie-tu, disait-elle, au plus beau de mon règne, De ton mérite au mien faire comparaison?
Es-tu juſqu’à ce point dépourvû de raiſon.	Es-tu jusqu'à ce point dépourvu de raison.
Vil Inſtrument que l’on dédaigne, Qui ſerois ignoré de tous, Sans les critinels rendez-vous?	Vil Instrument que l'on dédaigne, Qui serais ignoré de tous, Sans les critinels rendez-vous?
Où tu ſervois jadis dans l’horreur des tenebres, Aujourd’huy le Pont-Neuf joüit d’un plein repos.	Où tu servais jadis dans l'horreur des ténèbres, Aujourd'hui le Pont-Neuf jouit d'un plein repos.
Trop de cataſtrophes celebres Ont ſervi de pompes funebres Aux proüeſſes de tes heros.	Trop de catastrophes célèbres Ont servi de pompes funèbres Aux proues de tes héros.
Si tu prens deſormais ces manieres mutines, Vois en moy qui te châtiera.	Si tu prends désormais ces manières mutines, Vois en moi qui te châtiera.
Es-tu ſi glorieux par ce qu’à l’Opera Tu fais mouvoir des façons de machines?	Es-tu si glorieux par ce qu'à l'Opera Tu fais mouvoir des façons de machines?
Je vois bien ce qui t’a gâté, Ce ſont les airs d’autorité Qu’on te ſouffre à la Comedie.	Je vois bien ce qui t'a gâté, Ce sont les airs d'autorité Qu'on te souffre à la Comédie.
Les tours que tu faits-là te paroiſſent galands:	Les tours que tu faits-là te paraissent galands:
Mais regarde de quelles gens Ton inſolence eſt aplaudie.	Mais regarde de quelles gens Ton insolence est applaudie.
Moy je fais mon devoir toujours prés des Guerriers, Ie leur fais moiſſonner des forèts de Lauriers, le ramcine, j’excite un languiſſant courage, On me doit des hauts faits qu’on ne peut oublier:	Moi je fais mon devoir toujours près des Guerriers, Je leur fais moissonner des formes de Lauriers, le ramcine, j'excite un languissant courage, On me doit des hauts faits qu'on ne peut oublier:
Nas-tu pour tout avantage, Autie choſe à publitr?	Nas-tu pour tout avantage, Autie chose à publitr?
Repartit le Jilet vunair aſſez tranquille.	Répartit le Jilet vunair assez tranquille.
YROROSUE.	YROROSUE.
Avec, un mot je veux t’humilier Dans le Camp des François Inſtrument inutile.	Avec, un mot je veux t'humilier Dans le Camp des Français Instrument inutile.
De leur haute valeur tu n’és que le témoiu:	De leur haute valeur tu n'avez que le témoiu:
I'exciter leur courage, a-t-on quelque beſoin?	J'exciter leur courage, a-t-on quelque besoin?
Croy-moy, rabaiſſe un peu de ce ton de tonnerre, Tu n’auras pas long-temps matiere à tes diſcours.	Crois-moi, rabaisse un peu de ce ton de tonnerre, Tu n'auras pas longtemps matière à tes discours.
Ah!	Ah!
fanfaronne, la guerte Ne dureras pas toujours.	fanfaronne, la guerte Ne dureras pas toujours.
Nos Victoites ſont trop complettes, Pour ne voir pas dans peu tout calmé ou tout ſoûmis.	Nos Victaites sont trop complettes, Pour ne voir pas dans peu tout calmé ou tout soumis.
A quoy ſervirez-vous alors pauvres Trompertes?	À quoi servirez-vous alors pauvres Trompertes?
la France au premier jour ſera ſans ennemis, Et jamais ſans mauvais Poëtes.	la France au premier jour sera sans ennemis, Et jamais sans mauvais Poètes.
Pendant ce plaiſant démélé, Le Marchaud par plaiſir ayant diſſimulé, A la fin éclata de rire.	Pendant ce plaisant démêlé, Le Marchaud par plaisir ayant dissimulé, A la fin éclata de rire.
Pour mettre toutefois la paix dans ſa maiſon, Je ſuis faché, dit-il, Trompette de vous dire, Que ſi le ſifiet à raiſon, Vous nous contez des ſornettes, Quand vous faites ſonner ſi haut vos grands emplois.	Pour mettre toutefois la paix dans sa maison, Je suis faché, dit-il, Trompette de vous dire, Que si le sifiet à raison, Vous nous contez des sornettes, Quand vous faites sonner si haut vos grands emplois.
Depuis un certain temps je debite en un mois Beaucoup plus de Siflets qu’en deux ans de Trompettes.	Depuis un certain temps je débite en un mois Beaucoup plus de Silets qu'en deux ans de Trompettes.
Il vous dit vray, bien-têt vous ſerez au filet, La paix vous rendra muette, On ne conſervera que la douce muzette, Le hant-bois & le ſſajolſer, Pour chanter les Amours ſur les bords de la Seine;	Il vous dit vrai, bien-têt vous serez au filet, La paix vous rendra muette, On ne conservera que la douce muzette, Le hant-bois et le saujolser, Pour chanter les Amours sur les bords de la Seine;
Et le redoutable ſiflet, Peur corriger les abus de la Scene.	Et le redoutable siflet, Peur corriger les abus de la Scène.
Ces vels vous Hlaiſent-il53	Ces vels vous Hlaisent-il53
LICIDAS.	LICIDAS.
Si.	Si.
A iiij	À jijà
DAMON.	DAMON.
Mon intention Eſt de ſçavoir comment Eraſte les regarde.	Mon intention Est de savoir comment Éraste les regarde.
Pour vous, Monſieur, je n’ay garde De vous faire jamais pareille queſtion;	Pour vous, Monsieur, je n'ai garde De vous faire jamais pareille question;
Mais on vas commencer.	Mais on vas commencer.
Voici l’inſtant fatal, Et je vois dans cette couliſſe,	Voici l'instant fatal, Et je vois dans cette coulisse,
Qui?	Qui?
ERAJTE.	ERAJE.
DAMON.	DAMON.
Madamoiſelle Beauval.	Madamaiselle Beauval.
FRASTE.	FRASTE.
En écharpe une telle Actrice, Me Joulels eus poma?	En écharpe une telle Actrice, Me Joulels eus poma?
DAMON.	DAMON.
j’en augurcrois mal	j'en augurcrais mal
ERAJIE.	ERAJIE.
Il faut que ſur ce point elle nous éclairciſſe.	Il faut que sur ce point elle nous éclaircisse.
SCENE III.	SCÈNE III.
MADAMOISELLE BEAUVAL, DAMON.	MADAMOISELLE BEAUVAL, DAMON.
ERASTE, LICIDAS.	ERASTE, LICIDAS.
MADAMOISELLE BEAUVAL.	MADAMOISELLE BEAUVAL.
Reve plutôt l’Auteur de la frayeur qu’il a.	Reve plutôt l'Auteur de la frayeur qu'il a.
Renvoyer ce beau Monde-là, Vraiment nous aurions bonne arace, Rendre un double, encore moins, qu’il conte fur cela.	Renvoyer ce beau Monde-là, Vraiment nous aurions bonne arce, Rendre un double, encore moins, qu'il conte fur cela.
ERASTE.	ERASTE.
De quelle bonne humeur aujourd’huy vous voila.	De quelle bonne humeur aujourd'hui vous voilà.
M.	M.
BEAUVAL.	BEAUVAL.
vous ririez trop, Meſſieurs, de voir ce qui ſe paſſe.	vous ririez trop, Messieurs, de voir ce qui se passe.
L’Auteur de cette Piece, orgueilleux, confiant, (Comme ils ſont tous) gardant pour luy ſon eſtime, S’aplaudiſſant toujours, & toujours décriant, Tout ce qui ne vient point de ſon eſprit ſublime, Idolâtre eternel de ſes productions.	L'Auteur de cette Pièce, orgueilleux, confiant, (Comme ils sont tous) gardant pour venir son estime, S'applaudissant toujours, et toujours décriant, Tout ce qui ne vient point de son esprit sublime, Idolâtre éternel de ses productions.
Traitant tout les Auteurs prés de luy d’allobroges, Au Grondeur chaque jour ajoûtoit des éloges.	Traitant tout les Auteurs près de Seigneur d'allobroges, Au Grondeur chaque jour ajoutait des éloges.
Il le falloit entendre aux repetitions, Proner ſa Comedie, élever ce chef-d’œuvre, Il nous alloit tous enrichir.	Il le fallait entendre aux répétitions, Proner sa Comédie, élever ce chef-d'œuvre, Il nous allait tous enrichir.
De ce mátin plus humble, & cherchant à gauchir, Le parterre luy ſemble aſpic, ſerpent, couleuvre, Lans ſon premier couroux difficile à flecnir, L’affronter eſt, dit-il, une terrible choſe, Combattu, mais trop tard de ces reflexions, Je viens de le laiſſer dans les convulſions.	De ce montin plus humble, et cherchant à gauchir, Le parterre femme semble aspic, serpent, couleuvre, Lans son premier courroux difficile à flécnir, L'affronter est, dit-il, une terrible chose, Combattu, mais trop tard de ces réflexions, Je viens de le laisser dans les convulsions.
On doit aux violons cette metamorphoſe, Qui du premier coup d’archet L’ont rendu ſourd & muct.	On doit aux violons cette métamorphose, Qui du premier coup d'archet L'ont rendu sourd et muct.
D’abord il regardoit allumer les chandelles, Sans trop paroître ſe troubler;	D'abord il regardait allumer les chandelles, Sans trop paraître se troubler;
